,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,- V EUR,,,,,,,- V EUR
169.,118 ,OBČINA ŠENTILJ,"7.598.995,61 ","2.115.739,97 ","455.894,46 ","279.669,11 ","11.072,00 ","25.616,05 ","8.979,77 ","5.335,11 ","123.218,29 ","2.004,13 ","54.062,51 ","26.098,66 ","20.843,53 ","176,52 ","294,24 ","6.649,56 ","1.459.984,45 ","102.098,49 ","9.689,08 ","253.905,77 ","23.133,05 ","5.384,99 ","622.215,57 ","223.752,77 ","0,00 ","219.804,73 ","123.084,25 ","123.084,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.714,30 ","0,00 ","22.714,30 ","0,00 ","0,00 ","0,00 ","2.837.410,33 ","13.335,64 ","0,00 ","0,00 ","13.335,64 ","1.778.523,18 ","0,00 ","6.700,00 ","23.236,98 ","0,00 ","0,00 ","1.748.586,20 ","186.092,70 ","186.092,70 ","859.458,81 ","0,00 ","79.864,00 ","0,00 ","672.649,22 ","105.171,46 ","1.774,13 ","0,00 ","0,00 ","0,00 ","2.344.746,88 ","2.344.746,88 ","264.416,64 ","0,00 ","8.155,22 ","0,00 ","1.500.479,40 ","392.059,98 ","60.713,35 ","1.113,44 ","117.808,85 ","301.098,43 ","41.785,03 ","0,00 ","0,00 ","0,00 ","0,00 ","41.785,03 ","0,00 ","0,00 ","259.313,40 ","84.332,14 ","0,00 ","0,00 ","174.981,26 ","93.675,68 ","216.367,30 ","1.426.155,44 "
170.,119 ,OBČINA ŠENTJERNEJ,"6.398.031,40 ","2.423.864,48 ","394.169,83 ","332.695,20 ","11.348,80 ","34.836,81 ","0,00 ","13.215,00 ","0,00 ","2.074,02 ","62.204,55 ","30.557,02 ","24.480,05 ","210,97 ","341,39 ","6.615,12 ","1.753.848,50 ","220.084,53 ","24.766,71 ","366.443,73 ","18.158,91 ","4.921,33 ","864.205,27 ","146.642,40 ","0,00 ","108.625,62 ","144.577,53 ","144.577,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","69.064,07 ","0,00 ","69.064,07 ","0,00 ","0,00 ","0,00 ","1.951.820,32 ","110.011,15 ","0,00 ","0,00 ","110.011,15 ","1.316.799,11 ","0,00 ","14.688,96 ","10.575,00 ","136,63 ","0,00 ","1.291.398,52 ","125.416,10 ","125.416,10 ","399.593,96 ","0,00 ","49.702,24 ","1.000,00 ","337.926,01 ","10.965,71 ","0,00 ","0,00 ","0,00 ","0,00 ","1.932.433,74 ","1.932.433,74 ","0,00 ","0,00 ","16.293,72 ","0,00 ","654.087,20 ","1.008.742,28 ","57.030,05 ","6.657,92 ","189.622,57 ","89.912,86 ","89.912,86 ","68.774,53 ","21.138,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","549.371,81 ","691.260,87 ","1.457.288,49 "
171.,120 ,OBČINA ŠENTJUR,"18.554.402,94 ","5.009.770,70 ","905.862,60 ","748.939,88 ","27.103,34 ","54.359,50 ","47.556,05 ","20.831,46 ","0,00 ","7.072,37 ","145.278,99 ","71.366,37 ","57.173,71 ","483,94 ","806,50 ","15.448,47 ","3.444.001,03 ","278.153,18 ","678.010,09 ","273.186,04 ","59.649,58 ","28.111,58 ","1.829.413,79 ","27.769,46 ","22.151,04 ","247.556,27 ","119.400,66 ","109.546,60 ","0,00 ","9.854,06 ","0,00 ","0,00 ","0,00 ","395.227,42 ","0,00 ","395.227,42 ","0,00 ","0,00 ","0,00 ","5.894.264,58 ","22.962,60 ","22.962,60 ","0,00 ","0,00 ","3.689.041,98 ","0,00 ","33.450,00 ","0,00 ","0,00 ","20.000,00 ","3.635.591,98 ","1.109.056,45 ","1.109.056,45 ","1.073.203,55 ","61.600,12 ","104.154,62 ","0,00 ","901.715,19 ","5.733,62 ","0,00 ","0,00 ","0,00 ","0,00 ","7.269.468,35 ","7.269.468,35 ","600,00 ","0,00 ","35.806,14 ","13.204,95 ","4.826.067,83 ","1.674.928,75 ","277.760,15 ","5.774,64 ","435.325,89 ","380.899,31 ","4.410,16 ","0,00 ","4.410,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","376.489,15 ","0,00 ","0,00 ","0,00 ","376.489,15 ","-641.237,44 ","-523.267,00 ","3.068.376,02 "
172.,211 ,OBČINA ŠENTRUPERT,"2.827.013,60 ","919.966,93 ","171.907,54 ","151.097,02 ","4.152,00 ","14.186,89 ","0,00 ","2.471,63 ","0,00 ","0,00 ","27.243,78 ","13.590,78 ","10.888,06 ","92,18 ","153,58 ","2.519,18 ","697.295,53 ","89.153,04 ","0,00 ","44.440,64 ","0,00 ","7.779,34 ","257.531,10 ","118.993,80 ","158,24 ","179.239,37 ","23.520,08 ","23.520,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","814.182,19 ","23.524,61 ","0,00 ","0,00 ","23.524,61 ","450.512,87 ","0,00 ","4.910,00 ","0,00 ","0,00 ","4.445,00 ","441.157,87 ","94.805,32 ","94.805,32 ","245.339,39 ","3.594,90 ","3.829,44 ","7.991,26 ","213.329,57 ","16.594,22 ","0,00 ","0,00 ","0,00 ","0,00 ","1.063.186,22 ","1.063.186,22 ","48.022,00 ","2.023,00 ","355,80 ","0,00 ","853.507,29 ","4.855,34 ","31.820,90 ","0,00 ","122.601,89 ","29.678,26 ","23.256,13 ","800,00 ","2.456,13 ","0,00 ","0,00 ","0,00 ","20.000,00 ","0,00 ","6.422,13 ","0,00 ","0,00 ","0,00 ","6.422,13 ","-214.482,50 ","-191.174,55 ","416.546,97 "
173.,121 ,OBČINA ŠKOCJAN,"3.327.511,97 ","904.021,67 ","311.294,79 ","258.848,86 ","9.688,00 ","30.256,67 ","4.955,85 ","3.844,13 ","0,00 ","3.701,28 ","50.492,78 ","24.172,14 ","19.352,84 ","163,72 ","272,97 ","6.531,11 ","523.301,18 ","55.802,54 ","9.101,08 ","37.566,35 ","2.562,12 ","15.774,67 ","223.122,30 ","12.923,28 ","0,00 ","166.448,84 ","6.932,92 ","6.932,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.000,00 ","0,00 ","12.000,00 ","0,00 ","0,00 ","0,00 ","1.246.869,75 ","152.766,59 ","117.063,89 ","0,00 ","35.702,70 ","826.243,56 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","826.243,56 ","72.453,02 ","72.453,02 ","195.406,58 ","0,00 ","34.421,44 ","720,00 ","150.770,99 ","9.494,15 ","0,00 ","0,00 ","0,00 ","0,00 ","1.154.955,33 ","1.154.955,33 ","0,00 ","0,00 ","16.291,89 ","0,00 ","517.500,79 ","496.983,87 ","25.990,00 ","0,00 ","98.188,78 ","21.665,22 ","15.665,22 ","15.665,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.000,00 ","0,00 ","0,00 ","0,00 ","6.000,00 ","-89.150,66 ","-97.584,18 ","504.895,98 "
174.,122 ,OBČINA ŠKOFJA LOKA,"22.018.755,11 ","5.948.589,71 ","1.348.716,24 ","1.182.620,98 ","42.327,36 ","91.009,91 ","5.114,13 ","3.932,03 ","0,00 ","23.711,83 ","215.901,99 ","105.893,28 ","84.822,94 ","717,83 ","1.196,51 ","23.271,43 ","3.856.444,48 ","723.176,49 ","97.140,93 ","188.374,14 ","14.978,97 ","9.126,05 ","1.996.717,44 ","65.188,56 ","66.034,10 ","695.707,80 ","301.035,00 ","256.351,51 ","0,00 ","44.683,49 ","0,00 ","0,00 ","0,00 ","226.492,00 ","0,00 ","226.492,00 ","0,00 ","0,00 ","0,00 ","7.181.710,66 ","69.126,44 ","0,00 ","0,00 ","69.126,44 ","4.884.153,57 ","0,00 ","54.768,30 ","33.853,67 ","0,00 ","0,00 ","4.795.531,60 ","751.831,08 ","751.831,08 ","1.476.599,57 ","0,00 ","65.382,72 ","9.597,91 ","1.390.455,75 ","11.163,19 ","0,00 ","0,00 ","0,00 ","0,00 ","7.018.768,01 ","7.018.768,01 ","96.596,57 ","0,00 ","52.267,02 ","0,00 ","4.101.514,98 ","1.350.521,25 ","711.529,93 ","0,00 ","706.338,26 ","1.869.686,73 ","284.839,25 ","223.764,25 ","0,00 ","0,00 ","0,00 ","61.075,00 ","0,00 ","0,00 ","1.584.847,48 ","0,00 ","0,00 ","0,00 ","1.584.847,48 ","-1.596.874,12 ","-1.298.791,82 ","5.163.617,05 "
175.,123 ,OBČINA ŠKOFLJICA,"7.927.113,37 ","2.080.691,77 ","497.898,35 ","410.486,68 ","17.761,20 ","45.070,14 ","7.708,72 ","7.168,53 ","0,00 ","9.703,08 ","78.347,41 ","38.047,39 ","30.398,87 ","257,95 ","429,79 ","9.213,41 ","1.504.446,01 ","160.010,99 ","28.082,84 ","197.798,65 ","16.514,16 ","864,36 ","903.470,21 ","62.929,72 ","0,00 ","134.775,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.463.203,45 ","211.186,91 ","208.769,91 ","0,00 ","2.417,00 ","1.660.504,67 ","0,00 ","18.150,00 ","2.580,50 ","0,00 ","0,00 ","1.639.774,17 ","132.434,37 ","132.434,37 ","459.077,50 ","0,00 ","35.153,73 ","0,00 ","423.923,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.303.831,10 ","3.303.831,10 ","0,00 ","0,00 ","71.622,92 ","28.019,60 ","1.593.352,67 ","303.820,41 ","989.109,91 ","7.309,87 ","310.595,72 ","79.387,05 ","61.450,48 ","51.590,00 ","0,00 ","0,00 ","0,00 ","9.860,48 ","0,00 ","0,00 ","17.936,57 ","0,00 ","0,00 ","0,00 ","17.936,57 ","-706.338,27 ","-808.559,71 ","2.362.573,82 "
176.,124 ,OBČINA ŠMARJE PRI JELŠAH,"9.321.934,88 ","2.657.921,43 ","652.346,57 ","576.443,43 ","25.027,35 ","49.143,24 ","0,00 ","0,00 ","0,00 ","1.732,55 ","107.691,62 ","54.208,80 ","42.100,63 ","351,07 ","585,30 ","10.445,82 ","1.390.169,17 ","110.748,40 ","56.848,66 ","134.360,50 ","16.341,53 ","5.741,81 ","839.728,06 ","17.083,69 ","304,00 ","209.012,52 ","95.836,07 ","69.808,34 ","0,00 ","26.027,73 ","0,00 ","0,00 ","0,00 ","411.878,00 ","0,00 ","411.878,00 ","0,00 ","0,00 ","0,00 ","3.398.568,94 ","183.087,43 ","43.368,41 ","0,00 ","139.719,02 ","2.237.467,27 ","0,00 ","25.800,00 ","0,00 ","274,46 ","0,00 ","2.211.392,81 ","267.864,00 ","267.864,00 ","710.150,24 ","0,00 ","95.596,00 ","7.500,00 ","579.661,01 ","2.460,23 ","24.933,00 ","0,00 ","0,00 ","0,00 ","2.986.689,32 ","2.986.689,32 ","0,00 ","23.990,00 ","104.694,10 ","3.534,00 ","2.200.733,72 ","91.539,81 ","75.348,56 ","4.167,11 ","482.682,02 ","278.755,19 ","149.795,19 ","144.795,19 ","0,00 ","0,00 ","0,00 ","5.000,00 ","0,00 ","0,00 ","128.960,00 ","0,00 ","0,00 ","0,00 ","128.960,00 ","119.216,05 ","211.793,22 ","1.624.739,42 "
177.,206 ,OBČINA ŠMARJEŠKE TOPLICE,"3.245.404,44 ","834.202,12 ","211.536,12 ","182.109,22 ","5.882,00 ","21.838,94 ","0,00 ","1.705,96 ","0,00 ","0,00 ","32.454,33 ","16.296,28 ","13.055,35 ","110,51 ","184,26 ","2.807,93 ","585.080,47 ","62.865,23 ","38.268,98 ","59.679,19 ","0,00 ","9.437,07 ","298.200,84 ","6.420,33 ","10.192,36 ","100.016,47 ","5.131,20 ","5.131,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.204.757,32 ","236.099,01 ","223.301,01 ","0,00 ","12.798,00 ","762.160,20 ","0,00 ","7.000,00 ","0,00 ","0,00 ","874,03 ","754.286,17 ","54.796,03 ","54.796,03 ","151.702,08 ","14.603,68 ","12.944,16 ","0,00 ","121.279,59 ","2.874,65 ","0,00 ","0,00 ","0,00 ","0,00 ","1.155.674,89 ","1.155.674,89 ","0,00 ","0,00 ","4.330,17 ","13.234,56 ","894.119,93 ","55.964,11 ","0,00 ","0,00 ","188.026,12 ","50.770,11 ","50.770,11 ","20.390,00 ","30.380,11 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","134.702,41 ","134.560,74 ","434.463,00 "
178.,125 ,OBČINA ŠMARTNO OB PAKI,"2.438.807,03 ","828.628,48 ","147.545,43 ","139.830,68 ","3.460,00 ","4.254,75 ","0,00 ","0,00 ","0,00 ","0,00 ","24.758,02 ","12.375,01 ","9.914,00 ","83,90 ","139,83 ","2.245,28 ","601.898,21 ","64.050,38 ","10.595,95 ","59.221,90 ","0,00 ","5.162,86 ","359.273,66 ","11.554,20 ","0,00 ","92.039,26 ","14.024,91 ","4.437,22 ","9.587,69 ","0,00 ","0,00 ","0,00 ","0,00 ","40.401,91 ","261,53 ","37.719,56 ","0,00 ","2.420,82 ","0,00 ","1.094.988,20 ","13.339,09 ","0,00 ","0,00 ","13.339,09 ","485.108,73 ","0,00 ","3.400,00 ","0,00 ","0,00 ","0,00 ","481.708,73 ","82.381,06 ","82.381,06 ","514.159,32 ","12.297,87 ","39.380,64 ","231,72 ","462.249,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","510.801,35 ","510.801,35 ","0,00 ","0,00 ","12.498,70 ","0,00 ","264.617,44 ","122.717,64 ","39.224,00 ","0,00 ","71.743,57 ","4.389,00 ","4.289,00 ","4.289,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","100,00 ","0,00 ","0,00 ","0,00 ","100,00 ","32.037,74 ","46.011,99 ","457.148,32 "
179.,194 ,OBČINA ŠMARTNO PRI LITIJI,"5.814.594,60 ","1.717.445,22 ","251.821,40 ","218.486,95 ","7.612,00 ","24.637,24 ","0,00 ","1.085,21 ","0,00 ","0,00 ","38.241,70 ","18.646,55 ","15.683,08 ","132,69 ","221,16 ","3.558,22 ","1.396.235,80 ","102.622,23 ","41.373,51 ","121.913,53 ","8.098,63 ","598,71 ","966.866,98 ","17.400,55 ","23.904,33 ","113.457,33 ","9.577,15 ","9.577,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.569,17 ","0,00 ","20.000,00 ","0,00 ","1.569,17 ","0,00 ","1.894.974,00 ","5.086,19 ","0,00 ","0,00 ","5.086,19 ","1.282.383,73 ","0,00 ","17.635,38 ","0,00 ","0,00 ","3.363,84 ","1.261.384,51 ","104.669,29 ","104.669,29 ","502.834,79 ","10.289,01 ","30.506,14 ","0,00 ","375.667,23 ","86.372,41 ","0,00 ","0,00 ","0,00 ","0,00 ","2.020.332,40 ","2.020.332,40 ","0,00 ","0,00 ","15.859,44 ","0,00 ","1.757.365,62 ","32.633,82 ","31.129,00 ","0,00 ","183.344,52 ","181.842,98 ","85.161,25 ","0,00 ","52.894,59 ","0,00 ","0,00 ","20.766,66 ","11.500,00 ","0,00 ","96.681,73 ","35,15 ","0,00 ","11.450,94 ","85.195,64 ","-1.174.000,54 ","-1.170.343,74 ","651.968,30 "
180.,126 ,OBČINA ŠOŠTANJ,"13.274.815,91 ","3.438.044,03 ","363.294,98 ","322.470,51 ","13.148,00 ","22.969,09 ","2.140,64 ","0,00 ","0,00 ","2.566,74 ","58.576,27 ","28.388,34 ","22.743,08 ","192,36 ","320,69 ","6.931,80 ","2.927.436,44 ","151.570,36 ","150,00 ","199.938,11 ","2.572,96 ","4.616,93 ","1.861.834,49 ","68.457,66 ","0,00 ","638.295,93 ","51.376,89 ","42.248,00 ","0,00 ","9.128,89 ","0,00 ","0,00 ","0,00 ","37.359,45 ","11.333,60 ","25.000,00 ","0,00 ","1.025,85 ","0,00 ","3.443.384,00 ","24.026,00 ","0,00 ","0,00 ","24.026,00 ","2.426.213,46 ","0,00 ","11.800,00 ","37.006,25 ","353,41 ","0,00 ","2.377.053,80 ","261.266,44 ","261.266,44 ","731.878,10 ","0,00 ","120.960,64 ","1.825,56 ","593.202,09 ","1.294,01 ","14.595,80 ","0,00 ","0,00 ","0,00 ","6.367.116,12 ","6.367.116,12 ","1.046.700,88 ","0,00 ","129.420,76 ","13.079,45 ","2.877.317,12 ","1.722.084,82 ","258.307,59 ","0,00 ","320.205,50 ","26.271,76 ","23.500,00 ","23.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.771,76 ","0,00 ","0,00 ","0,00 ","2.771,76 ","-152.662,89 ","-104.335,74 ","5.040.875,73 "
181.,127 ,OBČINA ŠTORE,"3.177.165,39 ","1.067.733,49 ","253.274,51 ","206.828,83 ","8.996,00 ","20.820,35 ","8.052,49 ","7.422,21 ","0,00 ","1.154,63 ","40.252,15 ","20.381,94 ","15.859,79 ","134,48 ","224,60 ","3.651,34 ","762.391,05 ","73.969,12 ","9.708,00 ","85.684,34 ","14.084,03 ","29.061,37 ","388.523,58 ","14.240,34 ","0,00 ","147.120,27 ","10.970,11 ","3.602,31 ","0,00 ","7.367,80 ","0,00 ","0,00 ","0,00 ","845,67 ","845,67 ","0,00 ","0,00 ","0,00 ","0,00 ","982.605,75 ","0,00 ","0,00 ","0,00 ","0,00 ","762.370,54 ","0,00 ","4.400,00 ","0,00 ","0,00 ","0,00 ","757.970,54 ","76.233,55 ","76.233,55 ","144.001,66 ","1.392,84 ","44.774,88 ","0,00 ","94.135,34 ","1.022,14 ","2.676,46 ","0,00 ","0,00 ","0,00 ","1.117.717,15 ","1.117.717,15 ","179.988,54 ","0,00 ","14.451,02 ","0,00 ","786.655,44 ","41.253,77 ","0,00 ","0,00 ","95.368,38 ","9.109,00 ","9.109,00 ","9.109,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","273.464,79 ","284.249,75 ","782.920,86 "
182.,184 ,OBČINA TABOR,"1.524.712,59 ","505.283,34 ","159.293,29 ","120.588,89 ","6.920,00 ","13.713,77 ","17.381,63 ","0,00 ","0,00 ","689,00 ","26.565,01 ","12.221,32 ","9.780,47 ","82,76 ","138,06 ","4.342,40 ","280.009,28 ","34.646,14 ","2.142,64 ","49.040,88 ","857,34 ","5.270,33 ","67.082,17 ","33.387,01 ","0,00 ","87.582,77 ","11.147,25 ","11.144,09 ","0,00 ","3,16 ","0,00 ","0,00 ","0,00 ","28.268,51 ","2.340,04 ","25.016,88 ","911,59 ","0,00 ","0,00 ","499.749,43 ","25.778,92 ","15.281,16 ","0,00 ","10.497,76 ","313.634,81 ","0,00 ","7.350,00 ","9.493,73 ","0,00 ","0,00 ","296.791,08 ","29.792,39 ","29.792,39 ","130.543,31 ","191,46 ","16.657,76 ","702,32 ","99.939,39 ","13.052,38 ","0,00 ","0,00 ","0,00 ","0,00 ","451.619,89 ","451.619,89 ","0,00 ","0,00 ","40.924,08 ","0,00 ","213.119,57 ","112.620,96 ","16.664,20 ","0,00 ","68.291,08 ","68.059,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","68.059,93 ","176,05 ","0,00 ","0,00 ","67.883,88 ","54.683,14 ","65.797,51 ","203.335,52 "
183.,10 ,OBČINA TIŠINA,"3.771.584,97 ","1.003.444,55 ","338.071,27 ","276.703,13 ","17.127,07 ","25.577,42 ","798,62 ","5.044,38 ","0,00 ","12.820,65 ","52.249,91 ","27.135,14 ","19.821,90 ","173,77 ","289,81 ","4.829,29 ","594.913,70 ","78.988,25 ","74.338,78 ","224.565,15 ","22.723,07 ","1.305,29 ","90.341,26 ","0,00 ","8.727,98 ","93.923,92 ","12.377,67 ","1.804,40 ","0,00 ","10.573,27 ","0,00 ","0,00 ","0,00 ","5.832,00 ","0,00 ","5.832,00 ","0,00 ","0,00 ","0,00 ","1.117.565,51 ","91.968,06 ","91.757,28 ","0,00 ","210,78 ","695.598,46 ","0,00 ","3.627,54 ","8.295,53 ","2.846,25 ","0,00 ","680.829,14 ","96.429,10 ","96.429,10 ","233.569,89 ","0,00 ","52.018,72 ","1.292,87 ","180.258,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.565.089,61 ","1.565.089,61 ","0,00 ","15.437,87 ","49.140,93 ","3.594,00 ","1.326.489,19 ","65.230,11 ","4.339,96 ","7.522,17 ","93.335,38 ","85.485,30 ","79.285,30 ","78.885,30 ","400,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.200,00 ","3.700,00 ","0,00 ","0,00 ","2.500,00 ","169.970,86 ","173.458,47 ","849.067,11 "
184.,128 ,OBČINA TOLMIN,"11.815.452,42 ","2.758.321,97 ","536.079,91 ","490.874,70 ","15.108,70 ","29.230,24 ","0,00 ","0,00 ","0,00 ","866,27 ","87.995,97 ","43.652,03 ","34.971,08 ","295,95 ","493,37 ","8.583,54 ","1.939.246,09 ","144.783,71 ","94.366,18 ","212.186,29 ","15.973,13 ","5.968,66 ","1.156.846,92 ","7.922,43 ","0,00 ","301.198,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","195.000,00 ","0,00 ","195.000,00 ","0,00 ","0,00 ","0,00 ","4.617.286,39 ","73.338,23 ","7.151,76 ","0,00 ","66.186,47 ","1.981.885,88 ","0,00 ","20.800,00 ","0,00 ","0,00 ","0,00 ","1.961.085,88 ","320.029,99 ","320.029,99 ","2.242.032,29 ","46.413,48 ","67.927,68 ","0,00 ","1.963.772,69 ","163.918,44 ","0,00 ","0,00 ","0,00 ","0,00 ","4.047.917,53 ","4.047.917,53 ","24.766,00 ","0,00 ","43.994,19 ","2.321,62 ","1.473.716,89 ","2.109.589,77 ","119.640,73 ","213,84 ","273.674,49 ","391.926,53 ","116.993,00 ","116.993,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","274.933,53 ","63.038,73 ","0,00 ","0,00 ","211.894,80 ","1.220.989,65 ","1.193.576,06 ","3.855.694,87 "
185.,129 ,OBČINA TRBOVLJE,"14.529.997,46 ","4.408.073,04 ","980.167,40 ","867.889,98 ","30.967,00 ","53.799,15 ","16.000,14 ","1.226,65 ","0,00 ","10.284,48 ","160.482,55 ","78.214,00 ","62.659,83 ","530,34 ","883,77 ","18.194,61 ","2.541.790,67 ","359.890,28 ","74.349,27 ","231.431,17 ","30.339,66 ","4.162,08 ","1.264.330,23 ","64.997,90 ","0,00 ","512.290,08 ","51.249,24 ","48.215,23 ","0,00 ","3.034,01 ","0,00 ","0,00 ","0,00 ","674.383,18 ","0,00 ","167.500,00 ","506.883,18 ","0,00 ","0,00 ","6.048.251,41 ","187.194,51 ","187.194,51 ","0,00 ","0,00 ","2.909.824,23 ","0,00 ","6.981,74 ","69.406,21 ","0,00 ","0,00 ","2.833.436,28 ","482.066,50 ","482.066,50 ","2.469.166,17 ","0,00 ","90.926,08 ","0,00 ","2.339.236,54 ","3.999,95 ","35.003,60 ","0,00 ","0,00 ","0,00 ","3.393.962,47 ","3.393.962,47 ","0,00 ","31.633,45 ","37.736,55 ","3.693,65 ","1.016.844,41 ","1.676.125,64 ","329.975,60 ","0,00 ","297.953,17 ","679.710,54 ","78.139,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","78.139,00 ","0,00 ","601.571,54 ","0,00 ","0,00 ","0,00 ","601.571,54 ","806.293,70 ","830.667,28 ","3.101.875,66 "
186.,130 ,OBČINA TREBNJE,"14.705.586,03 ","2.883.650,02 ","548.057,98 ","465.591,22 ","18.914,64 ","33.830,64 ","3.810,80 ","1.101,13 ","0,00 ","24.809,55 ","85.277,58 ","41.901,44 ","33.400,18 ","282,54 ","471,06 ","9.222,36 ","2.196.308,40 ","103.113,56 ","0,00 ","187.689,50 ","8.074,55 ","1.771,34 ","1.132.939,42 ","19.155,87 ","0,00 ","743.564,16 ","44.006,06 ","44.006,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.000,00 ","0,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","4.305.324,63 ","47.376,05 ","0,00 ","0,00 ","47.376,05 ","2.731.142,54 ","0,00 ","29.328,00 ","41.797,81 ","0,00 ","30.410,00 ","2.629.606,73 ","580.620,95 ","580.620,95 ","946.185,09 ","2.742,27 ","58.068,16 ","27.546,06 ","857.828,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.195.348,77 ","6.195.348,77 ","0,00 ","0,00 ","308.596,19 ","0,00 ","5.053.610,91 ","415.972,18 ","75.536,67 ","0,00 ","341.632,82 ","1.321.262,61 ","1.165.823,18 ","205.577,29 ","950.245,89 ","0,00 ","0,00 ","10.000,00 ","0,00 ","0,00 ","155.439,43 ","0,00 ","0,00 ","0,00 ","155.439,43 ","-3.282.698,03 ","-3.260.895,36 ","2.328.522,81 "
187.,185 ,OBČINA TRNOVSKA VAS,"1.683.714,72 ","397.866,63 ","114.302,29 ","100.381,90 ","4.844,00 ","8.904,07 ","0,00 ","172,32 ","0,00 ","0,00 ","18.932,71 ","8.361,72 ","7.310,06 ","63,53 ","105,79 ","3.091,61 ","239.283,54 ","24.954,97 ","3.408,03 ","46.756,37 ","1.917,47 ","1.361,92 ","62.409,07 ","66,04 ","0,00 ","98.409,67 ","4.103,43 ","4.103,43 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.244,66 ","0,00 ","21.244,66 ","0,00 ","0,00 ","0,00 ","387.424,75 ","0,00 ","0,00 ","0,00 ","0,00 ","277.677,21 ","0,00 ","1.571,15 ","0,00 ","0,00 ","0,00 ","276.106,06 ","15.263,65 ","15.263,65 ","94.483,89 ","24.224,99 ","5.862,72 ","0,00 ","64.223,82 ","172,36 ","0,00 ","0,00 ","0,00 ","0,00 ","851.986,21 ","851.986,21 ","0,00 ","0,00 ","82.696,40 ","0,00 ","715.345,14 ","912,00 ","7.843,85 ","4.356,00 ","40.832,82 ","46.437,13 ","42.683,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","42.683,00 ","0,00 ","3.754,13 ","3.232,47 ","0,00 ","0,00 ","521,66 ","-58.746,07 ","-56.367,84 ","180.674,63 "
