,,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
68.,MESTNA OBČINA KOPER,"50.692.598,00 ","40.725.782,00 ","32.467.293,00 ","18.134.960,00 ","18.134.960,00 ","12.378.809,00 ","9.550.234,00 ","0,00 ","301.408,00 ","2.527.167,00 ","1.953.524,00 ","0,00 ","30.253,00 ","0,00 ","0,00 ","1.923.271,00 ","0,00 ","0,00 ","8.258.489,00 ","3.944.451,00 ","509.804,00 ","0,00 ","1.391.801,00 ","2.042.846,00 ","104.846,00 ","0,00 ","104.846,00 ","143.959,00 ","143.959,00 ","65.358,00 ","65.358,00 ","3.999.875,00 ","3.999.875,00 ","4.670.368,00 ","79.310,00 ","55.034,00 ","24.276,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.591.058,00 ","0,00 ","4.591.058,00 ","0,00 ","37.100,00 ","37.100,00 ","30.790,00 ","6.310,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.181.074,00 ","2.065.106,00 ","1.058.802,00 ","968.834,00 ","0,00 ","37.470,00 ","0,00 ","3.115.968,00 ","0,00 ","0,00 ","21.333,00 ","2.927.590,00 ","0,00 ","0,00 ","167.045,00 ","0,00 ","78.274,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","78.274,00 ","78.274,00 "
69.,OBČINA KOSTANJEVICA NA KRKI,"1.888.805,71 ","1.592.879,12 ","1.450.353,43 ","1.291.742,00 ","1.291.742,00 ","104.899,43 ","71.608,98 ","0,00 ","6.038,51 ","27.251,94 ","53.712,00 ","0,00 ","226,86 ","0,00 ","0,00 ","53.485,14 ","0,00 ","0,00 ","142.525,69 ","30.357,40 ","5.185,20 ","0,00 ","9.936,09 ","15.236,11 ","2.182,42 ","0,00 ","2.182,42 ","924,10 ","924,10 ","13.178,37 ","13.178,37 ","95.883,40 ","95.883,40 ","199.943,51 ","2.838,51 ","2.838,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","197.105,00 ","0,00 ","197.105,00 ","0,00 ","620,00 ","620,00 ","470,00 ","150,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","95.363,08 ","95.363,08 ","95.363,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
70.,OBČINA KOSTEL,"1.022.767,00 ","602.314,00 ","556.394,00 ","502.909,00 ","502.909,00 ","24.617,00 ","10.093,00 ","0,00 ","1.091,00 ","13.433,00 ","28.868,00 ","0,00 ","132,00 ","0,00 ","0,00 ","28.736,00 ","0,00 ","0,00 ","45.920,00 ","417,00 ","0,00 ","0,00 ","127,00 ","290,00 ","823,00 ","0,00 ","823,00 ","183,00 ","183,00 ","7.541,00 ","7.541,00 ","36.956,00 ","36.956,00 ","17.986,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.986,00 ","11.463,00 ","6.523,00 ","0,00 ","18.750,00 ","18.750,00 ","18.750,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","383.717,00 ","199.717,00 ","199.717,00 ","0,00 ","0,00 ","0,00 ","0,00 ","184.000,00 ","0,00 ","0,00 ","181.464,00 ","0,00 ","0,00 ","0,00 ","2.536,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
71.,OBČINA KOZJE,"3.167.431,00 ","2.478.848,00 ","2.119.250,00 ","1.928.433,00 ","1.928.433,00 ","79.887,00 ","59.651,00 ","0,00 ","4.211,00 ","16.025,00 ","110.930,00 ","0,00 ","152,00 ","0,00 ","0,00 ","110.778,00 ","0,00 ","0,00 ","359.598,00 ","117.156,00 ","0,00 ","0,00 ","5.051,00 ","112.105,00 ","4.204,00 ","0,00 ","4.204,00 ","2.495,00 ","2.495,00 ","0,00 ","0,00 ","235.743,00 ","235.743,00 ","12.426,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.426,00 ","0,00 ","12.426,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","676.157,00 ","650.229,00 ","625.674,00 ","24.555,00 ","0,00 ","0,00 ","0,00 ","25.928,00 ","0,00 ","0,00 ","25.928,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
72.,MESTNA OBČINA KRANJ,"38.665.203,07 ","34.349.989,83 ","28.905.524,88 ","21.200.589,00 ","21.200.589,00 ","6.269.652,14 ","4.435.443,33 ","0,00 ","87.797,80 ","1.746.411,01 ","1.435.283,74 ","0,00 ","69.142,71 ","0,00 ","0,00 ","1.366.141,03 ","0,00 ","0,00 ","5.444.464,95 ","2.852.568,02 ","80.406,40 ","0,00 ","377.307,80 ","2.394.853,82 ","62.864,03 ","0,00 ","62.864,03 ","292.850,30 ","292.850,30 ","139.773,72 ","139.773,72 ","2.096.408,88 ","2.096.408,88 ","2.720.436,82 ","487.934,48 ","486.551,15 ","1.333,33 ","50,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.232.502,34 ","2.339,01 ","2.230.163,33 ","0,00 ","12.016,67 ","12.016,67 ","12.016,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.582.759,75 ","1.574.116,57 ","1.326.261,48 ","247.855,09 ","0,00 ","0,00 ","0,00 ","8.643,18 ","0,00 ","0,00 ","4.172,89 ","4.470,29 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
73.,OBČINA KRANJSKA GORA,"9.100.882,87 ","8.604.429,38 ","4.948.404,28 ","2.797.776,00 ","2.797.776,00 ","1.513.458,48 ","868.993,46 ","0,00 ","136.463,65 ","508.001,37 ","637.169,80 ","0,00 ","1.341,48 ","0,00 ","0,00 ","635.828,32 ","0,00 ","0,00 ","3.656.025,10 ","2.157.033,15 ","22.181,02 ","0,00 ","105.343,95 ","2.029.508,18 ","11.327,22 ","0,00 ","11.327,22 ","4.581,20 ","4.581,20 ","283.385,40 ","283.385,40 ","1.199.698,13 ","1.199.698,13 ","135.207,46 ","14.352,28 ","13.736,28 ","616,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","120.855,18 ","0,00 ","120.855,18 ","0,00 ","5.270,00 ","5.270,00 ","0,00 ","5.270,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","355.976,03 ","355.976,03 ","326.214,18 ","29.761,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
74.,OBČINA KRIŽEVCI,"2.558.424,33 ","2.111.364,33 ","1.811.101,81 ","1.670.221,00 ","1.670.221,00 ","57.571,16 ","28.810,41 ","0,00 ","11.089,86 ","17.670,89 ","83.309,65 ","0,00 ","168,51 ","0,00 ","0,00 ","83.141,14 ","0,00 ","0,00 ","300.262,52 ","82.956,98 ","967,80 ","0,00 ","33.024,95 ","48.964,23 ","7.555,82 ","0,00 ","7.555,82 ","97,67 ","97,67 ","4.865,23 ","4.865,23 ","204.786,82 ","204.786,82 ","183.183,01 ","883,19 ","883,19 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","182.299,82 ","3.784,84 ","178.514,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","263.876,99 ","263.876,99 ","263.876,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
75.,OBČINA KRŠKO,"29.620.034,32 ","24.476.111,12 ","16.351.619,73 ","12.659.671,00 ","12.659.671,00 ","2.603.251,56 ","2.176.029,24 ","2,44 ","64.461,90 ","362.757,98 ","1.088.661,91 ","0,00 ","10.749,65 ","0,00 ","0,00 ","1.077.912,26 ","35,26 ","35,26 ","8.124.491,39 ","756.282,62 ","53.054,96 ","0,00 ","117.879,01 ","585.348,65 ","24.102,56 ","0,00 ","24.102,56 ","6.553,71 ","6.553,71 ","214.572,85 ","214.572,85 ","7.122.979,65 ","7.122.979,65 ","2.226.375,48 ","897.154,97 ","897.154,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.329.220,51 ","33.637,60 ","1.295.582,91 ","0,00 ","25.457,17 ","22.017,17 ","22.017,17 ","0,00 ","3.440,00 ","3.440,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.892.090,55 ","1.986.024,76 ","1.980.785,76 ","1.000,00 ","0,00 ","4.239,00 ","0,00 ","906.065,79 ","0,00 ","0,00 ","0,00 ","862.079,42 ","0,00 ","0,00 ","43.986,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
76.,OBČINA KUNGOTA,"3.214.639,12 ","2.808.536,08 ","2.607.060,62 ","2.272.222,00 ","2.272.222,00 ","211.718,69 ","92.610,63 ","230,44 ","5.929,83 ","112.947,79 ","123.119,93 ","0,00 ","1.645,94 ","0,00 ","0,00 ","121.473,99 ","0,00 ","0,00 ","201.475,46 ","57.422,66 ","1.439,20 ","0,00 ","4.157,14 ","51.826,32 ","6.159,02 ","0,00 ","6.159,02 ","3.414,47 ","3.414,47 ","0,00 ","0,00 ","134.479,31 ","134.479,31 ","100.223,97 ","29.021,17 ","28.979,50 ","0,00 ","41,67 ","0,00 ","0,00 ","0,00 ","0,00 ","71.202,80 ","0,00 ","71.202,80 ","0,00 ","3.087,65 ","3.087,65 ","3.087,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","302.791,42 ","284.641,37 ","236.609,51 ","0,00 ","0,00 ","48.031,86 ","0,00 ","18.150,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.150,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
77.,OBČINA KUZMA,"1.585.769,00 ","1.088.583,00 ","975.705,00 ","899.128,00 ","899.128,00 ","46.526,00 ","42.606,00 ","0,00 ","276,00 ","3.644,00 ","30.051,00 ","0,00 ","982,00 ","0,00 ","0,00 ","29.069,00 ","0,00 ","0,00 ","112.878,00 ","13.096,00 ","718,00 ","0,00 ","2.397,00 ","9.981,00 ","11.471,00 ","0,00 ","11.471,00 ","0,00 ","0,00 ","0,00 ","0,00 ","88.311,00 ","88.311,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.020,00 ","5.020,00 ","0,00 ","5.020,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","492.166,00 ","492.166,00 ","477.484,00 ","0,00 ","0,00 ","14.682,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
78.,OBČINA LAŠKO,"9.643.181,00 ","9.010.420,00 ","8.070.687,00 ","6.912.926,00 ","6.912.926,00 ","713.123,00 ","591.262,00 ","-24,00 ","17.481,00 ","104.404,00 ","444.638,00 ","0,00 ","4.246,00 ","0,00 ","0,00 ","440.392,00 ","0,00 ","0,00 ","939.733,00 ","157.412,00 ","27.373,00 ","0,00 ","29.062,00 ","100.977,00 ","6.461,00 ","0,00 ","6.461,00 ","3.580,00 ","3.580,00 ","58.756,00 ","58.756,00 ","713.524,00 ","713.524,00 ","5.930,00 ","4.500,00 ","0,00 ","4.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.430,00 ","0,00 ","1.430,00 ","0,00 ","75.786,00 ","49.536,00 ","49.536,00 ","0,00 ","26.250,00 ","0,00 ","26.250,00 ","0,00 ","0,00 ","0,00 ","0,00 ","551.045,00 ","507.080,00 ","507.080,00 ","0,00 ","0,00 ","0,00 ","0,00 ","43.965,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","43.965,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
79.,OBČINA LENART,"6.033.802,24 ","5.077.421,58 ","3.982.351,17 ","3.408.841,00 ","3.408.841,00 ","345.685,55 ","186.276,81 ","0,00 ","6.106,60 ","153.302,14 ","227.824,62 ","0,00 ","5.000,03 ","0,00 ","0,00 ","222.824,59 ","0,00 ","0,00 ","1.095.070,41 ","218.630,18 ","5.135,20 ","0,00 ","12.736,21 ","200.758,77 ","4.574,35 ","0,00 ","4.574,35 ","3.601,77 ","3.601,77 ","46.121,94 ","46.121,94 ","822.142,17 ","822.142,17 ","788.275,11 ","120.719,67 ","120.719,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","667.555,44 ","0,00 ","667.555,44 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","168.105,55 ","168.105,55 ","159.336,91 ","0,00 ","0,00 ","8.768,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
80.,OBČINA LENDAVA,"9.263.429,00 ","7.089.233,00 ","6.293.584,00 ","5.309.111,00 ","5.309.111,00 ","735.453,00 ","598.570,00 ","0,00 ","15.404,00 ","121.479,00 ","249.020,00 ","0,00 ","9.054,00 ","0,00 ","0,00 ","239.966,00 ","0,00 ","0,00 ","795.649,00 ","172.924,00 ","918,00 ","0,00 ","78.836,00 ","93.170,00 ","6.231,00 ","0,00 ","6.231,00 ","17.038,00 ","17.038,00 ","256.789,00 ","256.789,00 ","342.667,00 ","342.667,00 ","232.375,00 ","29.550,00 ","0,00 ","9.772,00 ","0,00 ","19.778,00 ","0,00 ","0,00 ","0,00 ","202.825,00 ","0,00 ","202.825,00 ","0,00 ","87.121,00 ","87.121,00 ","87.121,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.854.700,00 ","1.451.186,00 ","1.401.861,00 ","2.212,00 ","0,00 ","47.113,00 ","0,00 ","403.514,00 ","0,00 ","0,00 ","403.514,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
81.,OBČINA LITIJA,"10.276.168,18 ","8.874.966,65 ","8.513.259,03 ","7.254.627,00 ","7.254.627,00 ","850.019,24 ","569.713,85 ","134,59 ","10.313,07 ","269.857,73 ","408.612,79 ","0,00 ","37.098,39 ","0,00 ","0,00 ","371.514,40 ","0,00 ","0,00 ","361.707,62 ","165.944,56 ","37,00 ","0,00 ","91.427,18 ","74.480,38 ","15.377,41 ","0,00 ","15.377,41 ","7.268,03 ","7.268,03 ","1.383,33 ","1.383,33 ","171.734,29 ","171.734,29 ","851.183,57 ","75.993,58 ","75.993,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","775.189,99 ","0,00 ","775.189,99 ","0,00 ","40.000,00 ","40.000,00 ","40.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","510.017,96 ","510.017,96 ","510.017,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
82.,MESTNA OBČINA LJUBLJANA,"217.819.923,00 ","200.036.295,00 ","156.403.184,00 ","95.928.705,00 ","95.928.705,00 ","53.706.875,00 ","34.776.581,00 ","4.782,00 ","2.773.387,00 ","16.152.125,00 ","6.767.604,00 ","0,00 ","643.290,00 ","0,00 ","0,00 ","6.124.314,00 ","0,00 ","0,00 ","43.633.111,00 ","24.823.789,00 ","13.109.392,00 ","0,00 ","1.057.034,00 ","10.657.363,00 ","1.328.629,00 ","0,00 ","1.328.629,00 ","2.102.408,00 ","2.102.408,00 ","1.435.722,00 ","1.435.722,00 ","13.942.563,00 ","13.942.563,00 ","15.252.995,00 ","3.685.808,00 ","3.674.909,00 ","10.599,00 ","0,00 ","300,00 ","0,00 ","0,00 ","0,00 ","11.567.187,00 ","0,00 ","11.567.187,00 ","0,00 ","1.285.640,00 ","1.285.640,00 ","1.285.562,00 ","78,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","978.014,00 ","978.014,00 ","825.331,00 ","152.683,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","266.979,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","266.979,00 ","266.979,00 "
83.,OBČINA LJUBNO,"2.181.591,00 ","1.832.295,00 ","1.747.588,00 ","1.595.005,00 ","1.595.005,00 ","77.032,00 ","43.444,00 ","0,00 ","2.321,00 ","31.267,00 ","75.551,00 ","0,00 ","288,00 ","0,00 ","0,00 ","75.263,00 ","0,00 ","0,00 ","84.707,00 ","52.942,00 ","0,00 ","0,00 ","9.654,00 ","43.288,00 ","3.898,00 ","0,00 ","3.898,00 ","152,00 ","152,00 ","0,00 ","0,00 ","27.715,00 ","27.715,00 ","9.987,00 ","1.151,00 ","1.151,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.836,00 ","0,00 ","8.836,00 ","0,00 ","1.252,00 ","1.252,00 ","1.252,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","338.057,00 ","338.057,00 ","338.057,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
84.,OBČINA LJUTOMER,"9.056.701,00 ","7.463.375,00 ","6.567.975,00 ","5.674.077,00 ","5.674.077,00 ","569.665,00 ","460.534,00 ","0,00 ","15.238,00 ","93.893,00 ","324.233,00 ","0,00 ","66.374,00 ","0,00 ","0,00 ","257.859,00 ","0,00 ","0,00 ","895.400,00 ","374.194,00 ","3.319,00 ","0,00 ","17.684,00 ","353.191,00 ","20.075,00 ","0,00 ","20.075,00 ","18.245,00 ","18.245,00 ","157.104,00 ","157.104,00 ","325.782,00 ","325.782,00 ","367.291,00 ","70.561,00 ","70.561,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","296.730,00 ","0,00 ","296.730,00 ","0,00 ","38.950,00 ","38.950,00 ","38.850,00 ","100,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.187.085,00 ","1.182.912,00 ","715.938,00 ","93.419,00 ","62.586,00 ","160.898,00 ","150.071,00 ","4.173,00 ","0,00 ","0,00 ","4.173,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
85.,OBČINA LOGATEC,"11.290.742,28 ","9.414.933,32 ","6.914.767,00 ","5.591.173,00 ","5.591.173,00 ","934.891,87 ","469.647,11 ","29,41 ","56.698,03 ","408.517,32 ","388.702,13 ","0,00 ","168.895,17 ","0,00 ","0,00 ","219.806,96 ","0,00 ","0,00 ","2.500.166,32 ","1.642.137,05 ","192,40 ","0,00 ","20.889,81 ","1.621.054,84 ","19.507,12 ","0,00 ","19.507,12 ","1.733,53 ","1.733,53 ","51.550,10 ","51.550,10 ","785.238,52 ","785.238,52 ","1.233.851,57 ","208.362,00 ","208.362,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.025.489,57 ","0,00 ","1.025.489,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","641.957,39 ","641.957,39 ","641.957,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
86.,OBČINA LOG-DRAGOMER,"2.088.699,00 ","1.852.912,00 ","1.734.939,00 ","1.427.752,00 ","1.427.752,00 ","233.123,00 ","64.487,00 ","0,00 ","48.146,00 ","120.490,00 ","74.064,00 ","0,00 ","4.368,00 ","0,00 ","0,00 ","69.696,00 ","0,00 ","0,00 ","117.973,00 ","15.626,00 ","0,00 ","0,00 ","10.938,00 ","4.688,00 ","2.003,00 ","0,00 ","2.003,00 ","1.360,00 ","1.360,00 ","0,00 ","0,00 ","98.984,00 ","98.984,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","235.787,00 ","235.787,00 ","18.190,00 ","217.597,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
87.,OBČINA LOŠKA DOLINA,"3.077.499,06 ","2.457.345,37 ","2.332.329,47 ","1.954.669,00 ","1.954.669,00 ","276.282,61 ","237.488,30 ","0,00 ","13.675,83 ","25.118,48 ","101.377,86 ","0,00 ","1.448,48 ","0,00 ","0,00 ","99.929,38 ","0,00 ","0,00 ","125.015,90 ","78.918,43 ","182,70 ","0,00 ","10.643,50 ","68.092,23 ","1.914,07 ","0,00 ","1.914,07 ","708,75 ","708,75 ","2.709,15 ","2.709,15 ","40.765,50 ","40.765,50 ","25.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","25.000,00 ","0,00 ","25.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","595.153,69 ","325.191,35 ","325.191,35 ","0,00 ","0,00 ","0,00 ","0,00 ","269.962,34 ","0,00 ","0,00 ","269.962,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
88.,OBČINA LOŠKI POTOK,"2.339.498,31 ","1.424.682,29 ","1.409.720,25 ","1.259.819,00 ","1.259.819,00 ","81.152,64 ","46.944,03 ","0,00 ","25.588,91 ","8.619,70 ","68.748,61 ","0,00 ","2.179,79 ","0,00 ","0,00 ","66.568,82 ","0,00 ","0,00 ","14.962,04 ","8.823,86 ","0,00 ","0,00 ","2.732,97 ","6.090,89 ","1.146,54 ","0,00 ","1.146,54 ","0,00 ","0,00 ","491,29 ","491,29 ","4.500,35 ","4.500,35 ","5.880,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.880,00 ","0,00 ","5.880,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","908.936,02 ","762.635,82 ","452.109,06 ","144.674,05 ","596,18 ","165.256,53 ","0,00 ","146.300,20 ","0,00 ","0,00 ","0,00 ","146.300,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
89.,OBČINA LOVRENC NA POHORJU,"2.680.335,20 ","2.341.513,85 ","1.813.388,42 ","1.604.833,00 ","1.604.833,00 ","133.667,49 ","102.578,70 ","0,00 ","5.729,61 ","25.359,18 ","74.887,93 ","0,00 ","134,01 ","0,00 ","0,00 ","74.753,92 ","0,00 ","0,00 ","528.125,43 ","416.965,09 ","1.850,80 ","0,00 ","7.990,68 ","407.123,61 ","2.020,27 ","0,00 ","2.020,27 ","767,65 ","767,65 ","61.766,19 ","61.766,19 ","46.606,23 ","46.606,23 ","84.147,30 ","69.979,13 ","69.979,13 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.168,17 ","0,00 ","14.168,17 ","0,00 ","3.355,00 ","3.355,00 ","3.335,00 ","20,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","251.319,05 ","251.319,05 ","240.675,33 ","10.478,10 ","0,00 ","165,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
90.,OBČINA LUČE,"1.794.827,00 ","1.362.726,00 ","1.295.350,00 ","1.248.783,00 ","1.248.783,00 ","26.340,00 ","10.060,00 ","0,00 ","25,00 ","16.255,00 ","20.227,00 ","0,00 ","209,00 ","0,00 ","0,00 ","20.018,00 ","0,00 ","0,00 ","67.376,00 ","47.234,00 ","0,00 ","0,00 ","11.306,00 ","35.928,00 ","2.245,00 ","0,00 ","2.245,00 ","428,00 ","428,00 ","0,00 ","0,00 ","17.469,00 ","17.469,00 ","1.273,00 ","1.273,00 ","1.273,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","430.828,00 ","430.828,00 ","430.828,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
