,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
117.,88 ,OBČINA OSILNICA,"579.565,08 ","451.141,02 ","404.196,05 ","388.468,00 ","388.468,00 ","8.334,22 ","7.179,54 ","0,00 ","420,00 ","734,68 ","7.393,83 ","77,46 ","0,00 ","7.316,37 ","0,00 ","0,00 ","46.944,97 ","20.697,81 ","0,00 ","1.546,48 ","19.151,33 ","246,31 ","246,31 ","0,00 ","0,00 ","14.256,83 ","14.256,83 ","11.744,02 ","11.744,02 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","128.424,06 ","128.424,06 ","93.974,60 ","0,00 ","34.449,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
118.,89 ,OBČINA PESNICA,"8.806.059,82 ","6.159.693,56 ","5.248.319,26 ","4.807.826,00 ","4.807.826,00 ","-62.762,18 ","-154.346,54 ","795,77 ","23.124,85 ","67.663,74 ","503.255,44 ","3.786,37 ","0,00 ","499.469,07 ","0,00 ","0,00 ","911.374,30 ","107.457,92 ","0,00 ","30.066,36 ","77.391,56 ","3.577,54 ","3.577,54 ","7.850,73 ","7.850,73 ","0,00 ","0,00 ","792.488,11 ","792.488,11 ","509.638,00 ","206.000,00 ","206.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","303.638,00 ","0,00 ","303.638,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.136.728,26 ","840.245,20 ","840.245,20 ","0,00 ","0,00 ","0,00 ","0,00 ","1.296.483,06 ","0,00 ","0,00 ","1.296.483,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
119.,90 ,OBČINA PIRAN,"21.589.801,12 ","19.211.911,74 ","13.819.040,67 ","8.338.112,00 ","8.338.112,00 ","3.502.029,94 ","2.307.229,40 ","31.114,91 ","156.686,30 ","1.006.999,33 ","1.978.898,73 ","8.207,83 ","0,00 ","1.970.690,90 ","0,00 ","0,00 ","5.392.871,07 ","3.185.942,53 ","0,00 ","123.144,62 ","3.062.797,91 ","14.727,05 ","14.727,05 ","183.392,34 ","183.392,34 ","39.010,36 ","39.010,36 ","1.969.798,79 ","1.969.798,79 ","1.432.223,17 ","237.092,46 ","236.717,46 ","375,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.195.130,71 ","0,00 ","1.195.130,71 ","0,00 ","14.551,60 ","14.551,60 ","12.551,60 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","931.114,61 ","861.321,75 ","861.321,75 ","0,00 ","0,00 ","0,00 ","0,00 ","69.792,86 ","16.664,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","53.128,00 ","0,00 ","0,00 ","0,00 "
120.,91 ,OBČINA PIVKA,"8.246.568,70 ","6.357.596,61 ","4.589.920,50 ","3.857.482,00 ","3.857.482,00 ","519.928,46 ","444.944,19 ","137,06 ","32.761,45 ","42.085,76 ","212.510,04 ","1.490,94 ","0,00 ","211.019,10 ","0,00 ","0,00 ","1.767.676,11 ","1.034.243,76 ","248.089,21 ","1.299,07 ","784.855,48 ","2.931,08 ","2.931,08 ","8.305,73 ","8.305,73 ","72.583,81 ","72.583,81 ","649.611,73 ","649.611,73 ","247.174,85 ","181.915,13 ","181.915,13 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","65.259,72 ","5.419,00 ","59.840,72 ","0,00 ","250,00 ","250,00 ","250,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.641.547,24 ","1.593.364,34 ","1.160.031,46 ","2.250,00 ","0,00 ","431.082,88 ","0,00 ","48.182,90 ","0,00 ","0,00 ","48.182,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
121.,92 ,OBČINA PODČETRTEK,"4.804.943,00 ","3.648.131,00 ","3.139.174,00 ","2.503.392,00 ","2.503.392,00 ","227.485,00 ","179.932,00 ","149,00 ","21.092,00 ","26.312,00 ","408.297,00 ","831,00 ","0,00 ","407.466,00 ","0,00 ","0,00 ","508.957,00 ","193.257,00 ","0,00 ","54,00 ","193.203,00 ","1.314,00 ","1.314,00 ","1.921,00 ","1.921,00 ","0,00 ","0,00 ","312.465,00 ","312.465,00 ","4.078,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.078,00 ","0,00 ","4.078,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.152.734,00 ","285.615,00 ","244.982,00 ","0,00 ","0,00 ","40.633,00 ","0,00 ","867.119,00 ","0,00 ","0,00 ","29.784,00 ","834.244,00 ","0,00 ","0,00 ","3.091,00 ","0,00 ","0,00 ","0,00 ","0,00 "
122.,172 ,OBČINA PODLEHNIK,"1.929.093,64 ","1.681.226,68 ","1.615.111,09 ","1.490.795,00 ","1.490.795,00 ","66.828,60 ","34.362,88 ","48,44 ","23.087,12 ","9.330,16 ","57.487,49 ","47,70 ","0,00 ","57.439,79 ","0,00 ","0,00 ","66.115,59 ","22.060,49 ","0,00 ","335,26 ","21.725,23 ","1.801,63 ","1.801,63 ","200,00 ","200,00 ","0,00 ","0,00 ","42.053,47 ","42.053,47 ","20.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.000,00 ","20.000,00 ","0,00 ","0,00 ","17.175,00 ","17.175,00 ","0,00 ","17.175,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","210.691,96 ","210.691,96 ","183.859,06 ","0,00 ","26.832,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
123.,93 ,OBČINA PODVELKA,"4.396.786,36 ","3.435.538,47 ","2.472.795,78 ","2.123.524,00 ","2.123.524,00 ","277.356,47 ","249.675,18 ","45,06 ","4.795,77 ","22.840,46 ","71.915,31 ","65,18 ","0,00 ","71.850,13 ","0,00 ","0,00 ","962.742,69 ","903.723,70 ","0,00 ","43.693,90 ","860.029,80 ","320,50 ","320,50 ","2.273,91 ","2.273,91 ","0,00 ","0,00 ","56.424,58 ","56.424,58 ","5.173,08 ","3.949,28 ","3.949,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.223,80 ","0,00 ","1.223,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","956.074,81 ","263.197,16 ","263.197,16 ","0,00 ","0,00 ","0,00 ","0,00 ","692.877,65 ","0,00 ","0,00 ","504.589,84 ","188.287,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
124.,200 ,OBČINA POLJČANE,"3.726.887,90 ","3.139.705,36 ","2.860.027,64 ","2.475.429,00 ","2.475.429,00 ","207.276,41 ","177.377,39 ","225,40 ","2.469,92 ","27.203,70 ","177.322,23 ","33.431,60 ","0,00 ","143.890,63 ","0,00 ","0,00 ","279.677,72 ","194.503,15 ","0,00 ","2.649,12 ","191.854,03 ","1.609,00 ","1.609,00 ","670,12 ","670,12 ","27.552,19 ","27.552,19 ","55.343,26 ","55.343,26 ","139.091,62 ","377,52 ","377,52 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","138.714,10 ","0,00 ","138.714,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","448.090,92 ","448.090,92 ","436.929,24 ","11.161,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
125.,173 ,OBČINA POLZELA,"5.115.249,06 ","3.939.025,35 ","3.554.449,20 ","3.071.003,00 ","3.071.003,00 ","346.959,84 ","238.036,97 ","1.104,87 ","21.203,62 ","86.614,38 ","136.486,36 ","2.316,87 ","0,00 ","134.169,49 ","0,00 ","0,00 ","384.576,15 ","163.730,03 ","1.363,07 ","2.655,87 ","159.711,09 ","1.069,21 ","1.069,21 ","322,40 ","322,40 ","2.777,99 ","2.777,99 ","216.676,52 ","216.676,52 ","533.545,00 ","501.000,00 ","501.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","32.545,00 ","0,00 ","32.545,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","642.678,71 ","91.887,71 ","91.887,71 ","0,00 ","0,00 ","0,00 ","0,00 ","550.791,00 ","0,00 ","0,00 ","345.000,00 ","205.791,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
126.,94 ,OBČINA POSTOJNA,"18.730.366,50 ","13.191.353,30 ","10.113.441,80 ","8.315.375,00 ","8.315.375,00 ","1.420.700,48 ","1.193.777,82 ","1.645,66 ","24.576,32 ","200.700,68 ","377.366,32 ","29.678,45 ","0,00 ","347.687,87 ","0,00 ","0,00 ","3.077.911,50 ","2.261.001,06 ","183,75 ","15.339,21 ","2.245.478,10 ","5.751,04 ","5.751,04 ","59.307,36 ","59.307,36 ","87.493,32 ","87.493,32 ","664.358,72 ","664.358,72 ","142.832,21 ","45.317,39 ","45.300,00 ","0,00 ","17,39 ","0,00 ","0,00 ","0,00 ","0,00 ","97.514,82 ","23.143,78 ","74.371,04 ","0,00 ","13.015,06 ","13.015,06 ","13.015,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.383.165,93 ","881.032,65 ","583.329,89 ","277.341,68 ","0,00 ","20.361,08 ","0,00 ","4.502.133,28 ","0,00 ","0,00 ","914.470,31 ","3.587.662,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
127.,174 ,OBČINA PREBOLD,"7.678.784,87 ","3.310.261,12 ","2.894.960,63 ","2.527.151,00 ","2.527.151,00 ","263.249,88 ","200.052,71 ","211,93 ","12.410,79 ","50.574,45 ","104.559,75 ","1.912,74 ","0,00 ","102.647,01 ","0,00 ","0,00 ","415.300,49 ","138.152,17 ","1.264,88 ","1.160,74 ","135.726,55 ","1.036,47 ","1.036,47 ","2.717,88 ","2.717,88 ","13.828,01 ","13.828,01 ","259.565,96 ","259.565,96 ","54.877,38 ","31.966,64 ","23.401,25 ","0,00 ","0,00 ","8.565,39 ","0,00 ","0,00 ","0,00 ","22.910,74 ","0,00 ","22.910,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.313.646,37 ","2.637.227,77 ","105.054,37 ","2.531.273,40 ","0,00 ","900,00 ","0,00 ","1.676.418,60 ","0,00 ","0,00 ","1.676.418,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
128.,95 ,OBČINA PREDDVOR,"2.968.348,02 ","2.695.200,70 ","2.441.478,12 ","2.130.421,00 ","2.130.421,00 ","223.815,90 ","118.735,34 ","0,00 ","23.002,78 ","82.077,78 ","87.241,22 ","283,57 ","0,00 ","86.957,65 ","0,00 ","0,00 ","253.722,58 ","76.219,92 ","5.810,00 ","6.913,48 ","63.496,44 ","460,82 ","460,82 ","16.105,80 ","16.105,80 ","11.583,29 ","11.583,29 ","149.352,75 ","149.352,75 ","5.732,67 ","212,67 ","0,00 ","212,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.520,00 ","0,00 ","5.520,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","267.414,65 ","267.414,65 ","267.414,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
129.,175 ,OBČINA PREVALJE,"6.070.727,75 ","4.877.357,92 ","4.338.511,55 ","3.674.953,00 ","3.674.953,00 ","485.953,38 ","398.793,28 ","127,69 ","43.744,58 ","43.287,83 ","177.605,17 ","2.213,39 ","0,00 ","175.391,78 ","0,00 ","0,00 ","538.846,37 ","334.931,68 ","0,00 ","748,00 ","334.183,68 ","1.830,31 ","1.830,31 ","1.540,38 ","1.540,38 ","8,42 ","8,42 ","200.535,58 ","200.535,58 ","256.926,07 ","216.696,37 ","216.696,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","40.229,70 ","0,00 ","40.229,70 ","0,00 ","8.769,37 ","8.769,37 ","2.000,00 ","6.769,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","927.674,39 ","455.855,07 ","455.855,07 ","0,00 ","0,00 ","0,00 ","0,00 ","471.819,32 ","0,00 ","15.403,08 ","0,00 ","456.416,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
130.,96 ,MESTNA OBČINA PTUJ,"31.323.146,34 ","21.980.354,21 ","14.798.368,45 ","11.968.891,00 ","11.968.891,00 ","2.118.821,10 ","1.767.501,15 ","6.312,58 ","52.205,52 ","292.801,85 ","710.656,35 ","155.717,01 ","0,00 ","554.939,34 ","0,00 ","0,00 ","7.181.985,76 ","2.724.332,53 ","364,50 ","50.379,55 ","2.673.588,48 ","12.416,55 ","12.416,55 ","94.480,87 ","94.480,87 ","3.111,52 ","3.111,52 ","4.347.644,29 ","4.347.644,29 ","450.191,22 ","367.544,95 ","204.083,61 ","83,33 ","163.378,01 ","0,00 ","0,00 ","0,00 ","0,00 ","82.646,27 ","111,27 ","82.535,00 ","0,00 ","31.833,33 ","31.833,33 ","31.833,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.805.248,84 ","3.752.159,92 ","2.530.323,30 ","1.221.836,62 ","0,00 ","0,00 ","0,00 ","5.053.088,92 ","0,00 ","0,00 ","0,00 ","5.053.088,92 ","0,00 ","0,00 ","0,00 ","0,00 ","55.518,74 ","55.518,74 ","55.518,74 "
131.,97 ,OBČINA PUCONCI,"9.244.611,45 ","5.267.049,15 ","4.814.834,59 ","4.243.243,00 ","4.243.243,00 ","283.212,77 ","244.471,44 ","164,18 ","11.701,13 ","26.876,02 ","288.378,82 ","4.171,87 ","0,00 ","284.206,95 ","0,00 ","0,00 ","452.214,56 ","107.434,81 ","5.563,15 ","1.030,02 ","100.841,64 ","1.935,99 ","1.935,99 ","913,32 ","913,32 ","40.428,04 ","40.428,04 ","301.502,40 ","301.502,40 ","94.576,93 ","34.845,92 ","34.845,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","59.731,01 ","4.543,47 ","55.187,54 ","0,00 ","3.243,00 ","3.243,00 ","3.243,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.879.742,37 ","3.508.326,60 ","2.340.727,25 ","1.158.535,67 ","0,00 ","9.063,68 ","0,00 ","371.415,77 ","371.415,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
132.,98 ,OBČINA RAČE-FRAM,"6.465.303,57 ","5.419.030,93 ","4.597.984,77 ","3.628.917,00 ","3.628.917,00 ","822.777,62 ","740.163,24 ","1.052,36 ","17.556,27 ","64.005,75 ","146.290,15 ","1.649,24 ","0,00 ","144.640,91 ","0,00 ","0,00 ","821.046,16 ","146.533,60 ","5.351,54 ","38.053,98 ","103.128,08 ","3.006,60 ","3.006,60 ","7.277,11 ","7.277,11 ","419.684,25 ","419.684,25 ","244.544,60 ","244.544,60 ","18.540,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.540,00 ","0,00 ","18.540,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.027.732,64 ","1.027.732,64 ","1.027.732,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
133.,99 ,OBČINA RADEČE,"3.860.675,00 ","3.656.276,00 ","3.033.162,00 ","2.639.849,00 ","2.639.849,00 ","155.022,00 ","122.567,00 ","1.013,00 ","13.785,00 ","17.657,00 ","238.291,00 ","676,00 ","0,00 ","237.615,00 ","0,00 ","0,00 ","623.114,00 ","414.623,00 ","61,00 ","273,00 ","414.289,00 ","1.174,00 ","1.174,00 ","302,00 ","302,00 ","4.235,00 ","4.235,00 ","202.780,00 ","202.780,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","204.399,00 ","204.399,00 ","204.399,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
134.,100 ,OBČINA RADENCI,"4.222.897,93 ","3.871.259,72 ","3.467.955,45 ","2.859.005,00 ","2.859.005,00 ","437.373,89 ","382.856,67 ","585,01 ","7.684,50 ","46.247,71 ","171.576,56 ","741,54 ","0,00 ","170.835,02 ","0,00 ","0,00 ","403.304,27 ","223.973,66 ","0,00 ","946,18 ","223.027,48 ","1.576,68 ","1.576,68 ","10.039,83 ","10.039,83 ","29.682,86 ","29.682,86 ","138.031,24 ","138.031,24 ","11.485,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.485,30 ","0,00 ","11.485,30 ","0,00 ","2.190,43 ","2.190,43 ","2.190,43 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","337.962,48 ","337.962,48 ","277.416,73 ","0,00 ","0,00 ","60.545,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
135.,101 ,OBČINA RADLJE OB DRAVI,"8.037.748,58 ","5.308.682,22 ","4.436.095,78 ","3.892.355,00 ","3.892.355,00 ","361.862,01 ","313.124,07 ","286,86 ","5.822,66 ","42.628,42 ","181.878,77 ","2.872,81 ","0,00 ","179.005,96 ","0,00 ","0,00 ","872.586,44 ","746.910,89 ","0,00 ","333,27 ","746.577,62 ","2.752,41 ","2.752,41 ","11.022,75 ","11.022,75 ","10.171,26 ","10.171,26 ","101.729,13 ","101.729,13 ","59.585,50 ","30.695,00 ","30.695,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","28.890,50 ","0,00 ","28.890,50 ","0,00 ","64.383,33 ","64.383,33 ","64.383,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.605.097,53 ","600.683,43 ","600.683,43 ","0,00 ","0,00 ","0,00 ","0,00 ","2.004.414,10 ","0,00 ","0,00 ","1.571.352,19 ","433.061,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
136.,102 ,OBČINA RADOVLJICA,"17.036.867,76 ","15.362.690,32 ","12.284.225,27 ","9.761.402,00 ","9.761.402,00 ","2.079.498,79 ","1.554.526,08 ","2.671,84 ","208.924,18 ","313.376,69 ","443.324,48 ","66.926,18 ","0,00 ","376.398,30 ","0,00 ","0,00 ","3.078.465,05 ","1.601.000,12 ","8.260,00 ","9.523,23 ","1.583.216,89 ","8.937,39 ","8.937,39 ","42.519,95 ","42.519,95 ","1.916,82 ","1.916,82 ","1.424.090,77 ","1.424.090,77 ","650.197,00 ","309.192,59 ","308.343,59 ","849,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","341.004,41 ","0,00 ","341.004,41 ","0,00 ","920,00 ","920,00 ","920,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.023.060,44 ","1.023.060,44 ","962.771,29 ","36.289,15 ","24.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
137.,103 ,OBČINA RAVNE NA KOROŠKEM,"11.870.923,79 ","9.455.178,99 ","8.667.860,22 ","6.173.200,00 ","6.173.200,00 ","1.987.117,82 ","1.864.935,54 ","927,58 ","8.129,80 ","113.124,90 ","507.542,40 ","5.728,97 ","0,00 ","501.813,43 ","0,00 ","0,00 ","787.318,77 ","635.607,16 ","0,00 ","963,66 ","634.643,50 ","4.268,49 ","4.268,49 ","13.300,56 ","13.300,56 ","0,00 ","0,00 ","134.142,56 ","134.142,56 ","82.389,14 ","57.650,66 ","57.650,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","24.738,48 ","0,00 ","24.738,48 ","0,00 ","37.233,53 ","37.233,53 ","37.233,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.296.122,13 ","247.982,01 ","247.982,01 ","0,00 ","0,00 ","0,00 ","0,00 ","2.048.140,12 ","0,00 ","0,00 ","1.204.407,29 ","843.732,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
138.,176 ,OBČINA RAZKRIŽJE,"2.943.259,32 ","1.093.840,40 ","843.006,27 ","782.967,00 ","782.967,00 ","33.769,29 ","21.656,27 ","0,00 ","6.347,11 ","5.765,91 ","26.269,98 ","286,00 ","0,00 ","25.983,98 ","0,00 ","0,00 ","250.834,13 ","12.010,64 ","1.202,40 ","11,38 ","10.796,86 ","474,68 ","474,68 ","475,19 ","475,19 ","3.169,67 ","3.169,67 ","234.703,95 ","234.703,95 ","6.544,37 ","5.686,22 ","5.686,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","858,15 ","0,00 ","858,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.842.874,55 ","578.753,27 ","569.830,16 ","8.923,11 ","0,00 ","0,00 ","0,00 ","1.264.121,28 ","0,00 ","0,00 ","0,00 ","1.264.121,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
139.,209 ,OBČINA REČICA OB SAVINJI,"1.873.546,76 ","1.682.284,71 ","1.506.654,87 ","1.412.484,00 ","1.412.484,00 ","41.263,12 ","32.705,22 ","578,61 ","1.628,73 ","6.350,56 ","52.907,75 ","387,27 ","0,00 ","52.520,48 ","0,00 ","0,00 ","175.629,84 ","93.397,99 ","12,51 ","343,96 ","93.041,52 ","1.253,60 ","1.253,60 ","0,00 ","0,00 ","4.340,08 ","4.340,08 ","76.638,17 ","76.638,17 ","6.578,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.578,00 ","0,00 ","6.578,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","184.684,05 ","130.984,23 ","112.727,86 ","18.256,37 ","0,00 ","0,00 ","0,00 ","53.699,82 ","0,00 ","0,00 ","0,00 ","53.699,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
140.,201 ,OBČINA RENČE-VOGRSKO,"4.310.974,00 ","3.331.439,00 ","2.641.571,00 ","2.249.628,00 ","2.249.628,00 ","218.707,00 ","176.895,00 ","1.032,00 ","20.532,00 ","20.248,00 ","173.236,00 ","1.063,00 ","0,00 ","172.173,00 ","0,00 ","0,00 ","689.868,00 ","665.479,00 ","0,00 ","2.486,00 ","662.993,00 ","1.298,00 ","1.298,00 ","1.537,00 ","1.537,00 ","1.297,00 ","1.297,00 ","20.257,00 ","20.257,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000,00 ","1.000,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","978.535,00 ","81.488,00 ","81.488,00 ","0,00 ","0,00 ","0,00 ","0,00 ","897.047,00 ","0,00 ","24.350,00 ","0,00 ","340.561,00 ","0,00 ","0,00 ","532.136,00 ","0,00 ","0,00 ","0,00 ","0,00 "
141.,104 ,OBČINA RIBNICA,"7.872.464,37 ","6.551.413,78 ","5.970.009,30 ","5.357.191,00 ","5.357.191,00 ","366.672,74 ","275.245,07 ","423,32 ","32.993,51 ","58.010,84 ","246.145,56 ","1.684,05 ","0,00 ","244.461,51 ","0,00 ","0,00 ","581.404,48 ","162.273,45 ","0,00 ","4.352,36 ","157.921,09 ","4.956,11 ","4.956,11 ","5.154,39 ","5.154,39 ","55.617,20 ","55.617,20 ","353.403,33 ","353.403,33 ","75.022,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","75.022,25 ","33.416,71 ","41.605,54 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.246.028,34 ","402.137,91 ","402.137,91 ","0,00 ","0,00 ","0,00 ","0,00 ","843.890,43 ","0,00 ","6.200,00 ","837.690,43 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
