,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,- V EUR,,,,,,,- V EUR,,- V EUR
,,,I.,7,70,700,7000,703,7030,7031,7032,7033,704,7044,7045,7047,706,7060,71,710,7100,7102,7103,711,7111,712,7120,713,7130,714,7141,72,720,7200,7201,7202,7203,721,7210,7211,722,7220,7221,7222,73,730,7300,7301,731,7310,7311,7312,7313,732,7320,74,740,7400,7401,7402,7403,7404,741,7410,7411,7412,7413,7414,7415,7416,7417,78,782,7821,787,7870
,,,SKUPAJ PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.,10 ,OBČINA TIŠINA,"3.941.555,83 ","2.970.077,17 ","2.463.500,92 ","2.305.564,00 ","2.305.564,00 ","88.251,53 ","65.810,73 ","124,33 ","6.232,22 ","16.084,25 ","69.685,39 ","1.163,70 ","0,00 ","68.521,69 ","0,00 ","0,00 ","506.576,25 ","71.916,16 ","6.474,82 ","8.890,06 ","56.551,28 ","474,80 ","474,80 ","550,00 ","550,00 ","325.466,73 ","325.466,73 ","108.168,56 ","108.168,56 ","52.889,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","52.889,99 ","0,00 ","52.889,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","918.588,67 ","211.226,73 ","106.682,08 ","18.547,68 ","0,00 ","85.996,97 ","0,00 ","707.361,94 ","0,00 ","0,00 ","707.361,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
184.,128 ,OBČINA TOLMIN,"13.036.442,07 ","11.231.303,23 ","8.935.654,22 ","8.031.872,00 ","8.031.872,00 ","611.666,76 ","411.112,34 ","373,01 ","95.893,03 ","104.288,38 ","290.563,07 ","3.774,15 ","0,00 ","286.788,92 ","1.552,39 ","1.552,39 ","2.295.649,01 ","1.895.867,07 ","0,00 ","27.413,59 ","1.868.453,48 ","5.123,57 ","5.123,57 ","15.045,62 ","15.045,62 ","8.495,51 ","8.495,51 ","371.117,24 ","371.117,24 ","88.125,52 ","7.860,00 ","7.860,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","80.265,52 ","5.004,12 ","75.261,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.717.013,32 ","1.712.333,32 ","1.707.854,52 ","4.478,80 ","0,00 ","0,00 ","0,00 ","4.680,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.680,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
185.,129 ,OBČINA TRBOVLJE,"15.336.291,16 ","13.558.200,11 ","11.142.349,97 ","8.973.912,00 ","8.973.912,00 ","1.671.675,27 ","1.490.506,09 ","-24,45 ","29.453,38 ","151.740,25 ","496.569,78 ","11.447,48 ","0,00 ","485.122,30 ","192,92 ","192,92 ","2.415.850,14 ","2.158.170,45 ","247,76 ","26.875,66 ","2.131.047,03 ","3.934,28 ","3.934,28 ","21.625,70 ","21.625,70 ","4.334,94 ","4.334,94 ","227.784,77 ","227.784,77 ","301.441,77 ","94.014,57 ","74.287,26 ","19.000,00 ","727,31 ","0,00 ","0,00 ","0,00 ","0,00 ","207.427,20 ","0,00 ","207.427,20 ","0,00 ","189.240,00 ","189.240,00 ","189.240,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.287.409,28 ","900.719,44 ","801.951,08 ","84.665,46 ","14.102,90 ","0,00 ","0,00 ","386.689,84 ","0,00 ","0,00 ","367.788,19 ","18.901,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
186.,130 ,OBČINA TREBNJE,"11.422.888,00 ","9.517.497,46 ","8.783.443,20 ","7.784.416,00 ","7.784.416,00 ","742.459,91 ","572.559,89 ","716,95 ","42.351,37 ","126.831,70 ","255.729,79 ","4.821,98 ","0,00 ","250.907,81 ","837,50 ","837,50 ","734.054,26 ","255.344,48 ","0,00 ","22.203,39 ","233.141,09 ","6.750,87 ","6.750,87 ","5.285,80 ","5.285,80 ","63.446,34 ","63.446,34 ","403.226,77 ","403.226,77 ","42.100,60 ","16.000,00 ","16.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","26.100,60 ","186,00 ","25.914,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.863.289,94 ","828.247,06 ","828.247,06 ","0,00 ","0,00 ","0,00 ","0,00 ","1.035.042,88 ","0,00 ","0,00 ","1.035.042,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
187.,185 ,OBČINA TRNOVSKA VAS,"1.624.968,65 ","965.966,01 ","937.280,90 ","854.636,00 ","854.636,00 ","51.886,35 ","42.795,59 ","0,00 ","3.482,83 ","5.607,93 ","30.660,74 ","73,30 ","0,00 ","30.587,44 ","97,81 ","97,81 ","28.685,11 ","15.597,53 ","0,00 ","1.725,20 ","13.872,33 ","1.514,79 ","1.514,79 ","787,76 ","787,76 ","0,00 ","0,00 ","10.785,03 ","10.785,03 ","1.246,92 ","1.246,92 ","646,92 ","0,00 ","600,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","657.755,72 ","657.755,72 ","640.198,62 ","0,00 ","0,00 ","17.557,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
188.,186 ,OBČINA TRZIN,"3.581.068,05 ","3.384.385,87 ","2.686.905,56 ","1.921.240,00 ","1.921.240,00 ","693.639,64 ","606.834,55 ","2.255,86 ","11.660,03 ","72.889,20 ","72.025,92 ","1.213,62 ","0,00 ","70.812,30 ","0,00 ","0,00 ","697.480,31 ","608.558,69 ","0,00 ","38.161,00 ","570.397,69 ","2.988,05 ","2.988,05 ","40.607,99 ","40.607,99 ","10.754,30 ","10.754,30 ","34.571,28 ","34.571,28 ","11.394,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.394,50 ","0,00 ","11.394,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","185.287,68 ","185.287,68 ","22.714,47 ","162.573,21 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
189.,131 ,OBČINA TRŽIČ,"17.269.520,45 ","13.441.675,66 ","9.779.704,92 ","8.198.039,00 ","8.198.039,00 ","1.048.753,18 ","778.933,40 ","31,28 ","97.214,61 ","172.573,89 ","531.894,32 ","6.793,01 ","0,00 ","525.101,31 ","1.018,42 ","1.018,42 ","3.661.970,74 ","1.461.767,77 ","18,90 ","65.158,33 ","1.396.590,54 ","6.183,46 ","6.183,46 ","74.016,64 ","74.016,64 ","31.858,82 ","31.858,82 ","2.088.144,05 ","2.088.144,05 ","392.705,28 ","133.016,63 ","50.992,00 ","0,00 ","82.024,63 ","0,00 ","0,00 ","0,00 ","0,00 ","259.688,65 ","37.486,19 ","222.202,46 ","0,00 ","2.990,00 ","2.990,00 ","2.840,00 ","150,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.432.149,51 ","1.506.204,43 ","1.506.204,43 ","0,00 ","0,00 ","0,00 ","0,00 ","1.925.945,08 ","0,00 ","0,00 ","0,00 ","1.925.945,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
190.,132 ,OBČINA TURNIŠČE,"3.302.652,87 ","2.166.108,98 ","1.947.461,14 ","1.846.671,00 ","1.846.671,00 ","91.340,33 ","76.202,27 ","0,00 ","9.975,78 ","5.162,28 ","9.449,81 ","916,24 ","0,00 ","8.533,57 ","0,00 ","0,00 ","218.647,84 ","131.750,97 ","0,00 ","817,33 ","130.933,64 ","2.496,91 ","2.496,91 ","475,00 ","475,00 ","0,00 ","0,00 ","83.924,96 ","83.924,96 ","12.791,56 ","2.950,00 ","0,00 ","0,00 ","0,00 ","2.950,00 ","0,00 ","0,00 ","0,00 ","9.841,56 ","9.841,56 ","0,00 ","0,00 ","1.500,00 ","1.500,00 ","1.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.122.252,33 ","1.122.252,33 ","1.122.252,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
191.,133 ,MESTNA OBČINA VELENJE,"34.508.411,97 ","31.148.553,48 ","22.958.361,85 ","16.523.387,00 ","16.523.387,00 ","6.025.943,24 ","5.555.438,97 ","1.476,42 ","110.649,80 ","358.378,05 ","408.530,73 ","10.981,16 ","0,00 ","397.549,57 ","500,88 ","500,88 ","8.190.191,63 ","5.855.464,50 ","1.467.614,40 ","16.601,33 ","4.371.248,77 ","10.674,72 ","10.674,72 ","174.479,96 ","174.479,96 ","208.921,59 ","208.921,59 ","1.940.650,86 ","1.940.650,86 ","1.473.473,46 ","1.281.059,40 ","1.280.159,40 ","900,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","192.414,06 ","79.985,00 ","112.429,06 ","0,00 ","38.257,35 ","38.257,35 ","37.432,35 ","825,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.840.774,47 ","1.562.161,09 ","1.241.291,42 ","320.869,67 ","0,00 ","0,00 ","0,00 ","278.613,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","278.613,38 ","0,00 ","7.353,21 ","0,00 ","0,00 ","7.353,21 ","7.353,21 "
192.,187 ,OBČINA VELIKA POLANA,"2.618.499,14 ","1.247.698,86 ","926.371,20 ","870.469,00 ","870.469,00 ","32.126,88 ","24.456,21 ","0,00 ","1.067,30 ","6.603,37 ","23.775,32 ","425,92 ","0,00 ","23.349,40 ","0,00 ","0,00 ","321.327,66 ","75.979,17 ","0,00 ","2.047,80 ","73.931,37 ","0,00 ","0,00 ","0,00 ","0,00 ","32.791,73 ","32.791,73 ","212.556,76 ","212.556,76 ","25.044,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","25.044,80 ","13.044,80 ","12.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.345.755,48 ","159.262,82 ","144.679,95 ","14.582,87 ","0,00 ","0,00 ","0,00 ","1.186.492,66 ","0,00 ","0,00 ","745.259,18 ","441.233,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
193.,134 ,OBČINA VELIKE LAŠČE,"3.870.544,46 ","3.456.553,12 ","3.274.727,87 ","2.842.857,00 ","2.842.857,00 ","164.580,01 ","98.383,95 ","0,00 ","24.719,06 ","41.477,00 ","264.173,26 ","751,66 ","0,00 ","263.421,60 ","3.117,60 ","3.117,60 ","181.825,25 ","83.440,21 ","0,00 ","6.625,46 ","76.814,75 ","0,00 ","0,00 ","322,64 ","322,64 ","12.209,80 ","12.209,80 ","85.852,60 ","85.852,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","413.991,34 ","413.991,34 ","413.991,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
194.,188 ,OBČINA VERŽEJ,"1.150.558,51 ","1.039.706,31 ","928.500,07 ","726.679,00 ","726.679,00 ","86.481,52 ","64.305,00 ","61,27 ","17.711,56 ","4.403,69 ","115.339,55 ","133,54 ","0,00 ","115.206,01 ","0,00 ","0,00 ","111.206,24 ","56.235,73 ","2.776,75 ","399,43 ","53.059,55 ","1.079,46 ","1.079,46 ","1.715,23 ","1.715,23 ","715,65 ","715,65 ","51.460,17 ","51.460,17 ","10.031,83 ","505,57 ","505,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.526,26 ","0,00 ","9.526,26 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","100.820,37 ","75.555,42 ","74.357,06 ","1.198,36 ","0,00 ","0,00 ","0,00 ","25.264,95 ","0,00 ","0,00 ","25.264,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
195.,135 ,OBČINA VIDEM,"5.048.986,20 ","4.183.615,95 ","3.879.043,01 ","3.618.098,00 ","3.618.098,00 ","134.373,95 ","88.132,62 ","192,73 ","21.125,14 ","24.923,46 ","126.989,06 ","471,79 ","0,00 ","126.517,27 ","-418,00 ","-418,00 ","304.572,94 ","48.418,05 ","0,00 ","1.547,61 ","46.870,44 ","2.003,15 ","2.003,15 ","7.019,08 ","7.019,08 ","101.206,76 ","101.206,76 ","145.925,90 ","145.925,90 ","153.594,02 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","153.594,02 ","75.483,60 ","78.110,42 ","0,00 ","3.000,00 ","3.000,00 ","3.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","708.776,23 ","708.776,23 ","706.529,23 ","2.247,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
196.,136 ,OBČINA VIPAVA,"5.632.321,22 ","4.655.972,09 ","3.699.514,16 ","3.257.459,00 ","3.257.459,00 ","311.125,10 ","273.730,99 ","370,76 ","13.401,91 ","23.621,44 ","130.930,06 ","3.034,96 ","0,00 ","127.895,10 ","0,00 ","0,00 ","956.457,93 ","870.842,07 ","40.761,44 ","40.825,98 ","789.254,65 ","2.439,97 ","2.439,97 ","7.881,05 ","7.881,05 ","9.822,74 ","9.822,74 ","65.472,10 ","65.472,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","23.507,75 ","23.507,75 ","200,00 ","23.307,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","952.841,38 ","566.393,07 ","547.493,62 ","18.899,45 ","0,00 ","0,00 ","0,00 ","386.448,31 ","0,00 ","0,00 ","386.448,31 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
197.,137 ,OBČINA VITANJE,"2.322.282,23 ","1.816.439,51 ","1.746.391,93 ","1.574.915,00 ","1.574.915,00 ","70.048,99 ","50.956,71 ","30,52 ","1.250,18 ","17.811,58 ","100.845,02 ","842,20 ","0,00 ","100.002,82 ","582,92 ","582,92 ","70.047,58 ","36.349,85 ","600,60 ","216,45 ","35.532,80 ","338,14 ","338,14 ","315,20 ","315,20 ","0,00 ","0,00 ","33.044,39 ","33.044,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","505.842,72 ","310.347,45 ","310.347,45 ","0,00 ","0,00 ","0,00 ","0,00 ","195.495,27 ","0,00 ","0,00 ","195.495,27 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
198.,138 ,OBČINA VODICE,"4.308.584,94 ","3.613.337,79 ","2.990.117,31 ","2.533.355,00 ","2.533.355,00 ","283.005,08 ","151.933,46 ","1.917,92 ","19.327,33 ","109.826,37 ","173.743,60 ","3.595,45 ","0,00 ","170.148,15 ","13,63 ","13,63 ","623.220,48 ","93.913,45 ","0,00 ","5.445,06 ","88.468,39 ","3.492,21 ","3.492,21 ","23.909,60 ","23.909,60 ","25.806,35 ","25.806,35 ","476.098,87 ","476.098,87 ","569.049,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","569.049,93 ","0,00 ","569.049,93 ","0,00 ","800,00 ","800,00 ","800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","125.397,22 ","125.397,22 ","125.397,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
199.,139 ,OBČINA VOJNIK,"7.809.966,74 ","6.285.523,02 ","5.384.874,73 ","4.967.573,00 ","4.967.573,00 ","246.113,12 ","138.178,19 ","759,73 ","34.602,55 ","72.572,65 ","169.715,88 ","3.308,76 ","0,00 ","166.407,12 ","1.472,73 ","1.472,73 ","900.648,29 ","651.198,16 ","150.635,32 ","1.519,18 ","499.043,66 ","3.703,16 ","3.703,16 ","20.503,87 ","20.503,87 ","9.543,52 ","9.543,52 ","215.699,58 ","215.699,58 ","57.039,03 ","4.673,57 ","4.673,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","52.365,46 ","394,00 ","51.971,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.467.404,69 ","848.147,72 ","660.101,88 ","188.045,84 ","0,00 ","0,00 ","0,00 ","619.256,97 ","0,00 ","89.321,85 ","496.629,64 ","33.305,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
200.,189 ,OBČINA VRANSKO,"3.199.607,84 ","2.164.596,12 ","1.960.363,46 ","1.735.055,00 ","1.735.055,00 ","151.924,27 ","120.129,09 ","79,86 ","10.733,89 ","20.981,43 ","73.122,55 ","1.708,06 ","0,00 ","71.414,49 ","261,64 ","261,64 ","204.232,66 ","148.234,35 ","8,40 ","162,69 ","148.063,26 ","1.180,98 ","1.180,98 ","60,00 ","60,00 ","1.810,71 ","1.810,71 ","52.946,62 ","52.946,62 ","2.791,95 ","1.762,25 ","1.762,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.029,70 ","0,00 ","1.029,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.032.219,77 ","1.032.219,77 ","939.825,19 ","92.394,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
201.,140 ,OBČINA VRHNIKA,"13.411.517,87 ","12.384.105,67 ","10.314.462,05 ","8.513.072,00 ","8.513.072,00 ","1.179.730,74 ","898.303,00 ","4.901,23 ","49.007,75 ","227.518,76 ","621.606,13 ","47.738,11 ","0,00 ","573.868,02 ","53,18 ","53,18 ","2.069.643,62 ","1.132.016,71 ","265.100,42 ","14.786,85 ","852.129,44 ","11.791,71 ","11.791,71 ","166.447,14 ","166.447,14 ","24.398,85 ","24.398,85 ","734.989,21 ","734.989,21 ","101.276,58 ","30.163,93 ","23.663,93 ","6.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","71.112,65 ","0,00 ","71.112,65 ","0,00 ","105.040,00 ","105.040,00 ","105.040,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","821.095,62 ","821.095,62 ","531.418,61 ","289.677,01 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
202.,141 ,OBČINA VUZENICA,"2.894.967,19 ","2.557.314,73 ","1.934.775,38 ","1.662.978,00 ","1.662.978,00 ","200.439,67 ","153.989,73 ","210,09 ","33.044,90 ","13.194,95 ","71.027,48 ","951,18 ","0,00 ","70.076,30 ","330,23 ","330,23 ","622.539,35 ","470.667,76 ","103.800,21 ","363,74 ","366.503,81 ","1.567,61 ","1.567,61 ","7.629,12 ","7.629,12 ","2.691,78 ","2.691,78 ","139.983,08 ","139.983,08 ","7.776,42 ","7.516,42 ","7.516,42 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","260,00 ","0,00 ","260,00 ","0,00 ","100,00 ","100,00 ","100,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","329.776,04 ","250.945,49 ","171.705,00 ","78.490,49 ","0,00 ","750,00 ","0,00 ","78.830,55 ","0,00 ","0,00 ","0,00 ","78.830,55 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
203.,142 ,OBČINA ZAGORJE OB SAVI,"15.307.417,21 ","12.247.609,41 ","11.191.453,74 ","9.794.502,00 ","9.794.502,00 ","904.976,53 ","734.616,51 ","0,00 ","32.211,93 ","138.148,09 ","491.975,21 ","6.599,53 ","0,00 ","485.375,68 ","0,00 ","0,00 ","1.056.155,67 ","639.255,07 ","20.000,00 ","46.671,98 ","572.583,09 ","5.239,54 ","5.239,54 ","13.748,21 ","13.748,21 ","58.065,48 ","58.065,48 ","339.847,37 ","339.847,37 ","223.048,25 ","9.026,96 ","9.026,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","214.021,29 ","2.648,42 ","211.372,87 ","0,00 ","924,75 ","924,75 ","924,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.606.675,55 ","1.716.767,32 ","1.716.767,32 ","0,00 ","0,00 ","0,00 ","0,00 ","889.908,23 ","0,00 ","0,00 ","889.908,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","229.159,25 ","0,00 ","0,00 ","229.159,25 ","229.159,25 "
204.,143 ,OBČINA ZAVRČ,"1.829.264,36 ","1.264.919,89 ","1.149.682,13 ","1.070.755,00 ","1.070.755,00 ","45.666,87 ","36.121,23 ","8,70 ","753,70 ","8.783,24 ","33.166,57 ","138,58 ","0,00 ","33.027,99 ","93,69 ","93,69 ","115.237,76 ","13.893,07 ","0,00 ","472,25 ","13.420,82 ","503,22 ","503,22 ","2.394,24 ","2.394,24 ","0,00 ","0,00 ","98.447,23 ","98.447,23 ","5.918,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.918,14 ","1.334,09 ","4.584,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","558.426,33 ","279.794,43 ","279.794,43 ","0,00 ","0,00 ","0,00 ","0,00 ","278.631,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","278.631,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
205.,144 ,OBČINA ZREČE,"9.776.449,23 ","5.461.718,21 ","4.657.370,30 ","3.791.411,00 ","3.791.411,00 ","474.843,15 ","405.979,80 ","708,67 ","7.819,08 ","60.335,60 ","371.018,77 ","955,63 ","0,00 ","370.063,14 ","20.097,38 ","20.097,38 ","804.347,91 ","284.184,27 ","56,70 ","1.579,59 ","282.547,98 ","2.524,45 ","2.524,45 ","10.113,76 ","10.113,76 ","396.523,30 ","396.523,30 ","111.002,13 ","111.002,13 ","927.802,96 ","255.408,23 ","255.408,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","672.394,73 ","3.178,00 ","665.216,73 ","4.000,00 ","1.357.826,80 ","1.357.826,80 ","1.357.826,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.029.101,26 ","359.049,66 ","342.896,88 ","0,00 ","0,00 ","1.187,26 ","14.965,52 ","1.670.051,60 ","0,00 ","0,00 ","566.667,00 ","0,00 ","0,00 ","0,00 ","1.103.384,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
206.,190 ,OBČINA ŽALEC,"19.826.895,15 ","17.342.011,70 ","12.990.470,98 ","11.257.227,00 ","11.257.227,00 ","1.200.604,66 ","893.441,06 ","1.415,98 ","55.564,19 ","250.183,43 ","532.639,32 ","7.451,69 ","0,00 ","525.187,63 ","0,00 ","0,00 ","4.351.540,72 ","1.788.444,01 ","5.592,51 ","32.323,50 ","1.750.528,00 ","6.795,17 ","6.795,17 ","44.951,06 ","44.951,06 ","23.165,57 ","23.165,57 ","2.488.184,91 ","2.488.184,91 ","638.907,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","638.907,38 ","368,78 ","638.538,60 ","0,00 ","45.759,24 ","15.009,24 ","15.009,24 ","0,00 ","30.750,00 ","0,00 ","0,00 ","30.750,00 ","0,00 ","0,00 ","0,00 ","1.800.216,83 ","1.246.720,23 ","1.221.552,87 ","24.167,36 ","0,00 ","1.000,00 ","0,00 ","553.496,60 ","0,00 ","0,00 ","273.281,28 ","280.215,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
