,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,- V EUR
118.,89 ,OBČINA PESNICA,"9.614.093,85 ","3.184.924,71 ","364.850,09 ","314.201,90 ","14.884,00 ","33.742,90 ","0,00 ","0,00 ","0,00 ","2.021,29 ","56.843,27 ","28.981,38 ","21.857,04 ","184,82 ","315,14 ","5.504,89 ","2.115.646,41 ","76.888,31 ","5.061,42 ","159.454,32 ","239.378,04 ","8.175,93 ","1.229.146,75 ","92.154,19 ","0,00 ","305.387,45 ","16.906,37 ","0,00 ","16.906,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","630.678,57 ","0,00 ","630.678,57 ","0,00 ","0,00 ","0,00 ","2.221.695,00 ","67.055,89 ","0,00 ","0,00 ","67.055,89 ","1.513.661,41 ","0,00 ","7.756,00 ","22.304,47 ","0,00 ","0,00 ","1.483.600,94 ","79.223,32 ","79.223,32 ","561.754,38 ","0,00 ","78.050,72 ","0,00 ","346.831,35 ","136.872,31 ","0,00 ","0,00 ","0,00 ","0,00 ","4.155.174,04 ","4.155.174,04 ","926.327,50 ","0,00 ","5.996,14 ","0,00 ","2.824.916,74 ","120.260,98 ","74.980,00 ","0,00 ","202.692,68 ","52.300,10 ","0,00 ","0,00 ","48.999,62 ","40.187,35 ","8.812,27 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.300,48 ","0,00 ","0,00 ","0,00 ","3.300,48 ","-808.034,03 ","-821.194,02 ","753.073,85 "
119.,90 ,OBČINA PIRAN,"27.799.445,23 ","6.223.463,11 ","1.838.915,90 ","1.639.030,99 ","55.218,00 ","107.448,17 ","13.704,36 ","2.621,78 ","0,00 ","20.892,60 ","299.666,82 ","144.947,05 ","119.808,15 ","1.013,84 ","1.689,59 ","32.208,19 ","2.982.098,27 ","541.404,17 ","123.517,57 ","427.687,36 ","40.974,99 ","9.099,13 ","719.882,36 ","103.820,35 ","64.247,96 ","951.464,38 ","218.398,68 ","0,00 ","218.398,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","884.383,44 ","0,00 ","20.000,00 ","0,00 ","864.383,44 ","0,00 ","10.785.266,10 ","1.035.485,00 ","362.046,27 ","0,00 ","673.438,73 ","3.314.382,44 ","0,00 ","34.750,00 ","164.825,13 ","0,00 ","0,00 ","3.114.807,31 ","1.836.248,95 ","1.836.248,95 ","4.599.149,71 ","2.500,00 ","122.553,44 ","0,00 ","3.014.851,00 ","1.459.245,27 ","0,00 ","0,00 ","0,00 ","0,00 ","8.786.761,81 ","8.786.761,81 ","161.033,47 ","0,00 ","93.143,48 ","27.889,93 ","6.097.456,22 ","1.583.012,99 ","156.451,48 ","22.227,54 ","645.546,70 ","2.003.954,21 ","0,00 ","0,00 ","1.581.729,17 ","53.088,29 ","1.528.640,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","422.225,04 ","0,00 ","0,00 ","0,00 ","422.225,04 ","-6.209.644,11 ","-6.114.390,05 ","2.203.182,53 "
120.,91 ,OBČINA PIVKA,"7.807.638,28 ","1.934.992,58 ","404.461,65 ","357.514,33 ","12.456,00 ","26.112,36 ","2.714,12 ","3.643,55 ","0,00 ","2.021,29 ","64.443,23 ","32.121,57 ","25.738,46 ","217,53 ","363,05 ","6.002,62 ","1.447.317,19 ","343.660,73 ","15.031,48 ","277.385,36 ","17.585,29 ","3.524,17 ","588.436,99 ","6.045,34 ","10.030,35 ","185.617,48 ","18.770,51 ","0,00 ","18.770,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.801.177,79 ","381.209,44 ","312.335,00 ","0,00 ","68.874,44 ","1.039.855,29 ","3.986,24 ","13.720,00 ","0,00 ","0,00 ","0,00 ","1.022.149,05 ","417.468,63 ","417.468,63 ","962.644,43 ","88.582,69 ","25.565,08 ","201.250,54 ","647.246,12 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.971.373,20 ","2.971.373,20 ","45.000,00 ","0,00 ","32.293,40 ","29.883,30 ","1.927.782,73 ","405.005,95 ","92.556,95 ","0,00 ","438.850,87 ","100.094,71 ","0,00 ","0,00 ","72.500,00 ","72.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.594,71 ","0,00 ","0,00 ","0,00 ","27.594,71 ","438.930,42 ","456.401,86 ","1.621.426,24 "
121.,92 ,OBČINA PODČETRTEK,"6.002.397,00 ","1.104.289,00 ","167.291,00 ","143.262,00 ","8.650,00 ","14.754,00 ","625,00 ","0,00 ","0,00 ","0,00 ","26.273,00 ","13.093,00 ","10.213,00 ","87,00 ","148,00 ","2.732,00 ","860.967,00 ","55.413,00 ","0,00 ","64.395,00 ","9.261,00 ","3.301,00 ","458.678,00 ","3.319,00 ","0,00 ","266.600,00 ","20.258,00 ","0,00 ","19.005,00 ","0,00 ","1.253,00 ","0,00 ","0,00 ","0,00 ","29.500,00 ","0,00 ","29.500,00 ","0,00 ","0,00 ","0,00 ","1.261.991,00 ","3.012,00 ","0,00 ","0,00 ","3.012,00 ","730.702,00 ","0,00 ","8.400,00 ","794,00 ","0,00 ","0,00 ","721.508,00 ","90.471,00 ","90.471,00 ","437.806,00 ","0,00 ","17.410,00 ","0,00 ","342.999,00 ","65.500,00 ","11.897,00 ","0,00 ","0,00 ","0,00 ","3.549.317,00 ","3.549.317,00 ","0,00 ","0,00 ","1.692,00 ","25.478,00 ","3.267.730,00 ","0,00 ","2.150,00 ","11.129,00 ","241.138,00 ","86.800,00 ","0,00 ","0,00 ","62.020,00 ","45.000,00 ","14.438,00 ","0,00 ","0,00 ","0,00 ","2.582,00 ","0,00 ","24.780,00 ","0,00 ","0,00 ","0,00 ","24.780,00 ","-1.197.454,00 ","-1.177.250,00 ","1.281.851,00 "
122.,172 ,OBČINA PODLEHNIK,"1.860.688,94 ","715.227,46 ","150.280,09 ","102.059,93 ","3.460,00 ","9.165,42 ","0,00 ","0,00 ","0,00 ","35.594,74 ","18.858,23 ","9.035,54 ","7.236,13 ","61,33 ","102,08 ","2.423,15 ","489.543,95 ","86.795,07 ","337,75 ","31.127,51 ","6.689,23 ","94,17 ","314.745,83 ","3.529,41 ","0,00 ","46.224,98 ","27.888,89 ","0,00 ","13.917,43 ","13.971,46 ","0,00 ","0,00 ","0,00 ","0,00 ","28.656,30 ","0,00 ","28.656,30 ","0,00 ","0,00 ","0,00 ","692.787,22 ","17.235,40 ","0,00 ","0,00 ","17.235,40 ","249.528,33 ","793,60 ","3.750,00 ","0,00 ","0,00 ","0,00 ","244.984,73 ","69.984,40 ","69.984,40 ","356.039,09 ","33.690,62 ","43.958,05 ","0,00 ","273.613,29 ","0,00 ","4.777,13 ","0,00 ","0,00 ","0,00 ","447.101,79 ","447.101,79 ","0,00 ","1.688,00 ","6.655,20 ","4.607,59 ","43.280,70 ","83.678,25 ","75.872,00 ","0,00 ","231.320,05 ","5.572,47 ","0,00 ","0,00 ","5.572,47 ","0,00 ","5.572,47 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","68.404,70 ","95.958,33 ","273.212,00 "
123.,93 ,OBČINA PODVELKA,"5.213.461,52 ","1.007.180,09 ","74.980,18 ","64.960,11 ","2.768,00 ","5.013,78 ","0,00 ","2.238,29 ","0,00 ","0,00 ","12.349,60 ","5.947,06 ","4.764,37 ","40,33 ","67,22 ","1.530,62 ","885.519,25 ","87.260,21 ","1.750,34 ","48.485,32 ","5.403,01 ","7.021,88 ","631.086,67 ","2.937,62 ","0,00 ","101.574,20 ","1.141,18 ","0,00 ","1.141,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","33.189,88 ","11.765,11 ","20.000,00 ","1.424,77 ","0,00 ","0,00 ","840.796,91 ","3.127,38 ","0,00 ","0,00 ","3.127,38 ","519.026,61 ","0,00 ","3.065,00 ","19.000,64 ","0,00 ","0,00 ","496.960,97 ","73.776,11 ","73.776,11 ","244.866,81 ","0,00 ","42.195,52 ","2.401,55 ","166.572,38 ","29.196,16 ","4.501,20 ","0,00 ","0,00 ","0,00 ","3.175.070,09 ","3.175.070,09 ","57.253,58 ","0,00 ","94.807,91 ","0,00 ","2.744.674,47 ","61.884,56 ","32.110,23 ","0,00 ","184.339,34 ","190.414,43 ","0,00 ","0,00 ","118.332,73 ","111.860,23 ","6.472,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","72.081,70 ","0,00 ","115,30 ","0,00 ","71.966,40 ","-816.675,16 ","-859.227,88 ","1.587.561,47 "
124.,200 ,OBČINA POLJČANE,"3.766.978,04 ","1.027.421,95 ","221.532,06 ","176.398,36 ","7.144,00 ","13.278,49 ","18.568,94 ","1.840,48 ","0,00 ","4.301,79 ","35.791,99 ","19.555,66 ","12.560,28 ","113,32 ","190,63 ","3.372,10 ","712.830,00 ","60.443,80 ","80.584,60 ","123.356,82 ","3.497,48 ","3.601,64 ","385.085,11 ","6.461,31 ","0,00 ","49.799,24 ","19.999,35 ","0,00 ","19.999,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","37.268,55 ","0,00 ","37.268,55 ","0,00 ","0,00 ","0,00 ","1.133.743,72 ","2.959,05 ","0,00 ","0,00 ","2.959,05 ","690.854,70 ","0,00 ","14.114,40 ","4.045,00 ","0,00 ","11.726,96 ","660.968,34 ","127.192,83 ","127.192,83 ","312.737,14 ","0,00 ","36.323,36 ","3.605,70 ","183.961,54 ","88.846,54 ","0,00 ","0,00 ","0,00 ","0,00 ","1.463.755,90 ","1.463.755,90 ","240.600,90 ","13.000,00 ","23.919,21 ","10,00 ","406.929,87 ","315.530,96 ","8.795,00 ","13.596,00 ","441.373,96 ","142.056,47 ","0,00 ","0,00 ","96.754,22 ","87.753,86 ","0,00 ","0,00 ","0,00 ","9.000,36 ","0,00 ","0,00 ","45.302,25 ","7.613,19 ","0,00 ","0,00 ","37.689,06 ","-40.090,14 ","-22.739,91 ","978.539,69 "
125.,173 ,OBČINA POLZELA,"5.086.766,23 ","1.142.409,42 ","199.014,32 ","168.401,69 ","9.800,37 ","12.588,20 ","7.646,55 ","0,00 ","0,00 ","577,51 ","33.071,94 ","16.691,43 ","12.650,14 ","107,07 ","179,82 ","3.443,48 ","761.502,83 ","99.536,62 ","13.582,19 ","60.378,16 ","8.993,20 ","4.791,97 ","405.017,19 ","1.802,46 ","0,00 ","167.401,04 ","39.071,15 ","0,00 ","37.219,21 ","0,00 ","1.851,94 ","0,00 ","0,00 ","0,00 ","109.749,18 ","34.000,00 ","72.000,00 ","0,00 ","3.749,18 ","0,00 ","1.540.951,99 ","35.873,69 ","19.419,96 ","0,00 ","16.453,73 ","995.990,01 ","0,00 ","4.900,00 ","0,00 ","0,00 ","0,00 ","991.090,01 ","166.094,28 ","166.094,28 ","342.994,01 ","1.279,97 ","48.961,12 ","2.690,28 ","283.054,86 ","4.563,84 ","2.443,94 ","0,00 ","0,00 ","0,00 ","2.270.422,36 ","2.270.422,36 ","0,00 ","0,00 ","63.165,89 ","0,00 ","1.651.154,93 ","287.608,45 ","81.167,79 ","1.018,50 ","186.306,80 ","132.982,46 ","0,00 ","0,00 ","34.119,67 ","20.507,02 ","13.612,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","98.862,79 ","1.058,18 ","7.068,56 ","0,00 ","90.736,05 ","28.482,83 ","64.898,11 ","1.255.663,94 "
126.,94 ,OBČINA POSTOJNA,"21.100.321,87 ","5.927.047,85 ","1.027.123,20 ","865.129,77 ","31.262,11 ","67.393,40 ","29.335,25 ","20.335,66 ","0,00 ","13.667,01 ","163.642,30 ","80.813,10 ","65.448,76 ","553,81 ","922,99 ","15.903,64 ","4.564.056,00 ","269.731,36 ","615.428,82 ","380.026,45 ","31.071,30 ","4.029,46 ","2.752.352,36 ","12.298,00 ","1.000,00 ","498.118,25 ","112.226,35 ","0,00 ","74.779,24 ","0,00 ","37.447,11 ","0,00 ","0,00 ","0,00 ","60.000,00 ","40.000,00 ","20.000,00 ","0,00 ","0,00 ","0,00 ","5.130.641,44 ","400.732,24 ","328.222,72 ","0,00 ","72.509,52 ","2.809.855,45 ","0,00 ","28.800,00 ","0,00 ","0,00 ","0,00 ","2.781.055,45 ","815.371,51 ","815.371,51 ","1.104.682,24 ","0,00 ","66.544,32 ","4.747,20 ","998.679,78 ","34.710,94 ","0,00 ","0,00 ","0,00 ","0,00 ","9.783.475,05 ","9.783.475,05 ","81.465,06 ","9.990,00 ","774.867,96 ","6.572,49 ","7.692.939,84 ","254.860,48 ","210.910,05 ","0,00 ","751.869,17 ","259.157,53 ","0,00 ","0,00 ","234.980,08 ","187.640,43 ","19.290,23 ","0,00 ","0,00 ","28.049,42 ","0,00 ","0,00 ","24.177,45 ","0,00 ","0,00 ","0,00 ","24.177,45 ","-2.369.955,37 ","-2.273.068,23 ","2.133.664,01 "
127.,174 ,OBČINA PREBOLD,"7.632.216,47 ","915.539,50 ","184.110,28 ","164.028,93 ","7.612,00 ","12.469,35 ","0,00 ","0,00 ","0,00 ","0,00 ","29.787,31 ","15.188,31 ","11.626,88 ","98,53 ","166,86 ","2.706,73 ","631.252,06 ","91.048,67 ","12.375,36 ","73.919,84 ","4.093,01 ","2.736,18 ","252.089,21 ","14.396,98 ","6.171,11 ","174.421,70 ","43.580,11 ","0,00 ","43.580,11 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","26.809,74 ","13.810,48 ","12.103,56 ","0,00 ","895,70 ","0,00 ","1.357.289,77 ","42.009,96 ","6.009,96 ","0,00 ","36.000,00 ","841.349,03 ","0,00 ","7.802,00 ","1.670,00 ","0,00 ","0,00 ","831.877,03 ","117.346,78 ","117.346,78 ","356.584,00 ","179,98 ","57.700,49 ","8.800,55 ","255.032,38 ","34.870,60 ","0,00 ","0,00 ","0,00 ","0,00 ","2.915.143,42 ","2.915.143,42 ","1.915,60 ","21.639,23 ","16.244,44 ","0,00 ","2.653.960,23 ","111.536,60 ","11.058,23 ","0,00 ","98.789,09 ","2.444.243,78 ","0,00 ","0,00 ","210.649,42 ","13.000,00 ","197.649,42 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.233.594,36 ","2.186.933,09 ","0,00 ","0,00 ","46.661,27 ","46.568,40 ","88.987,77 ","1.037.431,85 "
128.,95 ,OBČINA PREDDVOR,"3.201.978,65 ","979.995,90 ","186.952,76 ","168.319,51 ","5.760,00 ","12.873,25 ","0,00 ","0,00 ","0,00 ","0,00 ","30.452,32 ","15.433,71 ","12.272,74 ","103,74 ","174,38 ","2.467,75 ","756.890,82 ","46.024,42 ","3.636,47 ","52.654,01 ","3.902,96 ","2.617,39 ","501.838,23 ","5.266,20 ","0,00 ","140.951,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.700,00 ","4.700,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","809.916,25 ","36.212,60 ","25.101,60 ","0,00 ","11.111,00 ","538.934,92 ","0,00 ","8.200,00 ","0,00 ","0,00 ","0,00 ","530.734,92 ","90.433,58 ","90.433,58 ","144.335,15 ","12.426,71 ","8.722,40 ","0,00 ","123.186,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.396.608,89 ","1.396.608,89 ","211.500,00 ","0,00 ","146.732,15 ","780,00 ","337.882,37 ","39.161,29 ","513.514,56 ","0,00 ","147.038,52 ","15.457,61 ","0,00 ","0,00 ","13.240,00 ","9.240,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.217,61 ","2.217,61 ","0,00 ","0,00 ","0,00 ","-233.630,63 ","-240.544,11 ","905.288,55 "
129.,175 ,OBČINA PREVALJE,"6.405.568,31 ","2.231.104,32 ","385.194,15 ","337.627,02 ","11.164,27 ","17.037,20 ","6.547,49 ","6.709,88 ","0,00 ","6.108,29 ","64.770,21 ","34.716,20 ","23.384,85 ","197,95 ","329,78 ","6.141,43 ","1.735.466,65 ","152.433,72 ","78.897,93 ","95.939,17 ","8.249,22 ","10.355,06 ","627.658,72 ","12.826,60 ","509.681,85 ","239.424,38 ","15.575,59 ","0,00 ","13.860,30 ","0,00 ","1.715,29 ","0,00 ","0,00 ","0,00 ","30.097,72 ","0,00 ","15.000,00 ","0,00 ","15.097,72 ","0,00 ","1.906.340,14 ","30.807,58 ","0,00 ","0,00 ","30.807,58 ","1.168.758,36 ","0,00 ","7.818,36 ","15.912,41 ","0,00 ","0,00 ","1.145.027,59 ","173.663,55 ","173.663,55 ","533.110,65 ","15.496,29 ","49.623,36 ","410,44 ","450.281,56 ","17.299,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.140.128,29 ","2.140.128,29 ","304.559,87 ","0,00 ","20.803,05 ","0,00 ","1.135.853,54 ","90.070,31 ","83.308,50 ","0,00 ","505.533,02 ","127.995,56 ","0,00 ","0,00 ","53.977,72 ","7.500,00 ","39.186,72 ","0,00 ","0,00 ","0,00 ","7.291,00 ","0,00 ","74.017,84 ","0,00 ","0,00 ","38.696,33 ","35.321,51 ","-334.840,56 ","-320.012,97 ","739.913,46 "
130.,96 ,MESTNA OBČINA PTUJ,"37.924.992,72 ","11.115.155,09 ","2.154.242,73 ","1.831.579,17 ","69.756,66 ","136.070,12 ","49.457,75 ","43.287,90 ","0,00 ","24.091,13 ","345.942,24 ","169.925,64 ","137.034,76 ","1.159,53 ","1.932,64 ","35.889,67 ","6.155.575,65 ","547.301,38 ","155.496,30 ","459.656,15 ","66.921,99 ","24.089,31 ","1.837.913,48 ","66.263,65 ","1.923.863,89 ","1.074.069,50 ","73.887,07 ","0,00 ","47.510,57 ","0,00 ","26.376,50 ","0,00 ","0,00 ","0,00 ","2.385.507,40 ","0,00 ","52.521,64 ","0,00 ","2.332.985,76 ","0,00 ","8.633.588,44 ","102.067,40 ","0,00 ","0,00 ","102.067,40 ","3.395.734,16 ","0,00 ","16.733,33 ","23.445,05 ","205,47 ","31.427,74 ","3.323.922,57 ","482.059,29 ","482.059,29 ","4.643.375,22 ","0,00 ","81.268,16 ","0,00 ","4.481.320,22 ","80.786,84 ","0,00 ","10.352,37 ","0,00 ","10.352,37 ","16.923.755,69 ","16.923.755,69 ","442.757,28 ","0,00 ","138.503,27 ","4.808,96 ","14.628.296,41 ","431.324,20 ","174.918,82 ","49.826,83 ","1.053.319,92 ","1.252.493,50 ","0,00 ","0,00 ","1.117.343,75 ","218.900,64 ","20.960,22 ","0,00 ","863.482,89 ","0,00 ","14.000,00 ","0,00 ","135.149,75 ","0,00 ","0,00 ","0,00 ","135.149,75 ","-6.601.846,38 ","-6.578.338,86 ","2.231.610,68 "
131.,97 ,OBČINA PUCONCI,"9.737.404,18 ","4.276.054,00 ","344.593,00 ","302.230,17 ","14.532,00 ","25.521,29 ","0,00 ","1.732,03 ","0,00 ","577,51 ","60.634,07 ","26.897,84 ","21.548,41 ","182,20 ","303,82 ","11.701,80 ","1.710.536,16 ","142.696,44 ","51.580,29 ","194.616,64 ","11.545,48 ","1.557,57 ","1.167.522,33 ","0,00 ","0,00 ","141.017,41 ","19.969,83 ","0,00 ","19.969,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.140.320,94 ","0,00 ","63.925,71 ","0,00 ","2.076.395,23 ","0,00 ","2.183.013,41 ","130.487,45 ","30.891,58 ","0,00 ","99.595,87 ","1.349.511,26 ","0,00 ","4.700,00 ","0,00 ","0,00 ","0,00 ","1.344.811,26 ","203.438,96 ","203.438,96 ","499.575,74 ","22.641,61 ","91.183,20 ","0,00 ","385.750,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.078.128,04 ","3.078.128,04 ","0,00 ","0,00 ","5.783,81 ","50.885,45 ","2.424.493,17 ","328.015,12 ","79.701,54 ","0,00 ","189.248,95 ","200.208,73 ","0,00 ","0,00 ","70.785,18 ","64.105,62 ","272,31 ","0,00 ","0,00 ","6.407,25 ","0,00 ","0,00 ","129.423,55 ","42.831,51 ","0,00 ","0,00 ","86.592,04 ","-492.792,73 ","-473.852,92 ","-1.192.018,26 "
132.,98 ,OBČINA RAČE-FRAM,"7.121.805,56 ","2.025.127,58 ","392.498,98 ","335.839,02 ","13.205,67 ","28.943,72 ","12.435,25 ","1.786,56 ","0,00 ","288,76 ","63.690,61 ","31.098,28 ","24.913,69 ","210,82 ","351,38 ","7.116,44 ","1.482.782,01 ","144.652,01 ","0,00 ","216.531,26 ","28.038,60 ","10.529,02 ","950.891,89 ","0,00 ","0,00 ","132.139,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","86.155,98 ","0,00 ","86.155,98 ","0,00 ","0,00 ","0,00 ","2.222.543,52 ","170.141,58 ","0,00 ","0,00 ","170.141,58 ","1.179.605,48 ","0,00 ","12.150,00 ","16.350,00 ","0,00 ","0,00 ","1.151.105,48 ","337.771,87 ","337.771,87 ","535.024,59 ","0,00 ","55.731,04 ","0,00 ","443.585,37 ","35.708,18 ","0,00 ","0,00 ","0,00 ","0,00 ","2.502.271,31 ","2.502.271,31 ","0,00 ","0,00 ","13.596,32 ","0,00 ","1.702.271,24 ","488.257,54 ","159.282,00 ","0,00 ","138.864,21 ","371.863,15 ","0,00 ","0,00 ","144.000,00 ","144.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","227.863,15 ","0,00 ","0,00 ","0,00 ","227.863,15 ","-656.501,99 ","-694.555,97 ","1.171.359,83 "
133.,99 ,OBČINA RADEČE,"3.784.111,00 ","580.418,00 ","247.582,00 ","184.229,00 ","7.763,00 ","16.395,00 ","7.955,00 ","902,00 ","30.338,00 ","0,00 ","36.065,00 ","17.088,00 ","13.689,00 ","116,00 ","193,00 ","4.979,00 ","259.817,00 ","110.664,00 ","22.742,00 ","31.363,00 ","3.602,00 ","661,00 ","22.985,00 ","1.998,00 ","0,00 ","65.802,00 ","14.463,00 ","0,00 ","14.463,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.491,00 ","10.043,00 ","12.000,00 ","0,00 ","448,00 ","0,00 ","2.018.462,00 ","40.171,00 ","39.441,00 ","0,00 ","730,00 ","379.651,00 ","0,00 ","6.753,00 ","0,00 ","0,00 ","0,00 ","372.898,00 ","151.982,00 ","151.982,00 ","1.446.658,00 ","9.168,00 ","53.792,00 ","2.200,00 ","853.126,00 ","528.372,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.079.112,00 ","1.079.112,00 ","0,00 ","0,00 ","69.505,00 ","0,00 ","388.901,00 ","524.480,00 ","265,00 ","0,00 ","95.961,00 ","106.119,00 ","0,00 ","0,00 ","60.530,00 ","31.926,00 ","28.604,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","45.589,00 ","0,00 ","0,00 ","0,00 ","45.589,00 ","76.564,00 ","90.754,00 ","1.057.396,00 "
134.,100 ,OBČINA RADENCI,"4.010.021,61 ","1.290.606,27 ","305.238,77 ","258.785,60 ","13.840,00 ","17.878,57 ","8.215,36 ","1.051,86 ","0,00 ","5.467,38 ","48.780,44 ","24.877,30 ","18.789,54 ","159,36 ","271,68 ","4.682,56 ","914.650,69 ","153.319,29 ","0,00 ","127.740,04 ","3.059,18 ","3.013,55 ","356.281,75 ","7.522,86 ","402,56 ","263.311,46 ","16.936,37 ","0,00 ","16.936,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.000,00 ","0,00 ","5.000,00 ","0,00 ","0,00 ","0,00 ","1.635.218,36 ","17.700,00 ","0,00 ","0,00 ","17.700,00 ","793.357,25 ","0,00 ","8.000,08 ","6.450,00 ","0,00 ","2.462,50 ","776.444,67 ","157.603,25 ","157.603,25 ","666.557,86 ","61.049,38 ","37.353,41 ","0,00 ","567.724,89 ","430,18 ","0,00 ","0,00 ","0,00 ","0,00 ","884.890,13 ","884.890,13 ","0,00 ","0,00 ","11.194,50 ","0,00 ","544.910,64 ","133.646,25 ","53.330,01 ","811,89 ","140.996,84 ","199.306,85 ","0,00 ","0,00 ","65.170,60 ","65.170,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","134.136,25 ","44.441,78 ","0,00 ","0,00 ","89.694,47 ","212.876,32 ","228.866,51 ","945.435,09 "
135.,101 ,OBČINA RADLJE OB DRAVI,"9.326.421,85 ","1.744.856,69 ","275.730,21 ","225.261,90 ","11.722,29 ","20.259,04 ","5.929,41 ","12.124,44 ","0,00 ","433,13 ","44.801,89 ","21.538,84 ","17.255,08 ","145,94 ","243,37 ","5.618,66 ","1.349.592,96 ","247.108,23 ","32.896,83 ","108.794,78 ","9.973,35 ","1.813,80 ","761.621,89 ","14.922,86 ","29.140,05 ","143.321,17 ","27.294,35 ","0,00 ","26.882,87 ","411,48 ","0,00 ","0,00 ","0,00 ","0,00 ","47.437,28 ","2.925,42 ","39.528,98 ","0,00 ","4.982,88 ","0,00 ","2.252.937,13 ","42.963,74 ","0,00 ","0,00 ","42.963,74 ","1.285.178,82 ","0,00 ","8.771,00 ","63.937,18 ","0,00 ","3.221,86 ","1.209.248,78 ","174.113,39 ","174.113,39 ","750.681,18 ","62.465,85 ","104.164,59 ","18.299,16 ","549.909,38 ","0,00 ","15.842,20 ","0,00 ","0,00 ","0,00 ","4.998.535,78 ","4.998.535,78 ","0,00 ","27.020,50 ","44.666,68 ","0,00 ","4.204.118,98 ","224.799,58 ","199.468,76 ","0,00 ","298.461,28 ","330.092,25 ","0,00 ","0,00 ","240.749,82 ","92.895,75 ","17.543,49 ","115.546,65 ","0,00 ","0,00 ","14.763,93 ","0,00 ","89.342,43 ","0,00 ","255,01 ","0,00 ","89.087,42 ","-1.288.673,27 ","-1.261.712,19 ","1.310.888,40 "
136.,102 ,OBČINA RADOVLJICA,"17.194.549,12 ","3.268.505,48 ","974.100,36 ","868.527,76 ","30.563,30 ","51.009,88 ","6.699,76 ","8.520,28 ","0,00 ","8.779,38 ","166.728,43 ","78.511,89 ","62.743,01 ","532,11 ","886,75 ","24.054,67 ","1.860.902,55 ","513.161,30 ","570,97 ","348.378,40 ","21.020,64 ","1.715,68 ","326.825,15 ","2.086,82 ","21.274,18 ","625.869,41 ","89.689,98 ","0,00 ","80.469,14 ","0,00 ","9.220,84 ","0,00 ","0,00 ","0,00 ","177.084,16 ","145.194,17 ","0,00 ","0,00 ","31.889,99 ","0,00 ","6.303.200,04 ","95.858,07 ","15.430,98 ","0,00 ","80.427,09 ","3.335.443,44 ","0,00 ","24.770,00 ","32.462,00 ","0,00 ","1.035,65 ","3.277.175,79 ","912.507,16 ","912.507,16 ","1.959.391,37 ","41.351,89 ","53.009,82 ","0,00 ","1.314.415,81 ","550.613,85 ","0,00 ","0,00 ","0,00 ","0,00 ","7.238.748,79 ","7.238.748,79 ","39.000,00 ","0,00 ","532.571,17 ","4.400,20 ","4.772.624,31 ","648.499,20 ","359.500,08 ","0,00 ","882.153,83 ","384.094,81 ","0,00 ","0,00 ","283.138,13 ","272.686,19 ","10.451,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","100.956,68 ","0,00 ","0,00 ","0,00 ","100.956,68 ","-157.681,36 ","-77.514,61 ","5.790.984,80 "
