,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR,,,- V EUR
,,,I.,7,70,700,7000,703,7030,7031,7032,7033,704,7044,7045,7046,7047,706,7060,71,710,7100,7102,7103,711,7111,712,7120,713,7130,714,7140,7141,72,720,7200,7201,7202,7203,721,7210,7211,722,7220,7221,7222,73,730,7300,7301,731,7310,7311,7312,7313,732,7320,74,740,7400,7401,7402,7403,7404,741,7410,7411,7412,7413,7414,7415,7416,7417,78,782,7821,787,7870
,,,SKUPAJ PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.,149 ,OBČINA BISTRICA OB SOTLI,"1.877.748,72 ","1.176.467,07 ","1.108.379,56 ","1.006.462,00 ","1.006.462,00 ","65.102,92 ","52.735,72 ","27,19 ","3.799,11 ","8.540,90 ","36.814,64 ","45,00 ","0,00 ","0,00 ","36.769,64 ","0,00 ","0,00 ","68.087,51 ","16.803,96 ","0,00 ","918,26 ","15.885,70 ","391,75 ","391,75 ","165,31 ","165,31 ","7.020,19 ","7.020,19 ","43.706,30 ","0,00 ","43.706,30 ","543,00 ","543,00 ","543,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","700.738,65 ","374.385,75 ","374.385,75 ","0,00 ","0,00 ","0,00 ","0,00 ","326.352,90 ","0,00 ","0,00 ","0,00 ","326.352,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
6.,3 ,OBČINA BLED,"10.747.521,45 ","8.268.701,18 ","6.439.163,75 ","4.210.209,00 ","4.210.209,00 ","1.519.596,52 ","959.776,89 ","2.186,54 ","228.439,18 ","329.193,91 ","709.358,23 ","1.729,02 ","0,00 ","0,00 ","707.629,21 ","0,00 ","0,00 ","1.829.537,43 ","478.229,83 ","0,00 ","21.138,04 ","457.091,79 ","5.697,54 ","5.697,54 ","82.860,83 ","82.860,83 ","207.475,09 ","207.475,09 ","1.055.274,14 ","0,00 ","1.055.274,14 ","96.072,35 ","21.735,32 ","21.306,15 ","416,67 ","0,00 ","12,50 ","0,00 ","0,00 ","0,00 ","74.337,03 ","4.032,00 ","70.305,03 ","0,00 ","1.638,00 ","1.638,00 ","1.638,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.381.109,92 ","2.381.109,92 ","1.156.001,02 ","165.275,45 ","0,00 ","1.059.833,45 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
7.,150 ,OBČINA BLOKE,"2.176.546,07 ","1.363.537,44 ","1.251.068,65 ","1.091.034,00 ","1.091.034,00 ","100.747,22 ","83.274,89 ","0,00 ","4.252,21 ","13.220,12 ","59.287,43 ","45,00 ","0,00 ","0,00 ","59.242,43 ","0,00 ","0,00 ","112.468,79 ","22.382,05 ","20,70 ","6.885,47 ","15.475,88 ","62,45 ","62,45 ","0,00 ","0,00 ","50.951,99 ","50.951,99 ","39.072,30 ","0,00 ","39.072,30 ","29.167,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","29.167,00 ","1.457,00 ","27.710,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","783.841,63 ","783.841,63 ","783.841,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
8.,4 ,OBČINA BOHINJ,"8.657.092,71 ","5.870.085,49 ","4.245.185,28 ","3.180.985,00 ","3.180.985,00 ","481.289,70 ","341.141,04 ","-2.164,15 ","49.504,81 ","92.808,00 ","582.910,58 ","1.649,56 ","0,00 ","0,00 ","581.261,02 ","0,00 ","0,00 ","1.624.900,21 ","368.721,43 ","10.336,20 ","2.381,10 ","356.004,13 ","3.377,27 ","3.377,27 ","42.586,57 ","42.586,57 ","907.230,36 ","907.230,36 ","302.984,58 ","0,00 ","302.984,58 ","18.415,38 ","8.711,38 ","8.711,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.704,00 ","0,00 ","9.704,00 ","0,00 ","2.165,00 ","2.165,00 ","2.165,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.766.426,84 ","1.302.347,96 ","1.277.878,74 ","0,00 ","24.419,22 ","50,00 ","0,00 ","1.464.078,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.464.078,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
9.,5 ,OBČINA BOROVNICA,"2.782.633,42 ","2.465.153,57 ","2.253.892,99 ","1.954.471,00 ","1.954.471,00 ","174.704,67 ","124.354,66 ","488,91 ","9.138,57 ","40.722,53 ","124.717,32 ","690,78 ","0,00 ","0,00 ","124.026,54 ","0,00 ","0,00 ","211.260,58 ","65.240,33 ","2.968,11 ","12.000,60 ","50.271,62 ","1.595,77 ","1.595,77 ","2.534,02 ","2.534,02 ","3.347,23 ","3.347,23 ","138.543,23 ","0,00 ","138.543,23 ","146.556,92 ","119.600,00 ","119.600,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","26.956,92 ","0,00 ","26.956,92 ","0,00 ","4.124,20 ","4.124,20 ","3.884,20 ","240,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","166.798,73 ","166.798,73 ","166.798,73 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
10.,6 ,OBČINA BOVEC,"7.171.756,71 ","3.475.697,96 ","2.751.957,65 ","2.264.266,00 ","2.264.266,00 ","219.594,30 ","145.639,38 ","0,00 ","17.385,74 ","56.569,18 ","268.097,35 ","73,42 ","0,00 ","0,00 ","268.023,93 ","0,00 ","0,00 ","723.740,31 ","511.826,83 ","260,41 ","2.231,89 ","509.334,53 ","2.186,43 ","2.186,43 ","3.780,52 ","3.780,52 ","81.339,96 ","81.339,96 ","124.606,57 ","0,00 ","124.606,57 ","83.696,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","83.696,28 ","0,00 ","83.696,28 ","0,00 ","250,38 ","250,38 ","250,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.612.112,09 ","2.273.184,04 ","2.140.033,69 ","130.685,10 ","0,00 ","2.465,25 ","0,00 ","1.338.928,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.338.928,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
11.,151 ,OBČINA BRASLOVČE,"3.747.608,63 ","3.438.578,86 ","3.092.231,75 ","2.694.524,00 ","2.694.524,00 ","205.655,81 ","119.487,63 ","944,32 ","33.019,22 ","52.204,64 ","192.051,94 ","753,81 ","0,00 ","0,00 ","191.298,13 ","0,00 ","0,00 ","346.347,11 ","57.952,37 ","1.693,59 ","4.364,60 ","51.894,18 ","1.788,99 ","1.788,99 ","15.405,45 ","15.405,45 ","6.105,93 ","6.105,93 ","265.094,37 ","0,00 ","265.094,37 ","12.500,00 ","4.166,66 ","0,00 ","4.166,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.333,34 ","0,00 ","8.333,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","296.529,77 ","296.529,77 ","295.329,77 ","0,00 ","0,00 ","1.200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
12.,7 ,OBČINA BRDA,"7.026.940,67 ","4.457.921,01 ","3.676.258,76 ","3.098.056,00 ","3.098.056,00 ","377.880,36 ","248.088,61 ","473,86 ","57.720,44 ","71.597,45 ","200.322,40 ","1.459,85 ","0,00 ","0,00 ","198.862,55 ","0,00 ","0,00 ","781.662,25 ","559.702,83 ","6.959,90 ","2.759,08 ","549.983,85 ","1.523,98 ","1.523,98 ","1.216,22 ","1.216,22 ","50.449,75 ","50.449,75 ","168.769,47 ","0,00 ","168.769,47 ","148.160,00 ","145.000,00 ","145.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.160,00 ","0,00 ","3.160,00 ","0,00 ","78.231,64 ","78.231,64 ","74.231,64 ","4.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.342.628,02 ","902.321,84 ","894.666,87 ","0,00 ","0,00 ","7.654,97 ","0,00 ","1.440.306,18 ","0,00 ","0,00 ","450.568,00 ","989.738,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
13.,8 ,OBČINA BREZOVICA,"8.180.183,34 ","6.989.521,46 ","5.913.615,28 ","5.148.467,00 ","5.148.467,00 ","461.609,64 ","302.152,55 ","8.051,51 ","28.591,00 ","122.814,58 ","303.538,64 ","4.081,74 ","0,00 ","0,00 ","299.456,90 ","0,00 ","0,00 ","1.075.906,18 ","171.263,27 ","0,00 ","78.190,87 ","93.072,40 ","4.170,09 ","4.170,09 ","7.939,22 ","7.939,22 ","52.495,45 ","52.495,45 ","840.038,15 ","0,00 ","840.038,15 ","36.270,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","36.270,00 ","0,00 ","36.270,00 ","0,00 ","23.371,00 ","23.371,00 ","15.686,00 ","7.685,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.131.020,88 ","1.131.020,88 ","246.203,77 ","884.817,11 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
14.,9 ,OBČINA BREŽICE,"26.163.041,24 ","17.900.972,73 ","15.620.015,30 ","13.132.710,00 ","13.132.710,00 ","1.346.107,58 ","930.887,49 ","1.499,94 ","81.955,16 ","331.764,99 ","1.141.197,72 ","147.159,65 ","0,00 ","0,00 ","994.038,07 ","0,00 ","0,00 ","2.280.957,43 ","277.124,63 ","586,40 ","17.373,57 ","259.164,66 ","172.353,98 ","172.353,98 ","20.916,32 ","20.916,32 ","161.957,66 ","161.957,66 ","1.648.604,84 ","0,00 ","1.648.604,84 ","1.362.119,59 ","37.876,52 ","37.876,52 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.324.243,07 ","9.926,95 ","1.314.316,12 ","0,00 ","1.450,00 ","1.450,00 ","0,00 ","1.450,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.898.498,92 ","6.368.211,03 ","6.161.904,39 ","200.136,24 ","0,00 ","6.170,40 ","0,00 ","530.287,89 ","0,00 ","0,00 ","0,00 ","530.287,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
15.,152 ,OBČINA CANKOVA,"1.510.626,84 ","1.207.218,95 ","1.163.480,75 ","1.081.607,00 ","1.081.607,00 ","60.614,95 ","49.350,79 ","0,00 ","4.105,41 ","7.158,75 ","21.258,80 ","926,62 ","0,00 ","0,00 ","20.332,18 ","0,00 ","0,00 ","43.738,20 ","10.307,91 ","2.006,20 ","104,39 ","8.197,32 ","374,15 ","374,15 ","287,98 ","287,98 ","825,64 ","825,64 ","31.942,52 ","0,00 ","31.942,52 ","48.980,26 ","31.100,00 ","31.100,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.880,26 ","8.438,83 ","9.441,43 ","0,00 ","5.180,73 ","5.180,73 ","5.180,73 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","249.246,90 ","249.246,90 ","249.246,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
16.,11 ,MESTNA OBČINA CELJE,"48.621.940,00 ","36.719.013,00 ","32.088.268,00 ","22.668.637,00 ","22.668.637,00 ","8.314.373,00 ","7.358.227,00 ","12.824,00 ","168.146,00 ","775.176,00 ","1.105.258,00 ","37.284,00 ","0,00 ","0,00 ","1.067.974,00 ","0,00 ","0,00 ","4.630.745,00 ","2.024.165,00 ","359.394,00 ","28.757,00 ","1.636.014,00 ","16.476,00 ","16.476,00 ","205.740,00 ","205.740,00 ","174.028,00 ","174.028,00 ","2.210.336,00 ","0,00 ","2.210.336,00 ","1.843.187,00 ","295.913,00 ","295.913,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.547.274,00 ","0,00 ","1.547.274,00 ","0,00 ","21.481,00 ","21.481,00 ","7.570,00 ","13.911,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.038.259,00 ","10.038.259,00 ","9.246.782,00 ","791.477,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
17.,12 ,OBČINA CERKLJE NA GORENJSKEM,"6.180.152,00 ","5.078.363,00 ","4.492.734,00 ","3.681.888,00 ","3.681.888,00 ","531.881,00 ","295.631,00 ","2.251,00 ","108.464,00 ","125.535,00 ","278.965,00 ","1.367,00 ","0,00 ","0,00 ","277.598,00 ","0,00 ","0,00 ","585.629,00 ","314.032,00 ","10.150,00 ","180.225,00 ","123.657,00 ","2.015,00 ","2.015,00 ","16.912,00 ","16.912,00 ","35.676,00 ","35.676,00 ","216.994,00 ","0,00 ","216.994,00 ","85.276,00 ","1.170,00 ","1.170,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","84.106,00 ","0,00 ","84.106,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.016.513,00 ","1.016.513,00 ","993.308,00 ","23.205,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
18.,13 ,OBČINA CERKNICA,"9.436.171,07 ","7.835.472,10 ","7.251.227,27 ","6.079.833,00 ","6.079.833,00 ","855.698,33 ","705.305,05 ","1.464,19 ","51.329,50 ","97.599,59 ","315.695,94 ","44.123,79 ","0,00 ","0,00 ","271.572,15 ","0,00 ","0,00 ","584.244,83 ","268.036,07 ","25,96 ","545,26 ","267.464,85 ","5.347,53 ","5.347,53 ","14.216,36 ","14.216,36 ","24.621,36 ","24.621,36 ","272.023,51 ","0,00 ","272.023,51 ","345.931,01 ","231.143,21 ","231.143,21 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","114.787,80 ","25.950,00 ","88.837,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.254.767,96 ","1.237.640,46 ","1.237.640,46 ","0,00 ","0,00 ","0,00 ","0,00 ","17.127,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.127,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
19.,14 ,OBČINA CERKNO,"7.235.861,46 ","4.215.201,64 ","3.465.795,75 ","3.211.714,00 ","3.211.714,00 ","177.512,65 ","150.012,76 ","105,26 ","11.160,88 ","16.233,75 ","76.569,10 ","542,98 ","0,00 ","0,00 ","76.026,12 ","0,00 ","0,00 ","749.405,89 ","511.775,34 ","98,40 ","8.701,28 ","502.975,66 ","1.719,25 ","1.719,25 ","1.011,25 ","1.011,25 ","62.198,54 ","62.198,54 ","172.701,51 ","0,00 ","172.701,51 ","46.422,05 ","26.010,23 ","26.010,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.411,82 ","13.112,66 ","7.299,16 ","0,00 ","7.311,33 ","7.311,33 ","7.283,33 ","28,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.963.294,94 ","2.737.969,94 ","2.737.969,94 ","0,00 ","0,00 ","0,00 ","0,00 ","225.325,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","225.325,00 ","0,00 ","3.631,50 ","0,00 ","0,00 ","3.631,50 ","3.631,50 "
20.,153 ,OBČINA CERKVENJAK,"2.026.065,19 ","1.392.919,47 ","1.276.357,36 ","1.181.246,00 ","1.181.246,00 ","42.571,52 ","33.041,25 ","230,35 ","1.898,22 ","7.401,70 ","52.539,84 ","750,27 ","0,00 ","0,00 ","51.789,57 ","0,00 ","0,00 ","116.562,11 ","11.189,91 ","0,00 ","5.287,27 ","5.902,64 ","1.212,13 ","1.212,13 ","452,78 ","452,78 ","53.998,26 ","53.998,26 ","49.709,03 ","0,00 ","49.709,03 ","130.749,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","130.749,33 ","0,00 ","130.749,33 ","0,00 ","500,00 ","500,00 ","500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","501.896,39 ","501.896,39 ","501.896,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
21.,196 ,OBČINA CIRKULANE,"3.158.944,05 ","1.651.383,22 ","1.526.681,82 ","1.407.910,00 ","1.407.910,00 ","71.277,02 ","61.544,96 ","1,22 ","1.256,03 ","8.474,81 ","47.494,80 ","623,94 ","0,00 ","0,00 ","46.870,86 ","0,00 ","0,00 ","124.701,40 ","56.281,03 ","136,51 ","154,32 ","55.990,20 ","109,02 ","109,02 ","0,00 ","0,00 ","0,00 ","0,00 ","68.311,35 ","0,00 ","68.311,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.507.560,83 ","707.901,52 ","707.901,52 ","0,00 ","0,00 ","0,00 ","0,00 ","799.659,31 ","0,00 ","0,00 ","0,00 ","794.339,31 ","0,00 ","0,00 ","5.320,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
22.,15 ,OBČINA ČRENŠOVCI,"3.568.226,54 ","2.472.252,64 ","2.282.141,40 ","2.127.392,00 ","2.127.392,00 ","93.842,45 ","75.717,53 ","0,00 ","7.870,48 ","10.254,44 ","60.906,95 ","27.859,30 ","0,00 ","0,00 ","33.047,65 ","0,00 ","0,00 ","190.111,24 ","18.105,43 ","0,00 ","2.041,20 ","16.064,23 ","1.329,75 ","1.329,75 ","257,02 ","257,02 ","0,00 ","0,00 ","170.419,04 ","0,00 ","170.419,04 ","4.220,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.220,61 ","850,00 ","3.370,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","420.106,15 ","420.106,15 ","420.106,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","671.647,14 ","0,00 ","0,00 ","671.647,14 ","671.647,14 "
23.,16 ,OBČINA ČRNA NA KOROŠKEM,"5.718.781,00 ","2.983.492,00 ","2.435.230,00 ","2.062.574,00 ","2.062.574,00 ","237.999,00 ","222.746,00 ","18,00 ","3.899,00 ","11.336,00 ","134.657,00 ","1.649,00 ","0,00 ","0,00 ","133.008,00 ","0,00 ","0,00 ","548.262,00 ","178.405,00 ","0,00 ","1.187,00 ","177.218,00 ","936,00 ","936,00 ","41,00 ","41,00 ","283.784,00 ","283.784,00 ","85.096,00 ","0,00 ","85.096,00 ","6.212,00 ","404,00 ","404,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.808,00 ","0,00 ","5.808,00 ","0,00 ","79.000,00 ","79.000,00 ","79.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.650.077,00 ","2.328.557,00 ","2.328.557,00 ","0,00 ","0,00 ","0,00 ","0,00 ","321.520,00 ","0,00 ","0,00 ","0,00 ","321.520,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
24.,17 ,OBČINA ČRNOMELJ,"12.189.084,69 ","8.923.714,95 ","8.578.760,09 ","7.756.255,00 ","7.756.255,00 ","480.845,85 ","369.186,22 ","381,39 ","28.973,77 ","82.304,47 ","341.659,24 ","7.971,41 ","0,00 ","0,00 ","333.687,83 ","0,00 ","0,00 ","344.954,86 ","79.729,35 ","4.095,58 ","24.522,30 ","51.111,47 ","7.831,74 ","7.831,74 ","4.725,18 ","4.725,18 ","16.825,85 ","16.825,85 ","235.842,74 ","0,00 ","235.842,74 ","51.696,28 ","8.043,89 ","8.043,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","43.652,39 ","38.319,99 ","5.332,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.175.987,46 ","1.641.983,31 ","1.562.168,56 ","79.814,75 ","0,00 ","0,00 ","0,00 ","1.534.004,15 ","0,00 ","0,00 ","0,00 ","1.534.004,15 ","0,00 ","0,00 ","0,00 ","0,00 ","37.686,00 ","0,00 ","0,00 ","37.686,00 ","37.686,00 "
25.,18 ,OBČINA DESTRNIK,"2.683.287,06 ","1.752.004,76 ","1.559.678,48 ","1.469.236,00 ","1.469.236,00 ","35.520,19 ","2.779,67 ","1,53 ","8.596,23 ","24.142,76 ","54.922,29 ","937,61 ","0,00 ","0,00 ","53.984,68 ","0,00 ","0,00 ","192.326,28 ","45.502,18 ","105,40 ","14.827,46 ","30.569,32 ","1.545,64 ","1.545,64 ","450,36 ","450,36 ","0,00 ","0,00 ","144.828,10 ","0,00 ","144.828,10 ","7.200,00 ","7.200,00 ","0,00 ","7.200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","924.082,30 ","924.082,30 ","922.319,80 ","1.762,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
26.,19 ,OBČINA DIVAČA,"4.807.488,17 ","3.527.412,66 ","2.567.314,10 ","2.186.136,00 ","2.186.136,00 ","297.396,25 ","122.764,04 ","449,02 ","123.055,11 ","51.128,08 ","83.781,85 ","605,39 ","0,00 ","0,00 ","83.176,46 ","0,00 ","0,00 ","960.098,56 ","699.794,08 ","14.151,26 ","5.158,90 ","680.483,92 ","1.535,99 ","1.535,99 ","1.145,01 ","1.145,01 ","16.998,27 ","16.998,27 ","240.625,21 ","0,00 ","240.625,21 ","437.963,21 ","1.753,56 ","1.753,56 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","436.209,65 ","2.214,08 ","433.995,57 ","0,00 ","1.000,00 ","1.000,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","841.112,30 ","841.112,30 ","839.112,30 ","0,00 ","0,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
27.,154 ,OBČINA DOBJE,"929.121,81 ","701.262,33 ","630.070,53 ","575.558,00 ","575.558,00 ","22.509,78 ","16.524,86 ","207,84 ","1.863,80 ","3.913,28 ","32.002,75 ","1.682,00 ","0,00 ","0,00 ","30.320,75 ","0,00 ","0,00 ","71.191,80 ","15.201,02 ","0,00 ","1.038,79 ","14.162,23 ","149,82 ","149,82 ","0,00 ","0,00 ","44.342,22 ","44.342,22 ","11.498,74 ","0,00 ","11.498,74 ","45,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","45,51 ","45,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","227.813,97 ","227.813,97 ","227.813,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
