,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,- V EUR,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR
157.,115 ,OBČINA STARŠE,"411.845,00 ","351.975,00 ","343.048,00 ","8.927,00 ","0,00 ","0,00 ","0,00 ","36.767,00 ","0,00 ","36.767,00 ","0,00 ","0,00 ","3.114,00 ","3.114,00 ","0,00 ","0,00 ","19.989,00 ","19.989,00 ","2.578,00 ","2.578,00 ","2.578,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","124.302,00 ","35.046,00 ","0,00 ","35.046,00 ","150,00 ","150,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","63.767,00 ","63.767,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","25.339,00 ","25.339,00 ","108.048,00 ","75.755,00 ","75.755,00 ","32.293,00 ","32.293,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","83.860,00 ","276,00 ","276,00 ","2.521,00 ","2.521,00 ","223,00 ","223,00 ","80.840,00 ","80.840,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.674,00 ","95,00 ","95,00 ","0,00 ","0,00 ","15.579,00 ","15.579,00 ","0,00 ","0,00 ","1.108,00 ","1.108,00 ","0,00 ","1.108,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","34.849,00 ","0,00 ","0,00 ","5,00 ","5,00 ","0,00 ","0,00 ","34.844,00 ","34.844,00 ","782.264,00 "
158.,203 ,OBČINA STRAŽA,"404.541,00 ","359.023,00 ","356.017,00 ","2.799,00 ","207,00 ","0,00 ","0,00 ","40.769,00 ","0,00 ","40.769,00 ","0,00 ","0,00 ","4.749,00 ","4.749,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.707,00 ","2.707,00 ","2.707,00 ","957,00 ","0,00 ","0,00 ","957,00 ","957,00 ","144.590,00 ","9.305,00 ","9.305,00 ","0,00 ","3.152,00 ","0,00 ","3.152,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","113.446,00 ","113.446,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.135,00 ","3.135,00 ","15.552,00 ","15.552,00 ","9.532,00 ","1.218,00 ","1.218,00 ","0,00 ","0,00 ","8.314,00 ","8.314,00 ","0,00 ","0,00 ","0,00 ","0,00 ","62.333,00 ","11.736,00 ","11.736,00 ","5.448,00 ","5.448,00 ","864,00 ","864,00 ","44.285,00 ","44.285,00 ","2.619,00 ","0,00 ","0,00 ","2.619,00 ","2.619,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.118,00 ","4.038,00 ","4.038,00 ","4.080,00 ","4.080,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","635.397,00 "
159.,181 ,OBČINA SVETA ANA,"282.895,40 ","243.681,87 ","242.901,65 ","780,22 ","0,00 ","0,00 ","0,00 ","31.136,45 ","0,00 ","31.136,45 ","0,00 ","0,00 ","0,00 ","0,00 ","8.077,08 ","8.077,08 ","0,00 ","0,00 ","897,03 ","897,03 ","897,03 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","148.103,43 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","116.007,27 ","116.007,27 ","0,00 ","0,00 ","0,00 ","1.986,67 ","1.986,67 ","0,00 ","0,00 ","30.109,49 ","30.109,49 ","337,64 ","337,64 ","337,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","23.057,75 ","1.486,25 ","1.486,25 ","0,00 ","0,00 ","9.123,68 ","9.123,68 ","12.447,82 ","12.447,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.574,26 ","0,00 ","0,00 ","23.715,73 ","23.715,73 ","15.858,53 ","15.858,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.250,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.250,00 ","7.250,00 ","502.115,51 "
160.,204 ,OBČINA SVETA TROJICA V SLOVENSKIH GORICAH,"297.643,75 ","233.449,20 ","226.598,72 ","6.850,48 ","0,00 ","0,00 ","0,00 ","28.430,71 ","0,00 ","28.430,71 ","0,00 ","0,00 ","24.327,20 ","24.327,20 ","11.436,64 ","11.436,64 ","0,00 ","0,00 ","854,97 ","854,97 ","854,97 ","1.038,97 ","1.038,97 ","1.038,97 ","0,00 ","0,00 ","96.329,49 ","2.013,58 ","2.013,58 ","0,00 ","1.783,08 ","1.119,50 ","663,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","74.302,65 ","74.302,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.230,18 ","18.230,18 ","5.599,64 ","5.408,47 ","5.408,47 ","191,17 ","191,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.813,22 ","0,00 ","0,00 ","4.266,31 ","4.266,31 ","24,54 ","24,54 ","18.522,37 ","18.522,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.964,17 ","744,08 ","744,08 ","14.264,43 ","14.264,43 ","1.955,66 ","1.955,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.020,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.020,58 ","19.020,58 ","460.264,79 "
161.,182 ,OBČINA SVETI ANDRAŽ V SLOVENSKIH GORICAH,"298.424,72 ","241.584,94 ","192.510,88 ","49.074,06 ","0,00 ","0,00 ","0,00 ","31.264,72 ","0,00 ","31.264,72 ","0,00 ","0,00 ","2.733,13 ","2.733,13 ","22.841,93 ","22.841,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","55.120,88 ","10.934,04 ","1.791,07 ","9.142,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","36.950,74 ","36.950,74 ","0,00 ","0,00 ","0,00 ","6.468,11 ","6.468,11 ","0,00 ","0,00 ","767,99 ","767,99 ","24.389,57 ","2.299,06 ","2.299,06 ","22.090,51 ","22.090,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.408,48 ","76,93 ","76,93 ","2.584,51 ","2.584,51 ","0,00 ","0,00 ","2.747,04 ","2.747,04 ","99,62 ","0,00 ","0,00 ","99,62 ","99,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.673,39 ","0,00 ","0,00 ","0,00 ","0,00 ","6.673,39 ","6.673,39 ","0,00 ","0,00 ","17.707,89 ","17.707,89 ","11,57 ","17.696,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","32.724,04 ","0,00 ","0,00 ","1.316,34 ","1.316,34 ","0,00 ","0,00 ","31.407,70 ","31.407,70 ","440.548,59 "
162.,116 ,OBČINA SVETI JURIJ,"286.110,94 ","268.095,78 ","257.537,06 ","10.558,72 ","0,00 ","0,00 ","0,00 ","12.995,10 ","0,00 ","12.995,10 ","0,00 ","0,00 ","5.020,06 ","5.020,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","336,56 ","336,56 ","336,56 ","0,00 ","0,00 ","156.404,09 ","25.068,16 ","0,00 ","25.068,16 ","9.346,92 ","964,99 ","8.381,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","106.885,13 ","106.885,13 ","0,00 ","0,00 ","0,00 ","1.181,19 ","1.181,19 ","0,00 ","0,00 ","13.922,69 ","13.922,69 ","1.420,66 ","0,00 ","0,00 ","0,00 ","0,00 ","1.420,66 ","1.420,66 ","0,00 ","0,00 ","0,00 ","0,00 ","40.485,00 ","3.614,18 ","3.614,18 ","0,00 ","0,00 ","19.810,51 ","19.810,51 ","17.060,31 ","17.060,31 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","36.795,80 ","0,00 ","0,00 ","35.832,29 ","35.832,29 ","0,00 ","0,00 ","963,51 ","963,51 ","5.374,05 ","5.374,05 ","1.524,67 ","3.849,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","68.438,52 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","68.438,52 ","68.438,52 ","595.365,62 "
163.,210 ,OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,"219.395,02 ","167.771,22 ","163.531,45 ","4.239,77 ","0,00 ","0,00 ","0,00 ","19.438,41 ","0,00 ","19.438,41 ","0,00 ","0,00 ","9.634,22 ","9.634,22 ","22.551,17 ","22.551,17 ","0,00 ","0,00 ","819,36 ","819,36 ","819,36 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","226.345,79 ","726,29 ","658,59 ","67,70 ","205,40 ","0,00 ","205,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","173.080,71 ","173.080,71 ","0,00 ","0,00 ","0,00 ","2.536,95 ","2.536,95 ","3.269,58 ","3.269,58 ","46.526,86 ","46.526,86 ","8.132,08 ","755,25 ","755,25 ","4.451,83 ","4.451,83 ","0,00 ","0,00 ","0,00 ","0,00 ","2.925,00 ","2.925,00 ","32.302,68 ","1.070,36 ","1.070,36 ","0,00 ","0,00 ","20.925,72 ","20.925,72 ","10.306,60 ","10.306,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.290,61 ","7.299,58 ","7.299,58 ","5.991,03 ","5.991,03 ","0,00 ","0,00 ","0,00 ","0,00 ","8.221,39 ","8.221,39 ","4.928,43 ","3.292,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.488,47 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.488,47 ","6.488,47 ","514.995,40 "
164.,205 ,OBČINA SVETI TOMAŽ,"177.725,17 ","160.178,68 ","155.208,04 ","4.970,64 ","0,00 ","0,00 ","0,00 ","7.262,35 ","0,00 ","7.262,35 ","0,00 ","0,00 ","6.786,28 ","6.786,28 ","3.497,86 ","3.497,86 ","0,00 ","0,00 ","84,00 ","84,00 ","84,00 ","3,81 ","3,81 ","3,81 ","0,00 ","0,00 ","85.838,14 ","382,91 ","382,91 ","0,00 ","1.217,26 ","95,78 ","1.121,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","64.649,73 ","64.649,73 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.588,24 ","19.588,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.119,77 ","0,00 ","0,00 ","2.160,00 ","2.160,00 ","0,00 ","0,00 ","3.959,77 ","3.959,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.304,57 ","231,27 ","231,27 ","14.073,30 ","14.073,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","71.908,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","71.908,32 ","71.908,32 ","355.983,78 "
165.,33 ,OBČINA ŠALOVCI,"288.658,59 ","150.507,11 ","148.927,06 ","1.480,05 ","100,00 ","0,00 ","0,00 ","69.122,75 ","0,00 ","69.122,75 ","15.523,28 ","15.523,28 ","34.477,95 ","34.477,95 ","19.027,50 ","19.027,50 ","0,00 ","0,00 ","371,28 ","371,28 ","371,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","202.010,15 ","24.448,54 ","6.300,00 ","18.148,54 ","21.311,69 ","0,00 ","21.311,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","139.719,90 ","139.719,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","528,88 ","528,88 ","16.001,14 ","16.001,14 ","4.935,52 ","4.894,34 ","4.894,34 ","41,18 ","41,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.195,40 ","7.086,62 ","7.086,62 ","0,00 ","0,00 ","684,95 ","684,95 ","1.423,83 ","1.423,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","45.873,99 ","6.274,75 ","6.274,75 ","23.299,61 ","23.299,61 ","4.817,88 ","4.817,88 ","11.481,75 ","11.481,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.720,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.720,00 ","14.720,00 ","565.764,93 "
166.,183 ,OBČINA ŠEMPETER-VRTOJBA,"1.112.024,56 ","968.763,00 ","727.750,12 ","241.012,88 ","0,00 ","0,00 ","0,00 ","88.308,00 ","0,00 ","88.308,00 ","0,00 ","0,00 ","27.932,00 ","27.932,00 ","27.021,56 ","27.021,56 ","0,00 ","0,00 ","16.818,00 ","16.818,00 ","16.818,00 ","6.194,00 ","6.194,00 ","6.194,00 ","0,00 ","0,00 ","469.961,00 ","83.883,00 ","83.883,00 ","0,00 ","12.054,00 ","10.591,00 ","1.463,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","111.272,00 ","111.272,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.290,00 ","20.290,00 ","242.462,00 ","242.462,00 ","41.166,00 ","37.314,00 ","37.314,00 ","0,00 ","0,00 ","3.852,00 ","3.852,00 ","0,00 ","0,00 ","0,00 ","0,00 ","105.735,00 ","21.542,00 ","21.542,00 ","0,00 ","0,00 ","0,00 ","0,00 ","84.193,00 ","84.193,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","63.280,00 ","7.435,00 ","7.435,00 ","54.992,00 ","54.992,00 ","0,00 ","0,00 ","853,00 ","853,00 ","300,00 ","300,00 ","300,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","226,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","226,74 ","226,74 ","1.815.705,30 "
167.,117 ,OBČINA ŠENČUR,"505.272,50 ","482.365,50 ","480.826,06 ","1.539,44 ","0,00 ","0,00 ","0,00 ","8.684,08 ","0,00 ","8.684,08 ","0,00 ","0,00 ","14.222,92 ","14.222,92 ","0,00 ","0,00 ","0,00 ","0,00 ","4.620,55 ","4.620,55 ","4.620,55 ","9.826,03 ","1.610,84 ","1.610,84 ","8.215,19 ","8.215,19 ","468.564,77 ","20.352,51 ","20.352,51 ","0,00 ","13.197,63 ","1.695,30 ","11.502,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","402.194,32 ","402.194,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.790,16 ","19.790,16 ","13.030,15 ","13.030,15 ","30.391,70 ","1.000,66 ","1.000,66 ","29.391,04 ","29.391,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","202.133,99 ","4.169,86 ","4.169,86 ","50.906,47 ","50.906,47 ","0,00 ","0,00 ","147.057,66 ","147.057,66 ","1.098,00 ","0,00 ","0,00 ","1.098,00 ","1.098,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","134.546,71 ","0,00 ","0,00 ","134.196,71 ","134.196,71 ","0,00 ","0,00 ","350,00 ","350,00 ","8.820,26 ","8.820,26 ","0,00 ","8.820,26 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.200,00 ","4.200,00 ","1.369.474,51 "
168.,118 ,OBČINA ŠENTILJ,"828.992,35 ","586.943,00 ","547.663,00 ","39.280,00 ","0,00 ","0,00 ","0,00 ","148.225,50 ","1.658,11 ","146.567,39 ","0,00 ","0,00 ","4.502,26 ","4.502,26 ","89.321,59 ","89.321,59 ","0,00 ","0,00 ","2.367,38 ","2.367,38 ","2.367,38 ","11.004,64 ","2.018,01 ","2.018,01 ","8.986,63 ","8.986,63 ","673.165,95 ","160.808,37 ","13.703,08 ","147.105,29 ","950,20 ","942,92 ","7,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","446.709,31 ","405.357,39 ","0,00 ","41.351,92 ","0,00 ","520,80 ","520,80 ","0,00 ","0,00 ","64.177,27 ","64.177,27 ","35.911,18 ","0,00 ","0,00 ","35.911,18 ","35.911,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","72.486,99 ","3.036,67 ","3.036,67 ","691,20 ","691,20 ","6.499,68 ","6.499,68 ","62.259,44 ","62.259,44 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","30.393,08 ","0,00 ","0,00 ","9.137,26 ","9.137,26 ","20.766,02 ","20.766,02 ","489,80 ","489,80 ","120.660,69 ","120.660,69 ","63.310,84 ","57.349,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.277,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.277,70 ","3.277,70 ","1.778.259,96 "
169.,119 ,OBČINA ŠENTJERNEJ,"775.275,99 ","555.862,42 ","527.144,23 ","28.718,19 ","0,00 ","0,00 ","0,00 ","122.301,95 ","1.143,60 ","121.158,35 ","0,00 ","0,00 ","19.755,47 ","19.755,47 ","77.356,15 ","77.356,15 ","0,00 ","0,00 ","8.190,86 ","8.190,86 ","8.190,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","565.082,45 ","738,00 ","738,00 ","0,00 ","14.903,19 ","6.118,97 ","8.784,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","259.481,40 ","259.481,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.097,76 ","7.097,76 ","282.862,10 ","282.862,10 ","46.640,52 ","46.640,52 ","46.640,52 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","107.006,78 ","0,00 ","0,00 ","43.108,79 ","43.108,79 ","518,35 ","518,35 ","63.379,64 ","63.379,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","53.913,14 ","11.239,02 ","11.239,02 ","17.364,72 ","17.364,72 ","25.309,40 ","25.309,40 ","0,00 ","0,00 ","8.590,70 ","8.590,70 ","8.590,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.564.700,44 "
170.,120 ,OBČINA ŠENTJUR,"2.172.075,08 ","1.455.483,47 ","1.441.245,48 ","14.237,99 ","0,00 ","0,00 ","0,00 ","127.702,97 ","0,00 ","127.702,97 ","0,00 ","0,00 ","12.887,11 ","12.887,11 ","223.332,10 ","223.332,10 ","352.669,43 ","352.669,43 ","9.185,86 ","9.185,86 ","9.185,86 ","2.251,51 ","2.251,51 ","2.251,51 ","0,00 ","0,00 ","1.059.998,96 ","35.558,56 ","35.558,56 ","0,00 ","25.230,33 ","8.783,37 ","16.446,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","986.223,14 ","986.223,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.467,24 ","10.467,24 ","2.519,69 ","2.519,69 ","69.976,23 ","0,00 ","0,00 ","69.976,23 ","69.976,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","271.952,45 ","58.408,43 ","58.408,43 ","71.292,53 ","71.292,53 ","3.620,47 ","3.620,47 ","138.631,02 ","138.631,02 ","1.709,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.709,00 ","1.709,00 ","112.214,47 ","35.141,71 ","35.141,71 ","69.996,87 ","69.996,87 ","6.355,08 ","6.355,08 ","720,81 ","720,81 ","13.067,98 ","13.067,98 ","0,00 ","13.067,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","164.632,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","164.632,46 ","164.632,46 ","3.877.064,00 "
171.,211 ,OBČINA ŠENTRUPERT,"495.716,22 ","389.051,81 ","386.771,42 ","2.280,39 ","0,00 ","0,00 ","0,00 ","80.581,29 ","0,00 ","80.581,29 ","0,00 ","0,00 ","26.083,12 ","26.083,12 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","494,00 ","494,00 ","494,00 ","0,00 ","0,00 ","308.117,54 ","63.061,19 ","57.896,59 ","5.164,60 ","13.821,48 ","6.121,49 ","7.699,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","220.517,53 ","220.517,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.717,34 ","10.717,34 ","11.279,39 ","5.161,48 ","5.161,48 ","84,00 ","84,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.033,91 ","6.033,91 ","63.189,99 ","4.771,13 ","4.771,13 ","9.803,01 ","9.803,01 ","33.590,69 ","33.590,69 ","15.025,16 ","15.025,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.721,60 ","0,00 ","0,00 ","0,00 ","0,00 ","14.559,30 ","14.559,30 ","162,30 ","162,30 ","7.102,24 ","7.102,24 ","6.888,62 ","213,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.259,80 ","0,00 ","0,00 ","199,80 ","199,80 ","1.060,00 ","1.060,00 ","0,00 ","0,00 ","901.880,78 "
172.,121 ,OBČINA ŠKOCJAN,"447.075,73 ","376.966,70 ","370.418,46 ","6.548,24 ","0,00 ","0,00 ","0,00 ","39.930,00 ","0,00 ","39.930,00 ","0,00 ","0,00 ","4.696,74 ","4.696,74 ","25.482,29 ","25.482,29 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.072,51 ","0,00 ","0,00 ","6.072,51 ","6.072,51 ","134.003,53 ","988,37 ","988,37 ","0,00 ","8.292,88 ","0,00 ","8.292,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","124.155,83 ","124.155,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","566,45 ","566,45 ","7.839,94 ","6.136,56 ","6.136,56 ","1.703,38 ","1.703,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","58.021,99 ","0,00 ","0,00 ","27.997,43 ","27.997,43 ","9.308,66 ","9.308,66 ","20.715,90 ","20.715,90 ","1.834,21 ","0,00 ","0,00 ","1.834,21 ","1.834,21 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.837,16 ","0,00 ","0,00 ","0,00 ","0,00 ","17.595,06 ","17.595,06 ","242,10 ","242,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.670,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.670,38 ","14.670,38 ","687.355,45 "
173.,122 ,OBČINA ŠKOFJA LOKA,"2.631.299,11 ","2.036.214,31 ","1.989.499,34 ","22.752,15 ","23.962,82 ","0,00 ","0,00 ","399.414,77 ","0,00 ","399.414,77 ","0,00 ","0,00 ","11.854,57 ","11.854,57 ","15.952,46 ","15.952,46 ","167.863,00 ","167.863,00 ","45.258,88 ","45.258,88 ","45.258,88 ","7.342,79 ","7.342,79 ","7.342,79 ","0,00 ","0,00 ","965.455,10 ","22.675,44 ","22.675,44 ","0,00 ","20.874,15 ","1.338,72 ","19.535,43 ","0,00 ","6.736,01 ","1.505,21 ","0,00 ","5.230,80 ","319.990,07 ","319.990,07 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","181.502,00 ","181.502,00 ","413.677,43 ","413.677,43 ","1.078.614,43 ","1.019.701,60 ","1.019.701,60 ","11.886,37 ","11.886,37 ","21.321,80 ","21.321,80 ","0,00 ","0,00 ","25.704,66 ","25.704,66 ","482.779,59 ","71.727,70 ","71.727,70 ","158.572,63 ","158.572,63 ","1.433,86 ","1.433,86 ","251.045,40 ","251.045,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","240.350,80 ","6.500,00 ","6.500,00 ","121.440,90 ","121.440,90 ","112.409,90 ","112.409,90 ","0,00 ","0,00 ","6.825,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.825,64 ","6.825,64 ","0,00 ","0,00 ","338.391,37 ","0,00 ","0,00 ","0,00 ","0,00 ","3.512,22 ","3.512,22 ","334.879,15 ","334.879,15 ","5.796.317,71 "
