št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.,95 ,OBČINA PREDDVOR,"5.564.166,21 ","818.945,42 ","206.481,50 ","182.424,49 ","6.228,00 ","14.829,01 ","0,00 ","0,00 ","0,00 ","3.000,00 ","32.431,00 ","16.102,51 ","12.900,34 ","109,22 ","182,01 ","3.136,92 ","573.227,87 ","80.024,56 ","3.740,54 ","54.126,05 ","3.589,27 ","3.434,42 ","237.723,13 ","4.238,50 ","0,00 ","186.351,40 ","6.540,77 ","0,00 ","0,00 ","6.540,77 ","0,00 ","0,00 ","0,00 ","264,28 ","264,28 ","0,00 ","0,00 ","0,00 ","0,00 ","835.797,74 ","32.209,14 ","19.409,14 ","0,00 ","12.800,00 ","516.333,85 ","0,00 ","7.400,00 ","423,84 ","0,00 ","0,00 ","508.510,01 ","126.247,12 ","126.247,12 ","161.007,63 ","38.187,55 ","8.452,05 ","0,00 ","114.368,03 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.875.171,54 ","3.875.171,54 ","0,00 ","4.848,00 ","23.096,52 ","12.681,69 ","3.579.212,46 ","46.148,94 ","31.057,52 ","2.118,00 ","176.008,41 ","0,00 ","34.251,51 ","9.500,00 ","9.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","24.751,51 ","0,00 ","0,00 ","0,00 ","24.751,51 ","-2.225.983,54 ","-2.233.016,72 ","977.520,69 "
130.,175 ,OBČINA PREVALJE,"7.640.181,96 ","1.751.883,52 ","359.819,36 ","304.266,82 ","8.527,48 ","13.079,62 ","8.954,21 ","6.992,80 ","0,00 ","17.998,43 ","54.674,56 ","29.043,33 ","19.893,06 ","160,07 ","286,70 ","5.291,40 ","1.281.571,98 ","183.780,08 ","87.674,96 ","115.171,58 ","10.838,92 ","12.383,25 ","533.951,98 ","13.867,59 ","56.396,13 ","267.507,49 ","17.239,87 ","11.307,51 ","0,00 ","5.932,36 ","0,00 ","0,00 ","0,00 ","38.577,75 ","0,00 ","15.000,00 ","0,00 ","23.577,75 ","0,00 ","1.955.881,21 ","24.484,98 ","15.735,12 ","0,00 ","8.749,86 ","1.198.950,88 ","0,00 ","7.975,52 ","0,00 ","0,00 ","0,00 ","1.190.975,36 ","199.856,42 ","199.856,42 ","532.588,93 ","12.753,88 ","45.992,40 ","422,16 ","437.768,59 ","35.651,90 ","0,00 ","0,00 ","0,00 ","0,00 ","3.876.114,05 ","3.876.114,05 ","2.392.869,21 ","12.900,00 ","85.924,63 ","14.312,90 ","701.129,54 ","233.277,18 ","281.378,74 ","0,00 ","154.321,85 ","0,00 ","56.303,18 ","8.779,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.779,00 ","0,00 ","47.524,18 ","0,00 ","0,00 ","0,00 ","47.524,18 ","-2.157.289,36 ","-2.146.333,32 ","1.174.788,83 "
131.,96 ,MESTNA OBČINA PTUJ,"29.326.069,80 ","9.212.590,47 ","2.065.000,60 ","1.833.852,39 ","33.421,97 ","116.604,75 ","50.043,78 ","8.938,81 ","0,00 ","22.138,90 ","341.697,27 ","167.821,89 ","134.756,49 ","1.140,33 ","1.900,55 ","36.078,01 ","3.850.167,21 ","519.754,58 ","164.700,87 ","482.688,94 ","68.208,31 ","8.891,33 ","1.533.712,99 ","121.832,81 ","116.988,00 ","833.389,38 ","137.598,87 ","118.684,03 ","0,00 ","18.914,84 ","0,00 ","0,00 ","0,00 ","2.818.126,52 ","0,00 ","0,00 ","0,00 ","2.818.126,52 ","0,00 ","10.805.655,68 ","1.001.571,72 ","894.442,16 ","0,00 ","107.129,56 ","4.005.212,61 ","0,00 ","18.033,33 ","25.232,91 ","468,06 ","32.283,76 ","3.929.194,55 ","508.123,94 ","508.123,94 ","5.018.501,98 ","0,00 ","217.676,74 ","0,00 ","4.723.966,70 ","76.858,54 ","0,00 ","272.245,43 ","0,00 ","272.245,43 ","8.146.168,00 ","8.146.168,00 ","521.057,78 ","670,13 ","69.756,06 ","40.615,46 ","5.540.088,07 ","888.393,22 ","164.372,64 ","37.195,20 ","884.019,44 ","0,00 ","1.161.655,65 ","1.098.222,10 ","245.502,10 ","0,00 ","0,00 ","852.720,00 ","0,00 ","0,00 ","0,00 ","63.433,55 ","0,00 ","0,00 ","0,00 ","63.433,55 ","-4.423.862,71 ","-4.347.276,01 ","2.079.283,70 "
132.,97 ,OBČINA PUCONCI,"13.609.874,78 ","9.147.103,93 ","339.573,94 ","304.686,91 ","11.565,05 ","20.348,27 ","0,00 ","2.684,95 ","0,00 ","288,76 ","61.764,58 ","27.127,57 ","21.732,63 ","183,99 ","306,02 ","12.414,37 ","1.702.101,62 ","142.190,73 ","33.668,85 ","156.764,06 ","18.145,14 ","1.016,70 ","1.190.246,26 ","7.551,06 ","0,00 ","152.518,82 ","47.679,87 ","47.679,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.995.983,92 ","0,00 ","64.145,94 ","0,00 ","6.931.837,98 ","0,00 ","2.309.230,25 ","158.745,59 ","62.258,02 ","0,00 ","96.487,57 ","1.452.031,29 ","0,00 ","5.550,00 ","1.952,02 ","0,00 ","0,00 ","1.444.529,27 ","223.956,24 ","223.956,24 ","474.497,13 ","16.316,30 ","93.149,82 ","0,00 ","365.031,01 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.999.385,03 ","1.999.385,03 ","0,00 ","4.050,00 ","9.780,64 ","13.275,39 ","1.447.222,73 ","217.110,73 ","91.853,56 ","6.624,00 ","209.467,98 ","0,00 ","154.155,57 ","66.997,54 ","28.446,96 ","0,00 ","0,00 ","0,00 ","38.550,58 ","0,00 ","0,00 ","87.158,03 ","3.000,00 ","0,00 ","0,00 ","84.158,03 ","3.413.711,74 ","3.460.960,69 ","-6.238.298,27 "
133.,98 ,OBČINA RAČE-FRAM,"5.024.537,12 ","1.694.750,83 ","370.892,29 ","322.058,71 ","12.257,05 ","22.550,65 ","9.845,32 ","2.932,56 ","0,00 ","1.248,00 ","61.109,97 ","29.785,25 ","23.830,89 ","201,72 ","336,28 ","6.955,83 ","1.241.519,78 ","131.005,82 ","0,00 ","191.134,00 ","21.759,83 ","10.124,18 ","797.118,91 ","0,00 ","0,00 ","90.377,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.228,79 ","0,00 ","21.228,79 ","0,00 ","0,00 ","0,00 ","2.057.966,25 ","140.419,03 ","0,00 ","0,00 ","140.419,03 ","1.133.540,08 ","0,00 ","10.800,00 ","12.150,00 ","0,00 ","0,00 ","1.110.590,08 ","279.195,20 ","279.195,20 ","504.811,94 ","0,00 ","49.278,21 ","0,00 ","415.959,71 ","39.574,02 ","0,00 ","0,00 ","0,00 ","0,00 ","1.173.436,73 ","1.173.436,73 ","0,00 ","0,00 ","10.948,84 ","0,00 ","550.518,28 ","494.579,86 ","2.254,63 ","0,00 ","115.135,12 ","0,00 ","98.383,31 ","19.861,00 ","19.861,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","78.522,31 ","0,00 ","0,00 ","0,00 ","78.522,31 ","722.239,86 ","694.866,14 ","1.728.318,35 "
134.,99 ,OBČINA RADEČE,"5.739.799,87 ","623.602,65 ","244.204,13 ","186.180,94 ","4.866,15 ","14.335,75 ","9.096,05 ","875,97 ","27.601,26 ","1.248,01 ","36.292,26 ","17.360,13 ","13.962,17 ","117,72 ","196,15 ","4.656,09 ","302.473,76 ","109.407,05 ","22.959,59 ","31.145,62 ","3.486,51 ","709,96 ","21.987,67 ","3.566,07 ","0,00 ","109.211,29 ","27.934,80 ","27.934,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.697,70 ","199,35 ","12.000,00 ","0,00 ","498,35 ","0,00 ","1.978.439,51 ","41.006,35 ","41.006,35 ","0,00 ","0,00 ","338.560,47 ","0,00 ","3.645,54 ","0,00 ","0,00 ","0,00 ","334.914,93 ","161.791,89 ","161.791,89 ","1.437.080,80 ","10.363,90 ","14.334,57 ","2.400,00 ","953.449,12 ","456.533,21 ","0,00 ","0,00 ","0,00 ","0,00 ","3.012.702,02 ","3.012.702,02 ","0,00 ","0,00 ","19.678,40 ","12.747,41 ","2.242.404,06 ","687.661,40 ","19.343,25 ","0,00 ","30.867,50 ","0,00 ","125.055,69 ","25.079,99 ","25.079,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","99.975,70 ","88.268,39 ","0,00 ","0,00 ","11.707,31 ","-1.419.612,98 ","-1.391.887,33 ","750.127,27 "
135.,100 ,OBČINA RADENCI,"4.481.042,69 ","1.268.316,17 ","210.463,52 ","179.630,83 ","8.446,12 ","11.148,10 ","2.828,94 ","1.072,83 ","0,00 ","7.336,70 ","32.930,84 ","16.120,05 ","12.823,33 ","108,53 ","181,32 ","3.697,61 ","1.015.144,29 ","124.575,83 ","0,00 ","128.327,97 ","3.516,21 ","1.620,97 ","352.257,73 ","17.735,85 ","2.906,95 ","384.202,78 ","7.277,52 ","7.277,52 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.500,00 ","0,00 ","2.500,00 ","0,00 ","0,00 ","0,00 ","1.645.688,29 ","14.886,67 ","0,00 ","0,00 ","14.886,67 ","797.008,85 ","0,00 ","7.600,00 ","9.949,97 ","0,00 ","0,00 ","779.458,88 ","159.222,32 ","159.222,32 ","674.570,45 ","42.919,73 ","35.443,39 ","0,00 ","595.826,16 ","381,17 ","0,00 ","0,00 ","0,00 ","0,00 ","1.060.544,11 ","1.060.544,11 ","0,00 ","0,00 ","96.511,48 ","0,00 ","599.661,12 ","178.492,75 ","29.306,84 ","6.151,90 ","150.420,02 ","0,00 ","506.494,12 ","133.475,00 ","133.475,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","373.019,12 ","292.014,93 ","0,00 ","0,00 ","81.004,19 ","-26.509,41 ","-24.311,94 ","1.076.935,62 "
136.,101 ,OBČINA RADLJE OB DRAVI,"6.649.016,49 ","1.522.342,23 ","351.283,48 ","284.839,09 ","11.764,00 ","26.741,85 ","3.898,16 ","19.146,29 ","0,00 ","4.894,09 ","56.859,64 ","28.041,17 ","21.943,82 ","190,52 ","318,38 ","6.365,75 ","1.048.722,75 ","179.077,34 ","7.780,57 ","128.920,99 ","28.384,08 ","11.215,33 ","555.843,68 ","1.573,00 ","0,00 ","135.927,76 ","59.748,84 ","59.748,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.727,52 ","1.001,00 ","0,00 ","0,00 ","4.726,52 ","0,00 ","2.685.524,50 ","38.641,19 ","0,00 ","0,00 ","38.641,19 ","1.165.240,69 ","0,00 ","6.519,00 ","29.512,55 ","0,00 ","3.296,50 ","1.125.912,64 ","193.976,27 ","193.976,27 ","1.287.666,35 ","88.025,14 ","53.196,22 ","15.321,92 ","1.094.479,92 ","0,00 ","36.643,15 ","0,00 ","0,00 ","0,00 ","1.841.056,35 ","1.841.056,35 ","0,00 ","37.294,31 ","40.523,91 ","0,00 ","418.042,78 ","296.830,44 ","702.437,42 ","0,00 ","345.927,49 ","0,00 ","600.093,41 ","525.736,14 ","55.702,37 ","16.872,34 ","412.974,41 ","0,00 ","0,00 ","40.187,02 ","0,00 ","74.357,27 ","0,00 ","255,01 ","0,00 ","74.102,26 ","-909.755,42 ","-850.105,47 ","902.235,57 "
137.,102 ,OBČINA RADOVLJICA,"15.483.918,90 ","3.090.731,60 ","949.860,20 ","836.444,88 ","28.372,00 ","52.876,10 ","6.935,38 ","14.843,07 ","0,00 ","10.388,77 ","158.376,20 ","76.375,99 ","61.183,73 ","519,83 ","862,14 ","19.434,51 ","1.747.728,36 ","400.215,65 ","3.426,26 ","337.063,22 ","28.653,55 ","5.512,76 ","378.496,40 ","5.438,21 ","0,00 ","588.922,31 ","73.620,30 ","73.620,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","161.146,54 ","133.500,00 ","0,00 ","0,00 ","27.646,54 ","0,00 ","6.748.816,78 ","103.150,03 ","49.766,11 ","0,00 ","53.383,92 ","3.413.256,92 ","0,00 ","29.660,00 ","24.829,94 ","0,00 ","1.727,00 ","3.357.039,98 ","982.448,18 ","982.448,18 ","2.249.961,65 ","38.058,87 ","78.450,27 ","0,00 ","1.512.614,68 ","620.837,83 ","0,00 ","0,00 ","0,00 ","0,00 ","5.228.199,87 ","5.228.199,87 ","283.998,04 ","64.196,70 ","371.391,86 ","26.677,96 ","2.014.718,20 ","1.199.115,71 ","561.498,39 ","4.200,00 ","702.403,01 ","0,00 ","416.170,65 ","148.293,85 ","148.293,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","267.876,80 ","0,00 ","0,00 ","0,00 ","267.876,80 ","1.074.296,25 ","1.136.565,87 ","4.679.283,58 "
138.,103 ,OBČINA RAVNE NA KOROŠKEM,"10.967.508,40 ","2.889.156,82 ","598.969,86 ","553.951,71 ","7.374,00 ","33.856,08 ","3.788,07 ","0,00 ","0,00 ","0,00 ","99.919,99 ","49.391,48 ","39.569,64 ","334,84 ","557,87 ","10.066,16 ","1.986.747,24 ","138.033,10 ","81.394,65 ","181.754,37 ","9.308,01 ","3.510,37 ","1.031.962,45 ","252.826,12 ","0,00 ","287.958,17 ","94.198,79 ","76.579,11 ","0,00 ","17.619,68 ","0,00 ","0,00 ","0,00 ","109.320,94 ","9.320,94 ","100.000,00 ","0,00 ","0,00 ","0,00 ","4.272.250,22 ","52.250,02 ","0,00 ","0,00 ","52.250,02 ","2.103.548,66 ","0,00 ","9.100,00 ","66.727,53 ","0,00 ","0,00 ","2.027.721,13 ","562.537,62 ","562.537,62 ","1.553.913,92 ","34.652,10 ","99.460,72 ","5.787,28 ","1.350.384,44 ","0,00 ","63.629,38 ","0,00 ","0,00 ","0,00 ","3.573.700,87 ","3.573.700,87 ","22.094,82 ","10.535,00 ","104.482,21 ","0,00 ","2.637.290,41 ","122.026,56 ","365.114,82 ","5.464,80 ","306.692,25 ","0,00 ","232.400,49 ","22.932,97 ","22.932,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","209.467,52 ","0,00 ","0,00 ","0,00 ","209.467,52 ","269.536,82 ","361.196,56 ","2.086.809,45 "
139.,176 ,OBČINA RAZKRIŽJE,"1.130.161,73 ","294.759,05 ","130.772,10 ","114.326,65 ","4.844,00 ","7.016,70 ","0,00 ","0,00 ","0,00 ","4.584,75 ","21.007,48 ","10.117,85 ","8.105,77 ","68,71 ","114,34 ","2.600,81 ","131.970,86 ","7.857,24 ","0,00 ","70.073,31 ","7.778,85 ","2.724,08 ","20.840,82 ","0,00 ","0,00 ","22.696,56 ","4.784,78 ","1.362,54 ","0,00 ","3.422,24 ","0,00 ","0,00 ","0,00 ","6.223,83 ","5.223,83 ","1.000,00 ","0,00 ","0,00 ","0,00 ","439.317,08 ","14.324,11 ","3.558,18 ","0,00 ","10.765,93 ","252.021,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","252.021,23 ","21.862,01 ","21.862,01 ","151.109,73 ","0,00 ","8.299,65 ","376,20 ","96.379,24 ","46.054,64 ","0,00 ","0,00 ","0,00 ","0,00 ","372.851,37 ","372.851,37 ","0,00 ","0,00 ","5.254,48 ","0,00 ","358.261,41 ","0,00 ","1.117,20 ","0,00 ","8.218,28 ","0,00 ","23.234,23 ","1.401,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.401,00 ","0,00 ","21.833,23 ","14.651,39 ","0,00 ","0,00 ","7.181,84 ","-13.681,73 ","-9.071,06 ","301.661,70 "
140.,209 ,OBČINA REČICA OB SAVINJI,"2.282.772,95 ","549.151,11 ","137.420,07 ","124.169,36 ","4.809,40 ","7.140,77 ","902,29 ","398,25 ","0,00 ","0,00 ","22.486,52 ","11.354,47 ","8.887,73 ","75,89 ","126,48 ","2.041,95 ","365.807,17 ","73.520,54 ","7.163,81 ","54.608,44 ","228,80 ","2.323,11 ","152.865,06 ","3.719,25 ","0,00 ","71.378,16 ","8.474,03 ","8.474,03 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.963,32 ","0,00 ","14.500,00 ","0,00 ","463,32 ","0,00 ","772.226,23 ","76.568,49 ","59.633,29 ","0,00 ","16.935,20 ","437.316,46 ","0,00 ","4.403,03 ","0,00 ","0,00 ","0,00 ","432.913,43 ","74.440,05 ","74.440,05 ","183.901,23 ","20.297,38 ","15.475,68 ","0,00 ","147.675,58 ","452,59 ","0,00 ","0,00 ","0,00 ","0,00 ","947.584,48 ","947.584,48 ","0,00 ","0,00 ","730,34 ","0,00 ","686.635,01 ","45.604,19 ","36.298,52 ","0,00 ","178.316,42 ","0,00 ","13.811,13 ","7.748,99 ","7.748,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.062,14 ","0,00 ","0,00 ","0,00 ","6.062,14 ","-285.845,78 ","-277.452,81 ","314.312,88 "
141.,201 ,OBČINA RENČE-VOGRSKO,"3.312.365,21 ","1.050.177,02 ","265.880,74 ","217.641,84 ","8.691,08 ","21.458,79 ","8.130,97 ","615,18 ","0,00 ","9.342,88 ","41.612,37 ","20.448,15 ","16.508,47 ","139,05 ","231,80 ","4.284,90 ","719.727,44 ","154.307,23 ","70.399,69 ","98.254,40 ","11.556,99 ","7.514,98 ","122.469,57 ","18.968,64 ","0,00 ","236.255,94 ","8.619,47 ","8.619,47 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.337,00 ","0,00 ","14.337,00 ","0,00 ","0,00 ","0,00 ","1.375.628,27 ","27.957,21 ","692,21 ","0,00 ","27.265,00 ","633.415,78 ","0,00 ","20.500,00 ","0,00 ","0,00 ","17.500,00 ","595.415,78 ","240.860,96 ","240.860,96 ","473.394,32 ","58.102,68 ","15.217,29 ","1.570,00 ","375.336,65 ","23.167,70 ","0,00 ","0,00 ","0,00 ","0,00 ","768.517,11 ","768.517,11 ","255.000,00 ","0,00 ","28.480,95 ","31.732,76 ","311.978,57 ","64.128,77 ","28.036,74 ","1.320,00 ","47.839,32 ","0,00 ","118.042,81 ","28.595,19 ","28.595,19 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","89.447,62 ","6.203,20 ","0,00 ","0,00 ","83.244,42 ","488.383,03 ","488.749,90 ","948.700,67 "
142.,104 ,OBČINA RIBNICA,"9.532.580,07 ","2.404.708,20 ","569.058,55 ","477.700,54 ","17.853,60 ","35.335,68 ","0,00 ","6.436,79 ","31.731,94 ","0,00 ","88.254,48 ","42.976,19 ","34.429,55 ","291,39 ","485,69 ","10.071,66 ","1.731.516,16 ","238.409,15 ","8.708,12 ","396.495,41 ","1.070,45 ","13.294,83 ","758.007,54 ","2.500,00 ","26.158,26 ","286.872,40 ","3.092,46 ","3.092,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.786,55 ","12.786,55 ","0,00 ","0,00 ","0,00 ","0,00 ","2.878.893,04 ","28.409,10 ","5.601,20 ","0,00 ","22.807,90 ","1.227.907,23 ","0,00 ","20.030,40 ","0,00 ","0,00 ","0,00 ","1.207.876,83 ","37.280,00 ","37.280,00 ","1.585.296,71 ","1.437,86 ","37.106,73 ","57.730,24 ","1.412.322,37 ","76.699,51 ","0,00 ","0,00 ","0,00 ","0,00 ","3.907.030,21 ","3.907.030,21 ","0,00 ","12.940,00 ","46.620,23 ","0,00 ","3.114.067,67 ","214.753,84 ","27.404,48 ","135.842,97 ","355.401,02 ","0,00 ","341.948,62 ","117.754,99 ","0,00 ","0,00 ","0,00 ","0,00 ","40.554,99 ","77.200,00 ","0,00 ","224.193,63 ","0,00 ","0,00 ","0,00 ","224.193,63 ","-381.680,87 ","-380.315,37 ","1.192.917,59 "
143.,177 ,OBČINA RIBNICA NA POHORJU,"1.228.241,93 ","451.828,28 ","82.857,28 ","73.950,02 ","3.460,00 ","5.447,26 ","0,00 ","0,00 ","0,00 ","0,00 ","13.801,72 ","6.544,57 ","5.243,01 ","44,35 ","73,88 ","1.895,91 ","336.280,83 ","43.584,13 ","5.568,28 ","22.968,32 ","0,00 ","1.183,66 ","182.794,59 ","0,00 ","0,00 ","80.181,85 ","15.688,45 ","15.688,45 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.200,00 ","200,00 ","3.000,00 ","0,00 ","0,00 ","0,00 ","525.591,29 ","22.624,09 ","18.325,02 ","0,00 ","4.299,07 ","131.893,09 ","0,00 ","0,00 ","5.097,70 ","0,00 ","0,00 ","126.795,39 ","63.553,14 ","63.553,14 ","307.520,97 ","0,00 ","9.747,03 ","3.887,86 ","240.639,27 ","10.241,49 ","43.005,32 ","0,00 ","0,00 ","0,00 ","250.113,98 ","250.113,98 ","0,00 ","0,00 ","14.540,23 ","0,00 ","213.499,33 ","21.350,45 ","0,00 ","0,00 ","723,97 ","0,00 ","708,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","708,38 ","0,00 ","0,00 ","0,00 ","708,38 ","67.624,48 ","80.847,31 ","157.618,11 "
144.,106 ,OBČINA ROGAŠKA SLATINA,"11.768.706,01 ","1.973.871,83 ","474.616,70 ","428.573,10 ","11.864,00 ","34.179,60 ","0,00 ","0,00 ","0,00 ","0,00 ","80.137,47 ","38.204,92 ","32.929,25 ","259,10 ","431,88 ","8.312,32 ","1.288.208,97 ","141.181,53 ","0,00 ","121.351,59 ","13.515,89 ","7.768,67 ","481.099,19 ","5.715,67 ","0,00 ","517.576,43 ","15.650,85 ","0,00 ","0,00 ","15.650,85 ","0,00 ","0,00 ","0,00 ","115.257,84 ","18.252,84 ","97.005,00 ","0,00 ","0,00 ","0,00 ","3.829.396,68 ","161.957,04 ","161.957,04 ","0,00 ","0,00 ","2.339.069,51 ","0,00 ","22.600,00 ","48.359,91 ","0,00 ","0,00 ","2.268.109,60 ","236.999,52 ","236.999,52 ","1.091.370,61 ","0,00 ","92.104,23 ","0,00 ","946.640,07 ","52.626,31 ","0,00 ","0,00 ","0,00 ","0,00 ","5.715.161,73 ","5.715.161,73 ","0,00 ","0,00 ","297.903,52 ","640,80 ","4.979.370,66 ","133.405,54 ","97.893,02 ","0,00 ","205.948,19 ","0,00 ","250.275,77 ","229.847,30 ","105.521,00 ","124.326,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.428,47 ","20.428,47 ","0,00 ","0,00 ","0,00 ","-973.071,29 ","-964.844,21 ","2.783.049,76 "
145.,105 ,OBČINA ROGAŠOVCI,"3.971.107,05 ","740.094,07 ","191.905,04 ","161.302,81 ","8.889,67 ","15.172,84 ","910,10 ","5.340,86 ","0,00 ","288,76 ","34.566,41 ","16.038,65 ","11.910,13 ","103,51 ","172,81 ","6.341,31 ","508.622,62 ","49.797,34 ","3.077,15 ","73.035,48 ","13.885,93 ","1.219,97 ","236.218,20 ","9.036,36 ","6.190,20 ","116.161,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.000,00 ","0,00 ","5.000,00 ","0,00 ","0,00 ","0,00 ","1.058.566,67 ","56.107,03 ","0,00 ","0,00 ","56.107,03 ","383.867,13 ","0,00 ","4.650,00 ","1.360,00 ","0,00 ","0,00 ","377.857,13 ","93.005,45 ","93.005,45 ","525.587,06 ","29.597,53 ","56.058,18 ","665,92 ","438.389,43 ","0,00 ","876,00 ","0,00 ","0,00 ","0,00 ","2.080.172,87 ","2.080.172,87 ","0,00 ","0,00 ","46.819,69 ","20.647,88 ","1.825.782,83 ","39.029,98 ","45.790,00 ","4.200,00 ","97.902,49 ","0,00 ","92.273,44 ","57.250,54 ","57.250,54 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","35.022,90 ","24.818,06 ","0,00 ","0,00 ","10.204,84 ","-320.831,97 ","-325.992,93 ","545.319,57 "
146.,107 ,OBČINA ROGATEC,"2.959.556,55 ","714.667,87 ","252.456,69 ","224.878,75 ","3.467,89 ","14.651,61 ","0,00 ","0,00 ","0,00 ","9.458,44 ","40.662,05 ","20.227,04 ","15.943,82 ","135,44 ","225,97 ","4.129,78 ","383.281,64 ","43.508,56 ","30.081,59 ","74.593,39 ","10.226,44 ","926,90 ","172.743,07 ","5.896,82 ","0,00 ","45.304,87 ","29.267,49 ","7.741,24 ","0,00 ","21.526,25 ","0,00 ","0,00 ","0,00 ","9.000,00 ","0,00 ","9.000,00 ","0,00 ","0,00 ","0,00 ","1.434.377,47 ","41.558,42 ","21.505,92 ","0,00 ","20.052,50 ","675.309,30 ","0,00 ","6.200,00 ","2.825,53 ","0,00 ","0,00 ","666.283,77 ","128.518,93 ","128.518,93 ","588.990,82 ","10.463,40 ","32.792,83 ","768,60 ","542.513,61 ","396,90 ","2.055,48 ","0,00 ","0,00 ","0,00 ","702.076,40 ","702.076,40 ","0,00 ","0,00 ","112.282,16 ","0,00 ","376.539,51 ","137.559,02 ","16.060,00 ","0,00 ","59.635,71 ","0,00 ","108.434,81 ","68.958,97 ","68.958,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.475,84 ","0,00 ","0,00 ","0,00 ","39.475,84 ","41.964,39 ","70.506,33 ","344.588,42 "
147.,108 ,OBČINA RUŠE,"6.796.862,15 ","2.219.816,16 ","834.184,08 ","718.527,44 ","37.626,01 ","57.002,14 ","4.326,26 ","10.661,77 ","0,00 ","6.040,46 ","137.980,17 ","67.751,33 ","53.075,80 ","453,09 ","754,35 ","15.945,60 ","1.175.350,14 ","226.571,04 ","10.240,13 ","437.515,66 ","26.897,69 ","6.812,36 ","330.683,61 ","19.138,03 ","0,00 ","117.491,62 ","35.736,42 ","0,00 ","0,00 ","35.736,42 ","0,00 ","0,00 ","0,00 ","36.565,35 ","0,00 ","36.565,35 ","0,00 ","0,00 ","0,00 ","2.657.835,77 ","10.927,85 ","0,00 ","0,00 ","10.927,85 ","1.432.760,85 ","0,00 ","3.965,00 ","5.905,33 ","0,00 ","8.050,00 ","1.414.840,52 ","340.882,39 ","340.882,39 ","873.264,68 ","16.090,30 ","78.609,81 ","14.742,88 ","694.986,91 ","68.834,78 ","0,00 ","0,00 ","0,00 ","0,00 ","1.779.243,44 ","1.779.243,44 ","0,00 ","0,00 ","39.583,45 ","0,00 ","1.256.423,06 ","314.816,83 ","136.664,00 ","0,00 ","31.756,10 ","0,00 ","139.966,78 ","78.799,48 ","78.799,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","61.167,30 ","0,00 ","544,80 ","0,00 ","60.622,50 ","516.208,45 ","549.902,17 ","1.107.023,88 "
