št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.,174 ,OBČINA PREBOLD,"8.614.636,02 ","1.177.705,20 ","170.446,74 ","150.488,60 ","6.720,00 ","12.083,12 ","0,00 ","0,00 ","0,00 ","1.155,02 ","27.399,02 ","13.778,52 ","10.934,14 ","92,44 ","154,76 ","2.439,16 ","880.995,42 ","80.386,57 ","9.392,75 ","69.888,84 ","3.498,66 ","2.308,16 ","518.454,47 ","9.661,56 ","22.663,00 ","164.741,41 ","51.638,56 ","0,00 ","51.638,56 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","47.225,46 ","13.666,75 ","24.201,30 ","0,00 ","9.357,41 ","0,00 ","1.242.758,35 ","55.856,91 ","0,00 ","0,00 ","55.856,91 ","752.346,64 ","0,00 ","9.705,50 ","2.940,00 ","0,00 ","0,00 ","739.701,14 ","123.918,29 ","123.918,29 ","310.636,51 ","2.488,91 ","53.229,71 ","5.928,51 ","248.989,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.861.312,32 ","3.861.312,32 ","176.857,86 ","0,00 ","45.883,28 ","0,00 ","3.224.372,93 ","264.475,08 ","45.978,00 ","0,00 ","103.745,17 ","2.332.860,15 ","380.111,29 ","22.300,00 ","357.811,29 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.952.748,86 ","1.879.319,25 ","0,00 ","0,00 ","73.429,61 ","-1.183.414,84 ","-1.144.805,07 ","627.616,93 "
128.,95 ,OBČINA PREDDVOR,"3.871.474,93 ","842.936,59 ","173.428,34 ","157.050,84 ","4.704,00 ","11.095,99 ","0,00 ","0,00 ","0,00 ","577,51 ","28.339,26 ","14.404,33 ","11.470,05 ","97,02 ","162,86 ","2.205,00 ","638.358,99 ","41.269,22 ","3.731,07 ","51.096,20 ","3.290,57 ","2.049,17 ","430.193,38 ","2.722,43 ","0,00 ","104.006,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.810,00 ","2.810,00 ","0,00 ","0,00 ","0,00 ","0,00 ","723.555,11 ","12.210,00 ","0,00 ","0,00 ","12.210,00 ","456.958,43 ","0,00 ","7.600,00 ","0,00 ","0,00 ","0,00 ","449.358,43 ","98.947,56 ","98.947,56 ","155.439,12 ","5.872,62 ","19.863,22 ","0,00 ","129.703,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.164.972,34 ","2.164.972,34 ","216.401,90 ","0,00 ","62.284,63 ","15.012,00 ","1.681.601,06 ","19.453,55 ","2.449,82 ","2.085,97 ","165.683,41 ","140.010,89 ","137.034,83 ","12.289,98 ","124.744,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.976,06 ","2.976,06 ","0,00 ","0,00 ","0,00 ","-272.153,35 ","-285.985,73 ","838.841,67 "
129.,175 ,OBČINA PREVALJE,"5.270.937,17 ","1.655.784,66 ","383.822,82 ","346.052,79 ","9.688,00 ","15.431,21 ","3.355,84 ","7.706,83 ","0,00 ","1.588,15 ","62.638,18 ","33.078,82 ","23.208,81 ","196,42 ","327,37 ","5.826,76 ","1.159.637,72 ","104.275,18 ","69.916,84 ","101.818,56 ","6.945,30 ","5.642,35 ","641.492,12 ","20.445,72 ","25.964,05 ","183.137,60 ","19.281,15 ","0,00 ","15.939,64 ","0,00 ","3.341,51 ","0,00 ","0,00 ","0,00 ","30.404,79 ","0,00 ","15.000,00 ","0,00 ","15.404,79 ","0,00 ","1.759.346,12 ","57.495,08 ","0,00 ","0,00 ","57.495,08 ","1.031.083,30 ","0,00 ","12.901,23 ","6.287,76 ","0,00 ","0,00 ","1.011.894,31 ","160.853,18 ","160.853,18 ","509.914,56 ","0,00 ","52.954,18 ","492,57 ","439.424,81 ","17.043,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.684.831,87 ","1.684.831,87 ","133.357,79 ","0,00 ","40.954,12 ","0,00 ","1.029.178,82 ","105.348,68 ","146.124,51 ","0,00 ","229.867,95 ","170.974,52 ","134.369,66 ","10.000,00 ","108.534,66 ","0,00 ","0,00 ","0,00 ","15.835,00 ","0,00 ","36.604,86 ","0,00 ","0,00 ","3.226,00 ","33.378,86 ","-26.318,21 ","-10.933,86 ","912.415,25 "
130.,96 ,MESTNA OBČINA PTUJ,"41.302.842,57 ","9.588.211,72 ","1.995.249,70 ","1.713.528,05 ","64.512,00 ","128.256,08 ","56.579,60 ","27.664,22 ","0,00 ","4.709,75 ","323.254,84 ","158.343,85 ","128.035,66 ","1.083,52 ","1.806,07 ","33.985,74 ","4.450.890,68 ","595.506,04 ","59.991,16 ","497.173,71 ","65.352,55 ","28.616,95 ","1.505.296,93 ","83.021,40 ","440.373,53 ","1.175.558,41 ","34.926,08 ","0,00 ","0,00 ","0,00 ","34.926,08 ","0,00 ","0,00 ","0,00 ","2.783.890,42 ","0,00 ","586.138,88 ","0,00 ","2.197.751,54 ","0,00 ","8.640.135,93 ","74.507,65 ","0,00 ","0,00 ","74.507,65 ","3.314.412,41 ","0,00 ","17.666,66 ","28.595,77 ","534,46 ","31.144,50 ","3.236.471,02 ","453.541,80 ","453.541,80 ","4.797.674,07 ","32.637,93 ","97.133,36 ","0,00 ","4.519.957,22 ","147.945,56 ","0,00 ","0,00 ","0,00 ","0,00 ","21.817.476,80 ","21.817.476,80 ","478.307,51 ","45.770,12 ","184.673,86 ","501,12 ","19.323.599,29 ","585.758,21 ","175.171,70 ","38.476,93 ","985.218,06 ","1.257.018,12 ","1.046.791,71 ","128.381,00 ","28.678,59 ","0,00 ","889.732,12 ","0,00 ","0,00 ","0,00 ","210.226,41 ","0,00 ","0,00 ","0,00 ","210.226,41 ","-1.461.664,17 ","-1.682.388,29 ","1.662.021,41 "
131.,97 ,OBČINA PUCONCI,"7.911.714,07 ","3.636.443,05 ","300.577,10 ","263.262,69 ","12.331,20 ","20.007,28 ","865,83 ","2.233,19 ","0,00 ","1.876,91 ","54.110,71 ","23.581,64 ","18.891,69 ","159,77 ","266,36 ","11.211,25 ","1.655.002,38 ","141.215,35 ","39.314,16 ","195.754,47 ","11.978,61 ","1.542,58 ","1.109.864,58 ","0,00 ","0,00 ","155.332,63 ","10.248,60 ","0,00 ","10.248,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.616.504,26 ","0,00 ","37.765,00 ","0,00 ","1.578.739,26 ","0,00 ","2.186.623,87 ","139.073,17 ","0,00 ","0,00 ","139.073,17 ","1.268.692,99 ","0,00 ","7.500,00 ","0,00 ","0,00 ","0,00 ","1.261.192,99 ","212.381,63 ","212.381,63 ","566.476,08 ","16.521,42 ","110.261,44 ","0,00 ","439.693,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.899.230,87 ","1.899.230,87 ","0,00 ","0,00 ","12.568,72 ","5.659,22 ","1.359.214,31 ","344.425,29 ","29.842,69 ","0,00 ","147.520,64 ","189.416,28 ","59.569,53 ","51.223,74 ","577,72 ","0,00 ","0,00 ","7.768,07 ","0,00 ","0,00 ","129.846,75 ","29.036,36 ","0,00 ","0,00 ","100.810,39 ","-671.038,22 ","-666.407,93 ","-1.173.314,97 "
132.,98 ,OBČINA RAČE-FRAM,"6.426.026,44 ","1.868.831,26 ","384.684,75 ","320.409,65 ","13.888,00 ","31.023,56 ","15.409,04 ","2.309,98 ","0,00 ","1.644,52 ","61.934,49 ","30.049,81 ","24.069,87 ","203,69 ","339,48 ","7.271,64 ","1.421.212,02 ","150.620,80 ","0,00 ","217.459,10 ","17.652,17 ","10.887,67 ","926.581,16 ","0,00 ","0,00 ","98.011,12 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000,00 ","0,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","1.976.633,22 ","181.440,73 ","0,00 ","0,00 ","181.440,73 ","996.379,45 ","0,00 ","8.400,00 ","9.013,44 ","0,00 ","0,00 ","978.966,01 ","301.137,00 ","301.137,00 ","497.676,04 ","0,00 ","57.612,60 ","0,00 ","408.762,49 ","31.300,95 ","0,00 ","0,00 ","0,00 ","0,00 ","2.115.503,55 ","2.115.503,55 ","0,00 ","20.900,00 ","16.973,98 ","0,00 ","863.358,91 ","979.041,02 ","10.385,50 ","0,00 ","224.844,14 ","465.058,41 ","74.933,94 ","74.933,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","390.124,47 ","0,00 ","0,00 ","0,00 ","390.124,47 ","1.070.006,53 ","1.013.173,38 ","1.763.818,25 "
133.,99 ,OBČINA RADEČE,"3.844.567,00 ","578.480,00 ","270.104,00 ","201.952,00 ","8.736,00 ","18.752,00 ","9.472,00 ","278,00 ","30.625,00 ","289,00 ","39.175,00 ","18.740,00 ","15.013,00 ","127,00 ","212,00 ","5.083,00 ","243.288,00 ","116.830,00 ","321,00 ","31.917,00 ","4.138,00 ","1.006,00 ","19.264,00 ","1.983,00 ","0,00 ","67.829,00 ","11.111,00 ","0,00 ","11.111,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.802,00 ","2.354,00 ","12.000,00 ","0,00 ","448,00 ","0,00 ","1.940.136,00 ","0,00 ","0,00 ","0,00 ","0,00 ","318.902,00 ","0,00 ","5.123,00 ","0,00 ","0,00 ","0,00 ","313.779,00 ","145.223,00 ","145.223,00 ","1.476.011,00 ","2.977,00 ","45.998,00 ","2.150,00 ","890.483,00 ","534.403,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.201.343,00 ","1.201.343,00 ","0,00 ","0,00 ","50.314,00 ","0,00 ","822.153,00 ","263.008,00 ","51.234,00 ","0,00 ","14.634,00 ","124.608,00 ","73.164,00 ","57.220,00 ","15.944,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","51.444,00 ","0,00 ","0,00 ","0,00 ","51.444,00 ","-290.903,00 ","-280.098,00 ","568.947,00 "
134.,100 ,OBČINA RADENCI,"4.874.430,45 ","1.115.766,50 ","238.828,47 ","209.672,77 ","8.512,00 ","11.498,47 ","6.521,75 ","890,95 ","0,00 ","1.732,53 ","39.573,64 ","19.209,70 ","15.345,42 ","138,25 ","236,98 ","4.643,29 ","812.014,49 ","113.233,60 ","0,00 ","143.657,32 ","5.242,48 ","4.053,43 ","399.774,94 ","6.121,31 ","8.039,36 ","131.892,05 ","13.349,90 ","0,00 ","13.349,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.000,00 ","0,00 ","12.000,00 ","0,00 ","0,00 ","0,00 ","1.536.246,02 ","18.091,69 ","0,00 ","0,00 ","18.091,69 ","746.706,54 ","0,00 ","8.800,00 ","5.990,00 ","0,00 ","1.860,00 ","730.056,54 ","164.463,35 ","164.463,35 ","606.984,44 ","39.395,12 ","42.709,20 ","103,18 ","522.270,06 ","2.506,88 ","0,00 ","0,00 ","0,00 ","0,00 ","2.011.406,09 ","2.011.406,09 ","16.123,00 ","0,00 ","27.864,88 ","0,00 ","1.601.819,64 ","174.401,31 ","57.469,35 ","223,66 ","133.504,25 ","211.011,84 ","74.229,09 ","68.926,00 ","5.303,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","136.782,75 ","52.656,21 ","0,00 ","0,00 ","84.126,54 ","-476.366,86 ","-464.694,73 ","815.571,86 "
135.,101 ,OBČINA RADLJE OB DRAVI,"7.093.266,81 ","1.537.438,01 ","217.050,19 ","184.176,22 ","7.392,00 ","13.921,20 ","3.561,32 ","7.421,94 ","0,00 ","577,51 ","35.725,08 ","17.271,64 ","13.836,87 ","117,13 ","195,16 ","4.304,28 ","1.205.188,28 ","187.868,37 ","15.586,94 ","96.255,38 ","9.075,83 ","1.843,55 ","713.689,51 ","2.330,99 ","25.668,01 ","152.869,70 ","34.172,49 ","0,00 ","33.416,64 ","755,85 ","0,00 ","0,00 ","0,00 ","0,00 ","45.301,97 ","2.862,45 ","38.678,06 ","22,86 ","3.738,60 ","0,00 ","1.916.034,16 ","39.216,44 ","0,00 ","0,00 ","39.216,44 ","1.080.475,21 ","0,00 ","7.144,00 ","28.544,30 ","0,00 ","2.396,49 ","1.042.390,42 ","203.717,38 ","203.717,38 ","592.625,13 ","70.075,31 ","87.857,73 ","16.975,53 ","396.113,73 ","0,00 ","21.602,83 ","0,00 ","0,00 ","0,00 ","3.126.459,81 ","3.126.459,81 ","0,00 ","0,00 ","15.184,63 ","0,00 ","1.547.980,14 ","356.839,44 ","743.480,02 ","0,00 ","462.975,58 ","513.334,83 ","478.089,15 ","60.160,48 ","289.164,50 ","128.764,17 ","0,00 ","0,00 ","0,00 ","0,00 ","35.245,68 ","0,00 ","249,52 ","0,00 ","34.996,16 ","106.785,17 ","140.060,46 ","1.346.388,05 "
136.,102 ,OBČINA RADOVLJICA,"16.836.199,02 ","3.275.358,65 ","948.810,95 ","836.622,40 ","29.344,00 ","50.060,31 ","13.728,32 ","7.618,06 ","0,00 ","11.437,86 ","163.077,65 ","76.255,16 ","61.063,34 ","517,30 ","862,15 ","24.379,70 ","1.885.859,18 ","473.475,04 ","1.399,63 ","399.095,66 ","22.135,76 ","5.816,92 ","367.780,02 ","1.984,49 ","5.749,95 ","608.421,71 ","63.887,43 ","0,00 ","63.887,43 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","213.723,44 ","183.705,00 ","0,00 ","0,00 ","30.018,44 ","0,00 ","5.534.272,05 ","94.954,20 ","15.123,50 ","0,00 ","79.830,70 ","2.821.023,19 ","0,00 ","16.900,00 ","29.130,77 ","0,00 ","875,00 ","2.774.117,42 ","923.484,64 ","923.484,64 ","1.694.810,02 ","1.873,00 ","51.617,39 ","0,00 ","1.258.317,39 ","383.002,24 ","0,00 ","0,00 ","0,00 ","0,00 ","7.286.858,31 ","7.286.858,31 ","0,00 ","12.000,00 ","281.802,79 ","20.923,47 ","3.570.931,05 ","2.076.287,40 ","726.804,73 ","0,00 ","598.108,87 ","739.710,01 ","474.915,18 ","200.361,42 ","274.553,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","264.794,83 ","95.640,40 ","0,00 ","0,00 ","169.154,43 ","-2.012.934,99 ","-1.971.567,97 ","4.087.757,22 "
137.,103 ,OBČINA RAVNE NA KOROŠKEM,"11.237.444,34 ","2.503.660,39 ","597.553,25 ","534.030,56 ","17.304,00 ","35.470,37 ","8.727,03 ","0,00 ","0,00 ","2.021,29 ","97.655,11 ","48.129,39 ","38.557,98 ","326,21 ","543,87 ","10.097,66 ","1.736.747,07 ","144.341,54 ","90.912,58 ","149.464,38 ","7.889,82 ","4.868,16 ","1.068.631,24 ","3.568,00 ","1.897,20 ","265.174,15 ","38.793,86 ","0,00 ","38.793,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","32.911,10 ","13.599,24 ","19.000,00 ","0,00 ","311,86 ","0,00 ","3.741.475,21 ","19.477,35 ","0,00 ","0,00 ","19.477,35 ","1.676.542,60 ","0,00 ","12.400,00 ","54.111,10 ","0,00 ","0,00 ","1.610.031,50 ","617.405,03 ","617.405,03 ","1.428.050,23 ","0,00 ","99.792,57 ","6.378,33 ","1.279.550,99 ","0,00 ","42.328,34 ","0,00 ","0,00 ","0,00 ","4.402.710,29 ","4.402.710,29 ","374.254,17 ","0,00 ","47.401,53 ","0,00 ","1.691.569,83 ","937.999,73 ","903.821,46 ","1.322,40 ","446.341,17 ","589.598,45 ","241.729,76 ","24.574,17 ","217.155,59 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","347.868,69 ","0,00 ","200.615,00 ","0,00 ","147.253,69 ","-1.320.272,74 ","-1.284.225,26 ","1.771.432,42 "
138.,176 ,OBČINA RAZKRIŽJE,"1.363.920,96 ","265.134,45 ","113.764,67 ","103.226,78 ","4.704,00 ","5.833,89 ","0,00 ","0,00 ","0,00 ","0,00 ","19.112,54 ","9.135,56 ","7.318,80 ","64,82 ","100,46 ","2.492,90 ","120.099,69 ","17.715,28 ","0,00 ","50.962,95 ","6.248,12 ","4.468,99 ","18.726,35 ","0,00 ","0,00 ","21.978,00 ","821,05 ","0,00 ","37,98 ","0,00 ","783,07 ","0,00 ","0,00 ","0,00 ","11.336,50 ","7.486,50 ","3.850,00 ","0,00 ","0,00 ","0,00 ","425.975,18 ","10.156,58 ","0,00 ","0,00 ","10.156,58 ","80.146,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","80.146,10 ","22.357,97 ","22.357,97 ","313.314,53 ","4.929,31 ","12.248,17 ","376,20 ","239.124,35 ","56.298,25 ","338,25 ","0,00 ","0,00 ","0,00 ","636.468,91 ","636.468,91 ","0,00 ","0,00 ","5.866,23 ","2.500,00 ","608.087,56 ","0,00 ","5.296,20 ","0,00 ","14.718,92 ","36.342,42 ","6.795,36 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.795,36 ","0,00 ","29.547,06 ","13.547,06 ","0,00 ","0,00 ","16.000,00 ","-374.017,44 ","-373.506,95 ","113.111,70 "
139.,209 ,OBČINA REČICA OB SAVINJI,"1.983.686,69 ","418.491,97 ","125.318,80 ","114.763,50 ","3.360,00 ","5.155,87 ","963,01 ","643,29 ","0,00 ","433,13 ","21.258,26 ","10.298,70 ","8.250,60 ","69,78 ","116,31 ","2.522,87 ","254.845,80 ","35.922,04 ","5.508,32 ","35.919,61 ","130,06 ","1.262,06 ","118.362,52 ","2.294,11 ","0,00 ","55.447,08 ","1.255,55 ","0,00 ","1.255,55 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.813,56 ","0,00 ","15.082,00 ","0,00 ","731,56 ","0,00 ","645.995,27 ","17.512,72 ","0,00 ","0,00 ","17.512,72 ","382.082,28 ","0,00 ","3.516,63 ","1.738,46 ","0,00 ","0,00 ","376.827,19 ","72.985,17 ","72.985,17 ","173.415,10 ","9.360,33 ","18.728,20 ","0,00 ","143.312,86 ","1.256,17 ","757,54 ","0,00 ","0,00 ","0,00 ","801.261,68 ","801.261,68 ","65.000,00 ","0,00 ","17.173,51 ","0,00 ","637.891,41 ","12.829,16 ","0,00 ","0,00 ","68.367,60 ","117.937,77 ","89.383,04 ","74.521,00 ","14.862,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","28.554,73 ","0,00 ","0,00 ","0,00 ","28.554,73 ","-75.808,37 ","-75.664,68 ","352.467,32 "
140.,201 ,OBČINA RENČE-VOGRSKO,"4.820.928,23 ","1.200.016,65 ","192.098,54 ","171.729,77 ","6.440,00 ","13.468,05 ","460,72 ","0,00 ","0,00 ","0,00 ","30.608,33 ","15.238,83 ","12.204,78 ","102,98 ","172,18 ","2.889,56 ","960.636,78 ","132.468,29 ","3.658,20 ","100.667,79 ","9.534,04 ","4.702,46 ","402.885,07 ","18.367,67 ","0,00 ","288.353,26 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.673,00 ","0,00 ","16.673,00 ","0,00 ","0,00 ","0,00 ","1.249.507,39 ","29.000,00 ","0,00 ","0,00 ","29.000,00 ","601.504,81 ","0,00 ","18.500,00 ","10.250,00 ","0,00 ","15.576,51 ","557.178,30 ","196.893,48 ","196.893,48 ","422.109,10 ","18.186,93 ","11.063,08 ","15.139,53 ","359.186,87 ","18.532,69 ","0,00 ","0,00 ","0,00 ","0,00 ","2.149.077,38 ","2.149.077,38 ","0,00 ","28.605,00 ","40.845,43 ","2.362,80 ","1.765.963,82 ","244.812,44 ","11.818,73 ","288,00 ","54.381,16 ","222.326,81 ","40.013,89 ","40.013,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","182.312,92 ","39.338,56 ","0,00 ","0,00 ","142.974,36 ","-416.409,38 ","-433.768,62 ","969.920,93 "
141.,104 ,OBČINA RIBNICA,"7.763.462,80 ","2.528.777,74 ","572.998,51 ","482.130,27 ","17.477,60 ","33.787,86 ","0,00 ","0,00 ","31.497,38 ","8.105,40 ","83.606,51 ","42.978,98 ","34.431,80 ","291,43 ","485,64 ","5.418,66 ","1.842.912,53 ","202.438,91 ","28.432,67 ","322.864,03 ","286.667,31 ","14.250,37 ","558.427,90 ","8.944,75 ","366.118,00 ","54.768,59 ","10.694,37 ","0,00 ","10.694,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.565,82 ","18.565,82 ","0,00 ","0,00 ","0,00 ","0,00 ","2.257.584,17 ","13.659,85 ","0,00 ","0,00 ","13.659,85 ","805.527,12 ","0,00 ","17.109,30 ","0,00 ","0,00 ","0,00 ","788.417,82 ","30.009,01 ","30.009,01 ","1.408.388,19 ","21.145,33 ","28.950,44 ","40.679,27 ","1.316.469,65 ","1.143,50 ","0,00 ","0,00 ","0,00 ","0,00 ","2.739.808,46 ","2.739.808,46 ","0,00 ","0,00 ","77.335,54 ","0,00 ","1.829.626,05 ","381.023,20 ","163.640,51 ","146.245,26 ","141.937,90 ","237.292,43 ","5.600,14 ","5.600,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","231.692,29 ","0,00 ","0,00 ","0,00 ","231.692,29 ","66.227,70 ","71.026,40 ","1.366.074,76 "
142.,177 ,OBČINA RIBNICA NA POHORJU,"1.713.841,78 ","394.510,68 ","79.796,14 ","70.079,12 ","2.240,00 ","5.959,25 ","1.517,77 ","0,00 ","0,00 ","0,00 ","12.801,93 ","11.527,05 ","0,00 ","0,00 ","0,00 ","1.274,88 ","282.023,20 ","29.496,65 ","6.181,69 ","22.409,10 ","0,00 ","0,00 ","168.438,37 ","0,00 ","0,00 ","55.497,39 ","10.390,79 ","0,00 ","10.390,79 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.498,62 ","6.361,03 ","3.137,59 ","0,00 ","0,00 ","0,00 ","508.024,59 ","12.777,33 ","0,00 ","0,00 ","12.777,33 ","107.173,60 ","0,00 ","0,00 ","3.213,19 ","0,00 ","0,00 ","103.960,41 ","86.364,11 ","86.364,11 ","301.709,55 ","0,00 ","9.048,82 ","2.312,00 ","205.004,66 ","3.945,00 ","81.399,07 ","0,00 ","0,00 ","0,00 ","801.658,27 ","801.658,27 ","0,00 ","0,00 ","7.734,67 ","0,00 ","528.221,96 ","258.986,75 ","0,00 ","0,00 ","6.714,89 ","9.648,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.648,24 ","0,00 ","0,00 ","0,00 ","9.648,24 ","-22.574,00 ","-23.638,09 ","107.655,54 "
143.,106 ,OBČINA ROGAŠKA SLATINA,"11.452.077,00 ","1.989.817,00 ","553.119,00 ","479.109,00 ","21.353,00 ","52.110,00 ","429,00 ","118,00 ","0,00 ","0,00 ","86.349,00 ","42.617,00 ","35.104,00 ","289,00 ","481,00 ","7.858,00 ","1.107.564,00 ","133.726,00 ","0,00 ","133.291,00 ","9.506,00 ","10.137,00 ","311.834,00 ","3.108,00 ","0,00 ","505.962,00 ","7.246,00 ","0,00 ","2.561,00 ","4.685,00 ","0,00 ","0,00 ","0,00 ","0,00 ","235.539,00 ","7.187,00 ","228.352,00 ","0,00 ","0,00 ","0,00 ","3.583.276,00 ","84.513,00 ","84.513,00 ","0,00 ","0,00 ","2.236.311,00 ","0,00 ","12.875,00 ","61.148,00 ","0,00 ","0,00 ","2.162.288,00 ","252.194,00 ","252.194,00 ","1.010.258,00 ","0,00 ","108.247,00 ","0,00 ","902.011,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.424.810,00 ","5.424.810,00 ","0,00 ","23.000,00 ","42.132,00 ","8.448,00 ","4.622.152,00 ","436.809,00 ","142.286,00 ","0,00 ","149.983,00 ","454.174,00 ","439.709,00 ","98.205,00 ","341.504,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.465,00 ","10.000,00 ","0,00 ","0,00 ","4.465,00 ","-428.179,00 ","-430.374,00 ","2.494.857,00 "
144.,105 ,OBČINA ROGAŠOVCI,"2.855.341,76 ","623.014,99 ","101.316,35 ","85.249,27 ","4.704,00 ","7.993,30 ","557,89 ","2.811,89 ","0,00 ","0,00 ","17.509,03 ","7.842,75 ","6.283,07 ","53,09 ","88,56 ","3.241,56 ","493.465,81 ","38.083,11 ","1.386,71 ","60.313,77 ","4.803,39 ","908,28 ","282.133,87 ","9.660,30 ","0,00 ","96.176,38 ","723,80 ","0,00 ","0,00 ","0,00 ","723,80 ","0,00 ","0,00 ","0,00 ","10.000,00 ","0,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","934.812,26 ","27.743,53 ","0,00 ","0,00 ","27.743,53 ","361.199,42 ","0,00 ","3.769,26 ","4.080,00 ","0,00 ","0,00 ","353.350,16 ","81.413,24 ","81.413,24 ","464.456,07 ","10.652,67 ","81.119,94 ","790,56 ","371.454,90 ","0,00 ","438,00 ","0,00 ","0,00 ","0,00 ","1.161.251,75 ","1.161.251,75 ","0,00 ","9.400,00 ","4.624,57 ","15.830,62 ","992.779,90 ","33.715,34 ","0,00 ","480,00 ","104.421,32 ","136.262,76 ","88.667,95 ","88.667,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","47.594,81 ","29.068,52 ","0,00 ","0,00 ","18.526,29 ","294.269,81 ","272.504,07 ","473.783,20 "
145.,107 ,OBČINA ROGATEC,"4.894.791,51 ","807.160,07 ","218.006,75 ","189.217,93 ","9.464,00 ","18.144,73 ","1.180,09 ","0,00 ","0,00 ","0,00 ","37.018,93 ","18.871,33 ","13.898,43 ","117,62 ","202,57 ","3.928,98 ","509.918,43 ","68.703,33 ","21.983,48 ","88.576,06 ","7.325,72 ","2.372,90 ","229.897,77 ","9.984,62 ","965,35 ","80.109,20 ","34.215,96 ","0,00 ","2.912,09 ","0,00 ","31.303,87 ","0,00 ","0,00 ","0,00 ","8.000,00 ","0,00 ","8.000,00 ","0,00 ","0,00 ","0,00 ","1.305.150,44 ","20.168,69 ","8.340,29 ","0,00 ","11.828,40 ","665.578,91 ","0,00 ","7.000,00 ","12.043,59 ","0,00 ","0,00 ","646.535,32 ","122.602,74 ","122.602,74 ","496.800,10 ","11.341,30 ","33.462,34 ","887,28 ","450.060,32 ","1.048,86 ","0,00 ","0,00 ","0,00 ","0,00 ","2.513.393,89 ","2.513.393,89 ","0,00 ","1.750,95 ","461.521,47 ","0,00 ","1.879.230,32 ","59.539,71 ","20.630,00 ","0,00 ","90.721,44 ","269.087,11 ","191.426,68 ","35.691,70 ","135.830,93 ","0,00 ","0,00 ","19.904,05 ","0,00 ","0,00 ","77.660,43 ","6.327,03 ","0,00 ","0,00 ","71.333,40 ","-1.123.281,35 ","-1.097.822,41 ","357.259,26 "
