št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.,87 ,OBČINA ORMOŽ,"12.829.297,14 ","2.011.831,83 ","585.050,24 ","487.716,90 ","22.848,00 ","43.426,24 ","9.229,53 ","16.531,26 ","0,00 ","5.298,31 ","95.001,46 ","45.437,99 ","36.402,06 ","308,37 ","513,55 ","12.339,49 ","1.005.452,95 ","120.160,06 ","59.959,79 ","231.807,92 ","20.718,53 ","3.526,80 ","267.581,03 ","22.155,94 ","15.913,32 ","7.827,87 ","255.801,69 ","85.955,42 ","75.158,14 ","0,00 ","10.797,28 ","0,00 ","0,00 ","0,00 ","240.371,76 ","0,00 ","53.067,00 ","2.041,98 ","185.262,78 ","0,00 ","4.071.645,71 ","59.031,46 ","0,00 ","0,00 ","59.031,46 ","2.050.887,80 ","0,00 ","8.650,00 ","5.179,87 ","293,92 ","22.201,75 ","2.014.562,26 ","360.942,57 ","360.942,57 ","1.600.783,88 ","0,00 ","112.206,27 ","8.305,00 ","934.634,33 ","0,00 ","452.976,77 ","92.661,51 ","0,00 ","0,00 ","0,00 ","6.282.471,06 ","6.282.471,06 ","132.224,94 ","5.499,60 ","65.963,17 ","11.139,70 ","5.239.810,17 ","468.847,95 ","50.325,86 ","17.139,59 ","291.520,08 ","463.348,54 ","237.722,54 ","237.722,54 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","225.626,00 ","32.213,26 ","0,00 ","0,00 ","193.412,74 ","-188.244,53 ","-192.252,18 ","3.469.050,98 "
117.,88 ,OBČINA OSILNICA,"582.242,25 ","257.588,85 ","70.239,10 ","59.012,38 ","3.024,00 ","5.428,30 ","1.847,38 ","927,04 ","0,00 ","0,00 ","10.736,76 ","5.022,47 ","4.023,58 ","34,02 ","56,82 ","1.599,87 ","174.733,96 ","21.075,83 ","11.957,19 ","24.481,11 ","22.042,08 ","2.366,54 ","33.134,83 ","730,44 ","0,00 ","856,15 ","58.089,79 ","1.379,03 ","1.379,03 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","500,00 ","0,00 ","500,00 ","0,00 ","0,00 ","0,00 ","42.075,64 ","0,00 ","0,00 ","0,00 ","0,00 ","28.893,79 ","0,00 ","1.000,00 ","750,00 ","0,00 ","0,00 ","27.143,79 ","10.089,84 ","10.089,84 ","3.092,01 ","0,00 ","1.604,87 ","0,00 ","1.487,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","282.577,76 ","282.577,76 ","0,00 ","0,00 ","8.620,97 ","0,00 ","256.880,87 ","13.425,92 ","3.650,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","24.334,63 ","23.850,63 ","39.630,67 "
118.,89 ,OBČINA PESNICA,"7.556.688,50 ","1.893.532,25 ","312.788,50 ","264.612,42 ","11.424,00 ","30.472,01 ","4.465,41 ","1.237,15 ","0,00 ","577,51 ","45.343,50 ","21.931,73 ","17.570,21 ","148,67 ","247,83 ","5.445,06 ","1.518.206,50 ","67.839,64 ","968,22 ","150.424,23 ","211.968,51 ","7.806,76 ","917.837,58 ","342,91 ","0,00 ","5.401,80 ","155.616,85 ","83,75 ","83,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.110,00 ","0,00 ","17.110,00 ","0,00 ","0,00 ","0,00 ","1.766.760,62 ","39.780,42 ","0,00 ","0,00 ","39.780,42 ","1.261.006,67 ","0,00 ","5.250,00 ","16.695,11 ","0,00 ","0,00 ","1.239.061,56 ","72.384,79 ","72.384,79 ","393.588,74 ","10.201,70 ","85.441,57 ","0,00 ","290.718,69 ","0,00 ","7.226,78 ","0,00 ","0,00 ","0,00 ","0,00 ","3.803.639,56 ","3.803.639,56 ","0,00 ","0,00 ","16.992,94 ","0,00 ","3.449.720,05 ","78.904,93 ","87.265,50 ","0,00 ","170.756,14 ","92.756,07 ","92.756,07 ","28.376,00 ","64.380,07 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-364.526,39 ","-439.908,50 ","1.726.315,83 "
119.,90 ,OBČINA PIRAN,"26.269.756,96 ","5.997.843,63 ","1.731.792,55 ","1.508.865,41 ","54.712,00 ","109.844,89 ","31.038,44 ","3.315,38 ","0,00 ","24.016,43 ","279.264,98 ","136.520,29 ","109.844,62 ","929,74 ","1.549,24 ","30.421,09 ","2.861.227,94 ","557.468,91 ","39.502,55 ","451.325,73 ","43.029,42 ","11.956,89 ","431.834,18 ","64.714,36 ","100.085,49 ","30.226,26 ","1.131.084,15 ","24.622,81 ","24.622,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.100.935,35 ","0,00 ","21.000,00 ","0,00 ","1.079.935,35 ","0,00 ","9.084.482,40 ","470.709,70 ","105.000,00 ","0,00 ","365.709,70 ","2.733.999,48 ","0,00 ","38.750,00 ","99.250,51 ","0,00 ","2.377,30 ","2.593.621,67 ","1.695.713,71 ","1.695.713,71 ","4.184.059,51 ","0,00 ","185.057,85 ","0,00 ","2.683.588,29 ","0,00 ","1.315.413,37 ","0,00 ","0,00 ","0,00 ","0,00 ","6.146.623,07 ","6.146.623,07 ","71.054,84 ","11.383,62 ","130.736,82 ","6.401,87 ","3.921.965,41 ","1.079.056,13 ","249.524,20 ","27.410,61 ","649.089,57 ","5.040.807,86 ","3.104.850,77 ","140.701,67 ","2.948.402,62 ","0,00 ","15.746,48 ","0,00 ","0,00 ","0,00 ","1.935.957,09 ","0,00 ","0,00 ","4.000,00 ","1.931.957,09 ","-6.489.227,90 ","-7.121.180,27 ","2.252.379,80 "
120.,91 ,OBČINA PIVKA,"6.551.884,25 ","1.650.405,61 ","374.753,28 ","320.666,85 ","14.112,00 ","27.024,62 ","4.432,75 ","7.597,06 ","0,00 ","920,00 ","59.741,90 ","29.745,48 ","23.829,85 ","205,37 ","336,28 ","5.624,92 ","1.182.504,19 ","375.060,10 ","4.347,00 ","239.665,51 ","15.119,28 ","3.669,89 ","374.077,43 ","0,00 ","2.130,72 ","6.256,68 ","162.177,58 ","33.406,24 ","33.406,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.880.396,39 ","80.072,38 ","0,00 ","0,00 ","80.072,38 ","750.760,98 ","662,59 ","14.180,00 ","0,00 ","0,00 ","0,00 ","735.918,39 ","274.874,21 ","274.874,21 ","774.688,82 ","21.735,45 ","35.732,19 ","134.739,25 ","582.481,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.846.560,19 ","2.846.560,19 ","56.804,64 ","0,00 ","30.765,91 ","2.977,24 ","722.520,24 ","1.442.958,84 ","99.276,78 ","0,00 ","491.256,54 ","174.522,06 ","142.686,84 ","142.686,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","31.835,22 ","0,00 ","12.903,23 ","0,00 ","18.931,99 ","-631.386,10 ","-598.988,90 ","1.240.009,64 "
121.,92 ,OBČINA PODČETRTEK,"4.456.622,00 ","1.163.259,00 ","117.880,00 ","99.285,00 ","4.368,00 ","7.121,00 ","2.729,00 ","0,00 ","0,00 ","4.377,00 ","18.332,00 ","9.100,00 ","7.247,00 ","61,00 ","103,00 ","1.821,00 ","991.351,00 ","53.836,00 ","0,00 ","43.940,00 ","8.358,00 ","3.563,00 ","643.821,00 ","2.168,00 ","0,00 ","1.680,00 ","233.985,00 ","1.696,00 ","0,00 ","0,00 ","1.696,00 ","0,00 ","0,00 ","0,00 ","34.000,00 ","0,00 ","34.000,00 ","0,00 ","0,00 ","0,00 ","1.111.371,00 ","14.560,00 ","10.727,00 ","0,00 ","3.833,00 ","614.182,00 ","0,00 ","7.000,00 ","1.110,00 ","0,00 ","0,00 ","606.072,00 ","88.571,00 ","88.571,00 ","394.058,00 ","0,00 ","35.552,00 ","0,00 ","281.655,00 ","0,00 ","64.000,00 ","12.851,00 ","0,00 ","0,00 ","0,00 ","1.905.396,00 ","1.905.396,00 ","0,00 ","34.850,00 ","14.823,00 ","0,00 ","1.617.090,00 ","0,00 ","31.278,00 ","0,00 ","207.355,00 ","276.596,00 ","229.449,00 ","29.000,00 ","200.449,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","47.147,00 ","0,00 ","0,00 ","0,00 ","47.147,00 ","119.021,00 ","107.817,00 ","856.684,00 "
122.,172 ,OBČINA PODLEHNIK,"1.570.570,22 ","547.352,77 ","100.194,74 ","83.044,08 ","3.360,00 ","10.053,44 ","1.078,21 ","193,49 ","0,00 ","2.465,52 ","15.869,21 ","7.526,17 ","6.029,53 ","51,03 ","85,19 ","2.177,29 ","407.739,65 ","53.360,93 ","119,25 ","26.836,80 ","5.598,55 ","802,31 ","278.386,45 ","1.152,94 ","0,00 ","0,00 ","41.482,42 ","23.549,17 ","16.543,11 ","7.006,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","553.861,80 ","14.577,39 ","0,00 ","0,00 ","14.577,39 ","201.774,34 ","1.263,00 ","2.300,00 ","0,00 ","0,00 ","0,00 ","198.211,34 ","70.379,42 ","70.379,42 ","267.130,65 ","0,00 ","30.090,18 ","0,00 ","234.113,89 ","0,00 ","0,00 ","2.926,58 ","0,00 ","0,00 ","0,00 ","463.522,02 ","463.522,02 ","0,00 ","0,00 ","29.385,56 ","0,00 ","156.251,80 ","236.229,76 ","2.936,00 ","0,00 ","38.718,90 ","5.833,63 ","5.833,63 ","0,00 ","5.833,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","98.165,64 ","121.398,15 ","311.553,64 "
123.,93 ,OBČINA PODVELKA,"3.065.141,94 ","683.363,90 ","127.153,20 ","104.875,87 ","3.360,00 ","5.555,91 ","716,67 ","1.709,58 ","0,00 ","10.935,17 ","19.274,85 ","9.463,60 ","7.581,62 ","64,14 ","107,01 ","2.058,48 ","496.891,35 ","62.178,63 ","456,70 ","40.158,88 ","3.861,42 ","8.007,97 ","300.169,54 ","3.649,28 ","0,00 ","2.637,96 ","75.770,97 ","7.638,68 ","7.638,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","32.405,82 ","14.929,44 ","16.000,00 ","1.476,38 ","0,00 ","0,00 ","669.221,01 ","4.000,00 ","0,00 ","0,00 ","4.000,00 ","357.384,84 ","0,00 ","1.785,00 ","1.131,00 ","0,00 ","0,00 ","354.468,84 ","64.748,78 ","64.748,78 ","243.087,39 ","0,00 ","31.233,90 ","1.825,22 ","143.685,82 ","0,00 ","59.887,13 ","6.455,32 ","0,00 ","0,00 ","0,00 ","1.494.156,44 ","1.494.156,44 ","0,00 ","0,00 ","15.228,74 ","0,00 ","1.263.781,87 ","68.349,34 ","10.386,09 ","0,00 ","136.410,40 ","218.400,59 ","122.664,30 ","45.267,44 ","75.275,32 ","0,00 ","0,00 ","2.121,54 ","0,00 ","0,00 ","95.736,29 ","0,00 ","108,60 ","0,00 ","95.627,69 ","122.032,12 ","73.163,35 ","1.370.728,61 "
124.,200 ,OBČINA POLJČANE,"4.187.663,00 ","771.175,00 ","189.423,00 ","166.974,00 ","6.048,00 ","10.272,00 ","2.525,00 ","3.604,00 ","0,00 ","0,00 ","29.543,00 ","15.975,00 ","10.644,00 ","98,00 ","163,00 ","2.663,00 ","495.571,00 ","77.866,00 ","84.903,00 ","97.925,00 ","3.465,00 ","4.685,00 ","183.202,00 ","4.847,00 ","0,00 ","2.348,00 ","36.330,00 ","2.645,00 ","2.645,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","53.993,00 ","0,00 ","53.993,00 ","0,00 ","0,00 ","0,00 ","975.903,00 ","1.759,00 ","0,00 ","0,00 ","1.759,00 ","621.780,00 ","0,00 ","0,00 ","3.849,00 ","0,00 ","19.268,00 ","598.663,00 ","119.634,00 ","119.634,00 ","232.730,00 ","0,00 ","26.252,00 ","3.364,00 ","154.860,00 ","0,00 ","48.254,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.113.625,00 ","2.113.625,00 ","0,00 ","0,00 ","22.135,00 ","9.540,00 ","1.549.344,00 ","189.273,00 ","0,00 ","3.337,00 ","339.996,00 ","326.960,00 ","65.338,00 ","65.338,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","261.622,00 ","63.318,00 ","0,00 ","0,00 ","198.304,00 ","-587.825,00 ","-611.832,00 ","1.089.893,00 "
125.,173 ,OBČINA POLZELA,"3.813.458,71 ","945.485,52 ","165.234,66 ","138.106,93 ","4.822,72 ","11.259,12 ","9.793,70 ","385,92 ","0,00 ","866,27 ","26.416,43 ","13.123,40 ","10.513,49 ","88,98 ","148,31 ","2.542,25 ","676.520,27 ","135.634,17 ","888,34 ","49.659,24 ","3.587,58 ","4.338,56 ","325.851,27 ","3.097,98 ","0,00 ","2.796,85 ","150.666,28 ","29.937,15 ","27.937,84 ","0,00 ","1.999,31 ","0,00 ","0,00 ","0,00 ","47.377,01 ","1.077,01 ","46.300,00 ","0,00 ","0,00 ","0,00 ","1.324.524,28 ","20.312,09 ","0,00 ","0,00 ","20.312,09 ","750.142,16 ","0,00 ","5.400,00 ","430,00 ","346,98 ","0,00 ","743.965,18 ","145.235,51 ","145.235,51 ","408.834,52 ","0,00 ","47.735,43 ","3.691,16 ","282.130,16 ","0,00 ","75.277,77 ","0,00 ","0,00 ","0,00 ","0,00 ","1.239.219,63 ","1.239.219,63 ","0,00 ","0,00 ","23.665,02 ","0,00 ","663.529,88 ","222.707,46 ","184.405,73 ","2.628,00 ","142.283,54 ","304.229,28 ","194.405,75 ","34.037,81 ","160.367,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","109.823,53 ","0,00 ","24.780,00 ","0,00 ","85.043,53 ","143.227,91 ","155.055,86 ","1.212.843,83 "
126.,94 ,OBČINA POSTOJNA,"16.195.824,89 ","4.064.184,17 ","822.772,46 ","722.301,85 ","26.735,93 ","49.315,27 ","14.983,82 ","2.442,16 ","0,00 ","6.993,43 ","133.021,99 ","66.028,01 ","52.896,75 ","447,11 ","746,71 ","12.903,41 ","2.892.674,85 ","279.972,15 ","378.835,19 ","357.557,74 ","20.779,36 ","3.277,47 ","1.526.149,25 ","1.000,00 ","0,00 ","15.616,35 ","309.487,34 ","215.714,87 ","212.651,63 ","0,00 ","3.063,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.959.332,15 ","99.686,71 ","0,00 ","0,00 ","99.686,71 ","2.342.550,49 ","0,00 ","26.730,00 ","0,00 ","0,00 ","2.116,38 ","2.313.704,11 ","712.961,47 ","712.961,47 ","804.133,48 ","1.155,00 ","122.131,73 ","4.420,59 ","674.169,73 ","0,00 ","2.256,43 ","0,00 ","0,00 ","0,00 ","0,00 ","7.368.043,40 ","7.368.043,40 ","404.111,23 ","6.555,80 ","162.976,22 ","18.949,54 ","5.298.789,16 ","773.662,63 ","180.100,51 ","0,00 ","522.898,31 ","804.265,17 ","650.084,50 ","160.776,75 ","466.120,45 ","0,00 ","0,00 ","23.187,30 ","0,00 ","0,00 ","154.180,67 ","0,00 ","0,00 ","0,00 ","154.180,67 ","-201.227,61 ","-34.771,14 ","4.451.894,80 "
127.,174 ,OBČINA PREBOLD,"8.312.847,62 ","1.296.700,91 ","163.476,10 ","139.520,93 ","7.340,00 ","10.089,87 ","250,45 ","0,00 ","0,00 ","6.274,85 ","25.486,92 ","13.007,04 ","9.984,22 ","88,44 ","139,12 ","2.268,10 ","1.053.256,09 ","68.823,61 ","6.819,18 ","59.573,33 ","2.151,28 ","3.049,03 ","322.133,32 ","9.230,16 ","460.750,00 ","2.676,73 ","118.049,45 ","16.569,76 ","16.569,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","37.912,04 ","18.614,01 ","6.966,04 ","0,00 ","12.331,99 ","0,00 ","1.139.742,56 ","36.014,97 ","0,00 ","0,00 ","36.014,97 ","686.233,83 ","0,00 ","3.727,50 ","2.440,00 ","0,00 ","0,00 ","680.066,33 ","136.124,17 ","136.124,17 ","281.369,59 ","0,00 ","38.549,46 ","15.247,12 ","227.573,01 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.528.428,66 ","5.528.428,66 ","0,00 ","0,00 ","27.945,70 ","0,00 ","5.292.686,46 ","98.126,87 ","29.979,25 ","0,00 ","79.690,38 ","347.975,49 ","290.587,69 ","49.750,00 ","240.837,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","57.387,80 ","0,00 ","0,00 ","0,00 ","57.387,80 ","-547.877,00 ","-537.231,28 ","498.974,34 "
128.,95 ,OBČINA PREDDVOR,"2.769.945,09 ","705.939,67 ","160.131,25 ","144.299,69 ","4.704,00 ","10.560,60 ","0,00 ","0,00 ","0,00 ","566,96 ","25.623,81 ","13.018,46 ","10.383,65 ","87,89 ","147,00 ","1.986,81 ","517.884,61 ","37.141,04 ","3.461,47 ","42.289,97 ","3.372,85 ","1.097,80 ","327.663,61 ","1.840,68 ","0,00 ","2.946,31 ","98.070,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.300,00 ","2.300,00 ","0,00 ","0,00 ","0,00 ","0,00 ","677.444,47 ","13.092,78 ","0,00 ","0,00 ","13.092,78 ","444.427,25 ","0,00 ","8.600,00 ","0,00 ","0,00 ","0,00 ","435.827,25 ","86.568,15 ","86.568,15 ","133.356,29 ","0,00 ","14.926,38 ","0,00 ","118.429,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.339.885,61 ","1.339.885,61 ","272.600,00 ","0,00 ","7.631,72 ","0,00 ","484.131,96 ","8.445,90 ","247.444,81 ","2.160,00 ","317.471,22 ","46.675,34 ","46.675,34 ","10.344,40 ","36.330,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-215.277,49 ","-249.494,79 ","824.899,02 "
129.,175 ,OBČINA PREVALJE,"5.244.119,92 ","1.554.891,73 ","363.256,95 ","326.187,32 ","10.752,00 ","16.261,55 ","5.409,39 ","4.069,18 ","0,00 ","577,51 ","60.006,26 ","30.743,13 ","22.894,45 ","183,94 ","306,56 ","5.878,18 ","1.086.368,96 ","124.110,75 ","80.350,27 ","113.161,51 ","6.184,21 ","10.288,20 ","496.297,77 ","25.858,80 ","20.082,91 ","6.110,82 ","203.923,72 ","18.681,79 ","12.498,35 ","0,00 ","6.183,44 ","0,00 ","0,00 ","0,00 ","26.577,77 ","0,00 ","15.000,00 ","0,00 ","11.577,77 ","0,00 ","1.546.722,41 ","14.224,90 ","0,00 ","0,00 ","14.224,90 ","880.545,86 ","0,00 ","10.625,47 ","1.935,03 ","0,00 ","0,00 ","867.985,36 ","153.440,63 ","153.440,63 ","498.511,02 ","0,00 ","50.850,39 ","744,75 ","430.640,88 ","0,00 ","16.275,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.947.681,21 ","1.947.681,21 ","221.140,03 ","0,00 ","54.414,33 ","0,00 ","1.532.865,08 ","5.031,95 ","66.336,83 ","0,00 ","67.892,99 ","194.824,57 ","186.577,59 ","16.203,00 ","149.858,59 ","0,00 ","0,00 ","0,00 ","20.516,00 ","0,00 ","8.246,98 ","0,00 ","0,00 ","0,00 ","8.246,98 ","-175.768,44 ","-163.219,76 ","1.321.235,88 "
130.,96 ,MESTNA OBČINA PTUJ,"27.994.997,86 ","10.641.649,84 ","1.717.366,63 ","1.462.245,86 ","60.243,00 ","108.727,40 ","59.442,07 ","15.297,02 ","0,00 ","11.411,28 ","277.818,27 ","135.497,75 ","109.664,26 ","931,94 ","1.546,77 ","30.177,55 ","4.593.239,18 ","475.045,42 ","54.261,00 ","463.958,41 ","67.207,74 ","52.299,19 ","1.488.746,96 ","69.661,70 ","808.947,54 ","30.942,35 ","1.082.168,87 ","74.500,66 ","0,00 ","0,00 ","74.500,66 ","0,00 ","0,00 ","0,00 ","3.978.725,10 ","0,00 ","1.535.550,51 ","0,00 ","2.443.174,59 ","0,00 ","8.112.896,22 ","43.589,38 ","0,00 ","0,00 ","43.589,38 ","2.932.970,89 ","0,00 ","14.500,00 ","25.203,25 ","2.267,71 ","28.502,10 ","2.862.497,83 ","401.002,14 ","401.002,14 ","4.735.333,81 ","205.976,98 ","156.702,69 ","0,00 ","4.241.558,39 ","0,00 ","131.095,75 ","0,00 ","0,00 ","0,00 ","0,00 ","7.700.194,27 ","7.700.194,27 ","900.535,95 ","194.461,79 ","287.542,01 ","24.691,04 ","4.000.799,71 ","394.518,60 ","890.503,16 ","46.350,53 ","960.791,48 ","1.540.257,53 ","1.044.890,86 ","117.433,46 ","9.920,00 ","0,00 ","917.537,40 ","0,00 ","0,00 ","0,00 ","495.366,67 ","25.037,56 ","0,00 ","0,00 ","470.329,11 ","1.090.810,20 ","968.516,48 ","1.112.618,55 "
131.,97 ,OBČINA PUCONCI,"9.578.917,73 ","4.910.434,91 ","264.539,99 ","229.789,63 ","11.764,36 ","18.006,46 ","1.968,71 ","2.443,87 ","0,00 ","566,96 ","47.693,87 ","20.750,00 ","16.623,46 ","140,53 ","234,46 ","9.945,42 ","1.401.248,08 ","141.437,69 ","23.639,99 ","152.258,71 ","9.785,70 ","1.124,61 ","918.263,43 ","0,00 ","6.932,23 ","4.619,59 ","143.186,13 ","37.910,32 ","37.910,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.159.042,65 ","0,00 ","36.000,00 ","0,00 ","3.123.042,65 ","0,00 ","1.974.422,99 ","117.874,57 ","0,00 ","0,00 ","117.874,57 ","1.158.716,04 ","0,00 ","6.750,00 ","0,00 ","0,00 ","0,00 ","1.151.966,04 ","200.700,66 ","200.700,66 ","497.131,72 ","29.139,29 ","105.678,78 ","0,00 ","362.313,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.422.504,37 ","2.422.504,37 ","48.918,90 ","0,00 ","17.604,43 ","0,00 ","1.935.730,94 ","248.910,35 ","7.734,58 ","0,00 ","163.605,17 ","271.555,46 ","59.623,63 ","49.387,44 ","649,49 ","0,00 ","0,00 ","9.586,70 ","0,00 ","0,00 ","211.931,83 ","85.910,40 ","0,00 ","0,00 ","126.021,43 ","-153.013,04 ","-126.545,94 ","-2.058.992,74 "
132.,98 ,OBČINA RAČE-FRAM,"6.559.169,00 ","1.797.412,00 ","383.034,00 ","330.942,00 ","12.768,00 ","26.460,00 ","3.977,00 ","1.201,00 ","0,00 ","7.686,00 ","57.525,00 ","28.155,00 ","22.556,00 ","191,00 ","318,00 ","6.305,00 ","1.353.188,00 ","144.519,00 ","0,00 ","251.559,00 ","20.766,00 ","9.002,00 ","834.740,00 ","0,00 ","0,00 ","6.313,00 ","86.289,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.665,00 ","0,00 ","3.665,00 ","0,00 ","0,00 ","0,00 ","1.712.548,00 ","112.307,00 ","0,00 ","0,00 ","112.307,00 ","471.249,00 ","0,00 ","12.750,00 ","5.550,00 ","0,00 ","0,00 ","452.949,00 ","252.206,00 ","252.206,00 ","876.786,00 ","0,00 ","55.529,00 ","0,00 ","795.177,00 ","0,00 ","26.080,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.666.119,00 ","2.666.119,00 ","0,00 ","12.994,00 ","41.099,00 ","0,00 ","1.581.355,00 ","781.428,00 ","4.025,00 ","0,00 ","245.218,00 ","383.090,00 ","158.029,00 ","158.029,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","225.061,00 ","0,00 ","0,00 ","0,00 ","225.061,00 ","-1.318.570,00 ","-1.412.231,00 ","1.512.330,00 "
133.,99 ,OBČINA RADEČE,"3.661.974,00 ","508.702,00 ","257.006,00 ","189.759,00 ","8.742,00 ","17.575,00 ","9.987,00 ","0,00 ","29.788,00 ","1.155,00 ","37.125,00 ","17.674,00 ","14.159,00 ","120,00 ","200,00 ","4.972,00 ","204.638,00 ","83.522,00 ","682,00 ","30.338,00 ","4.196,00 ","557,00 ","21.565,00 ","1.976,00 ","0,00 ","3.663,00 ","58.139,00 ","8.863,00 ","8.863,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.070,00 ","622,00 ","0,00 ","0,00 ","448,00 ","0,00 ","1.629.604,00 ","0,00 ","0,00 ","0,00 ","0,00 ","298.963,00 ","0,00 ","6.555,00 ","0,00 ","0,00 ","0,00 ","292.408,00 ","163.863,00 ","163.863,00 ","1.166.778,00 ","0,00 ","36.779,00 ","2.086,00 ","684.813,00 ","0,00 ","443.100,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.332.284,00 ","1.332.284,00 ","0,00 ","0,00 ","109.826,00 ","1.344,00 ","738.432,00 ","391.351,00 ","42.060,00 ","0,00 ","49.271,00 ","191.384,00 ","138.304,00 ","94.622,00 ","42.313,00 ","0,00 ","0,00 ","0,00 ","1.369,00 ","0,00 ","53.080,00 ","0,00 ","0,00 ","0,00 ","53.080,00 ","-262.907,00 ","-254.691,00 ","699.770,00 "
134.,100 ,OBČINA RADENCI,"4.252.566,76 ","1.081.176,54 ","227.250,22 ","201.203,85 ","7.392,00 ","10.632,75 ","6.505,16 ","650,19 ","0,00 ","866,27 ","38.021,62 ","18.780,26 ","14.912,55 ","126,55 ","211,29 ","3.990,97 ","778.183,10 ","156.219,48 ","0,00 ","120.289,23 ","4.105,12 ","5.129,29 ","332.555,55 ","4.071,19 ","1.554,00 ","4.423,48 ","149.835,76 ","921,60 ","921,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","36.800,00 ","0,00 ","36.800,00 ","0,00 ","0,00 ","0,00 ","1.519.106,48 ","17.999,99 ","0,00 ","0,00 ","17.999,99 ","639.978,79 ","0,00 ","6.000,00 ","14.699,44 ","0,00 ","2.197,50 ","617.081,85 ","172.621,31 ","172.621,31 ","688.506,39 ","0,00 ","37.472,04 ","429,43 ","649.005,21 ","0,00 ","1.599,71 ","0,00 ","0,00 ","0,00 ","0,00 ","1.500.494,02 ","1.500.494,02 ","16.124,82 ","22.800,00 ","61.094,66 ","184,80 ","1.101.148,79 ","43.306,54 ","98.152,84 ","1.896,95 ","155.784,62 ","151.789,72 ","27.596,00 ","27.596,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","124.193,72 ","75.870,12 ","0,00 ","0,00 ","48.323,60 ","-274.840,08 ","-300.612,52 ","1.100.559,13 "
