št.",OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.,MESTNA OBČINA KRANJ,"40.660.429,89 ","9.521.028,56 ","1.861.545,31 ","1.598.918,07 ","62.984,94 ","124.287,98 ","32.211,64 ","499,73 ","0,00 ","42.642,95 ","301.181,94 ","144.524,21 ","116.959,43 ","988,27 ","1.651,39 ","37.058,64 ","6.043.831,31 ","1.094.698,20 ","197.741,14 ","829.389,85 ","25.879,52 ","5.633,95 ","3.060.434,77 ","55.320,07 ","103.165,22 ","60.189,83 ","611.378,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.314.470,00 ","0,00 ","62.593,00 ","0,00 ","1.251.877,00 ","0,00 ","14.341.236,38 ","595.104,56 ","0,00 ","0,00 ","595.104,56 ","5.726.091,10 ","0,00 ","54.644,96 ","29.129,00 ","0,00 ","0,00 ","12.719,46 ","5.629.597,68 ","1.509.156,42 ","1.509.156,42 ","6.510.884,30 ","0,00 ","326.728,85 ","198,49 ","6.183.956,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.758.737,19 ","13.758.737,19 ","4.499.404,18 ","11.849,00 ","256.689,41 ","28.661,57 ","2.677.282,27 ","4.238.851,40 ","1.256.404,87 ","24.366,94 ","765.227,55 ","3.039.427,76 ","1.882.240,87 ","126.541,89 ","1.755.698,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.157.186,89 ","52.000,00 ","0,00 ","0,00 ","1.105.186,89 ","-1.995.226,82 ","-2.372.534,62 ","10.487.724,89 "
73.,OBČINA KRANJSKA GORA,"7.828.141,55 ","1.861.751,79 ","376.782,15 ","315.280,37 ","10.336,00 ","26.060,68 ","9.246,43 ","5.338,45 ","0,00 ","10.520,22 ","59.706,90 ","29.271,57 ","23.450,58 ","198,39 ","330,17 ","6.456,19 ","1.353.842,74 ","197.146,15 ","298.446,84 ","84.166,26 ","8.352,20 ","3.841,63 ","604.198,71 ","8.800,48 ","4.052,88 ","14.623,19 ","130.214,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","71.420,00 ","0,00 ","71.420,00 ","0,00 ","0,00 ","0,00 ","1.986.942,27 ","51.701,57 ","0,00 ","0,00 ","51.701,57 ","674.910,39 ","0,00 ","12.060,51 ","43.600,31 ","0,00 ","0,00 ","0,00 ","619.249,57 ","361.981,06 ","361.981,06 ","898.349,25 ","0,00 ","36.289,11 ","3.880,00 ","839.649,98 ","18.530,16 ","0,00 ","0,00 ","0,00 ","0,00 ","1.911.652,13 ","1.911.652,13 ","0,00 ","16.700,00 ","22.419,52 ","0,00 ","1.761.469,07 ","0,00 ","71.015,74 ","0,00 ","40.047,80 ","2.067.795,36 ","1.898.843,64 ","351.403,90 ","925.630,74 ","0,00 ","0,00 ","0,00 ","621.809,00 ","0,00 ","168.951,72 ","0,00 ","0,00 ","0,00 ","168.951,72 ","1.272.741,32 ","1.167.397,37 ","4.755.735,32 "
74.,OBČINA KRIŽEVCI,"2.178.081,84 ","305.827,47 ","100.832,32 ","85.683,04 ","3.876,00 ","8.324,20 ","2.949,08 ","0,00 ","0,00 ","0,00 ","16.054,60 ","7.851,25 ","6.289,65 ","53,49 ","88,58 ","1.771,63 ","182.167,48 ","23.393,25 ","1.791,47 ","39.030,29 ","2.822,13 ","1.533,87 ","24.534,79 ","5.959,71 ","0,00 ","2.720,33 ","80.381,64 ","5.938,07 ","0,00 ","0,00 ","5.938,07 ","0,00 ","0,00 ","0,00 ","835,00 ","0,00 ","835,00 ","0,00 ","0,00 ","0,00 ","857.319,01 ","5.822,19 ","0,00 ","0,00 ","5.822,19 ","564.709,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.193,34 ","563.516,47 ","72.424,25 ","72.424,25 ","214.362,76 ","0,00 ","24.899,30 ","278,51 ","140.375,14 ","48.809,81 ","0,00 ","0,00 ","0,00 ","0,00 ","631.585,84 ","631.585,84 ","0,00 ","0,00 ","6.671,98 ","1.222,06 ","503.634,12 ","0,00 ","923,58 ","0,00 ","119.134,10 ","383.349,52 ","194.930,36 ","40.579,48 ","0,00 ","0,00 ","0,00 ","0,00 ","154.350,88 ","0,00 ","188.419,16 ","77.589,00 ","0,00 ","0,00 ","110.830,16 ","380.342,49 ","353.255,61 ","948.217,85 "
75.,OBČINA KRŠKO,"27.231.174,06 ","7.083.857,91 ","1.428.951,36 ","1.216.752,44 ","46.085,63 ","92.901,30 ","21.037,46 ","19.283,15 ","0,00 ","32.891,38 ","227.883,41 ","111.801,74 ","89.233,36 ","758,52 ","1.255,33 ","24.834,46 ","4.856.401,64 ","497.913,03 ","23.890,42 ","541.172,96 ","31.575,92 ","14.429,74 ","2.339.157,15 ","46.941,09 ","156.594,66 ","49.669,52 ","1.155.057,15 ","132.086,27 ","132.086,27 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","438.535,23 ","0,00 ","438.535,23 ","0,00 ","0,00 ","0,00 ","8.305.650,15 ","309.608,40 ","0,00 ","0,00 ","309.608,40 ","3.956.441,34 ","0,00 ","28.600,00 ","19.032,21 ","0,00 ","0,00 ","66.315,15 ","3.842.493,98 ","1.098.962,74 ","1.098.962,74 ","2.939.906,09 ","12.000,00 ","237.789,57 ","37.564,99 ","2.556.070,57 ","96.480,96 ","0,00 ","731,58 ","0,00 ","731,58 ","9.667.670,97 ","9.667.670,97 ","1.109.956,74 ","0,00 ","221.334,67 ","3.097,36 ","6.604.025,51 ","642.094,89 ","252.663,55 ","14.829,55 ","819.668,70 ","2.173.995,03 ","1.375.546,36 ","110.590,25 ","0,00 ","0,00 ","0,00 ","34.841,34 ","1.230.114,77 ","0,00 ","798.448,67 ","0,00 ","0,00 ","0,00 ","798.448,67 ","2.388.860,26 ","2.403.067,52 ","9.086.603,06 "
76.,OBČINA KUNGOTA,"3.223.008,04 ","1.013.776,71 ","189.425,51 ","156.644,71 ","5.417,92 ","25.853,35 ","0,00 ","0,00 ","0,00 ","1.509,53 ","27.849,61 ","13.724,34 ","11.441,23 ","88,63 ","157,91 ","2.437,50 ","790.700,43 ","62.173,89 ","34.132,33 ","154.308,39 ","13.482,85 ","712,41 ","297.865,40 ","0,00 ","107.425,24 ","4.361,24 ","116.238,68 ","5.801,16 ","1.310,99 ","0,00 ","4.490,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.046.531,25 ","6.908,75 ","0,00 ","0,00 ","6.908,75 ","424.737,21 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","424.737,21 ","50.396,96 ","50.396,96 ","564.488,33 ","4.234,35 ","66.837,55 ","2.731,11 ","490.685,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.092.435,63 ","1.092.435,63 ","184.373,37 ","0,00 ","7.288,35 ","0,00 ","716.398,27 ","11.976,74 ","36.230,56 ","0,00 ","136.168,34 ","70.264,45 ","41.318,60 ","32.902,95 ","8.415,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","28.945,85 ","28.056,65 ","0,00 ","0,00 ","889,20 ","-8.368,92 ","-6.724,90 ","748.228,12 "
77.,OBČINA KUZMA,"1.575.218,00 ","843.045,00 ","132.492,00 ","92.042,00 ","9.044,00 ","10.908,00 ","24,00 ","670,00 ","19.804,00 ","0,00 ","45.950,00 ","30.194,00 ","15.289,00 ","227,00 ","240,00 ","0,00 ","568.941,00 ","37.459,00 ","5.752,00 ","33.516,00 ","13.786,00 ","907,00 ","106.762,00 ","698,00 ","0,00 ","2.620,00 ","367.441,00 ","32.587,00 ","0,00 ","32.587,00 ","0,00 ","0,00 ","0,00 ","0,00 ","63.075,00 ","8.827,00 ","0,00 ","0,00 ","54.248,00 ","0,00 ","359.132,00 ","0,00 ","0,00 ","0,00 ","0,00 ","200.279,00 ","0,00 ","3.000,00 ","31.198,00 ","0,00 ","0,00 ","0,00 ","166.081,00 ","114.637,00 ","114.637,00 ","44.216,00 ","0,00 ","0,00 ","431,00 ","43.785,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","299.350,00 ","299.350,00 ","10.124,00 ","0,00 ","94.220,00 ","9.916,00 ","28.362,00 ","98.787,00 ","1.585,00 ","22.408,00 ","33.948,00 ","73.691,00 ","73.691,00 ","64.179,00 ","9.512,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.551,00 ","40.741,00 ","-113.594,00 "
78.,OBČINA LAŠKO,"11.927.323,39 ","2.251.367,57 ","574.604,09 ","492.020,17 ","21.661,35 ","45.590,18 ","9.385,62 ","450,68 ","0,00 ","5.496,09 ","90.891,72 ","44.419,13 ","35.585,95 ","301,14 ","501,94 ","10.083,56 ","1.340.796,14 ","154.317,60 ","0,00 ","303.289,60 ","15.633,95 ","5.443,75 ","137.019,77 ","191.789,42 ","0,00 ","16.362,93 ","516.939,12 ","32.808,78 ","32.808,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","212.266,84 ","9.444,43 ","202.822,41 ","0,00 ","0,00 ","0,00 ","4.160.722,19 ","0,00 ","0,00 ","0,00 ","0,00 ","2.063.517,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.063.517,80 ","367.350,83 ","367.350,83 ","1.729.853,56 ","0,00 ","167.350,71 ","122.014,80 ","851.747,91 ","583.593,51 ","5.146,63 ","0,00 ","0,00 ","0,00 ","4.706.921,84 ","4.706.921,84 ","0,00 ","45.886,20 ","84.635,80 ","28.849,25 ","1.324.462,08 ","2.736.780,02 ","77.206,53 ","0,00 ","409.101,96 ","808.311,79 ","252.380,66 ","52.716,79 ","199.663,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","555.931,13 ","273.072,18 ","53.500,00 ","0,00 ","229.358,95 ","-2.284.142,39 ","-2.280.395,61 ","2.598.330,24 "
79.,OBČINA LENART,"6.020.091,67 ","1.340.351,64 ","293.116,22 ","250.537,51 ","10.137,72 ","24.923,37 ","4.900,41 ","2.617,21 ","0,00 ","0,00 ","50.043,62 ","22.833,43 ","18.735,80 ","154,97 ","272,67 ","8.046,75 ","941.691,40 ","258.131,42 ","0,00 ","242.558,33 ","10.063,78 ","7.139,09 ","281.302,24 ","0,00 ","0,00 ","8.327,27 ","134.169,27 ","51.500,40 ","46.570,59 ","0,00 ","4.929,81 ","0,00 ","0,00 ","0,00 ","4.000,00 ","0,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","2.286.843,82 ","7.325,31 ","0,00 ","0,00 ","7.325,31 ","930.633,69 ","0,00 ","9.961,90 ","1.476,09 ","0,00 ","0,00 ","0,00 ","919.195,70 ","146.586,46 ","146.586,46 ","1.202.298,36 ","0,00 ","28.085,18 ","12.500,00 ","418.443,72 ","737.316,43 ","5.953,03 ","0,00 ","0,00 ","0,00 ","2.353.208,03 ","2.353.208,03 ","207.166,74 ","11.514,36 ","23.299,42 ","5.000,00 ","927.153,40 ","958.624,17 ","57.263,90 ","0,00 ","163.186,04 ","39.688,18 ","20.964,18 ","20.652,18 ","0,00 ","312,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.724,00 ","0,00 ","0,00 ","0,00 ","18.724,00 ","13.710,57 ","52.474,76 ","1.450.226,12 "
80.,OBČINA LENDAVA,"8.331.868,00 ","2.125.538,00 ","753.617,00 ","654.505,00 ","32.865,00 ","53.677,00 ","11.074,00 ","0,00 ","0,00 ","1.496,00 ","121.487,00 ","58.943,00 ","47.221,00 ","399,00 ","665,00 ","14.259,00 ","1.155.742,00 ","126.255,00 ","80.772,00 ","189.413,00 ","24.435,00 ","8.378,00 ","364.289,00 ","7.439,00 ","143.904,00 ","20.236,00 ","190.621,00 ","90.692,00 ","0,00 ","0,00 ","90.692,00 ","0,00 ","0,00 ","0,00 ","4.000,00 ","0,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","3.187.833,00 ","82.839,00 ","0,00 ","0,00 ","82.839,00 ","1.188.976,00 ","0,00 ","0,00 ","35.970,00 ","0,00 ","0,00 ","22.125,00 ","1.130.881,00 ","251.287,00 ","251.287,00 ","1.664.731,00 ","139.243,00 ","200.715,00 ","27.955,00 ","1.019.086,00 ","277.732,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.223.911,00 ","2.223.911,00 ","127.426,00 ","37.809,00 ","220.840,00 ","4.534,00 ","791.990,00 ","686.117,00 ","128.795,00 ","1.244,00 ","225.156,00 ","794.586,00 ","743.486,00 ","10.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","59.996,00 ","672.990,00 ","51.100,00 ","5.200,00 ","0,00 ","0,00 ","45.900,00 ","931.561,00 ","943.417,00 ","1.775.862,00 "
81.,OBČINA LITIJA,"11.293.991,26 ","2.674.859,73 ","536.333,09 ","446.195,30 ","15.288,65 ","45.176,97 ","8.530,30 ","7.087,67 ","0,00 ","14.054,20 ","90.549,37 ","41.396,48 ","33.163,86 ","283,54 ","464,93 ","15.240,56 ","1.888.656,50 ","132.216,84 ","214.289,83 ","159.660,55 ","6.347,63 ","2.821,60 ","972.104,62 ","11.202,93 ","0,00 ","17.300,65 ","372.711,85 ","6.320,77 ","5.734,27 ","0,00 ","586,50 ","0,00 ","0,00 ","0,00 ","153.000,00 ","0,00 ","153.000,00 ","0,00 ","0,00 ","0,00 ","3.878.114,71 ","77.703,59 ","0,00 ","0,00 ","77.703,59 ","2.195.859,71 ","0,00 ","35.101,91 ","0,00 ","0,00 ","0,00 ","0,00 ","2.160.757,80 ","498.172,77 ","498.172,77 ","1.106.378,64 ","181.243,72 ","147.098,20 ","8.116,53 ","769.920,19 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.230.516,88 ","3.230.516,88 ","69.000,00 ","0,00 ","36.013,64 ","361,37 ","2.401.315,71 ","16.442,44 ","333.666,59 ","6.815,50 ","366.901,63 ","1.510.499,94 ","269.323,78 ","100.373,59 ","168.950,19 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.241.176,16 ","106.494,42 ","0,00 ","0,00 ","1.134.681,74 ","-1.017.823,08 ","-1.102.929,49 ","2.321.992,21 "
82.,MESTNA OBČINA LJUBLJANA,"241.124.577,00 ","45.074.680,00 ","11.194.229,00 ","9.593.554,00 ","356.111,00 ","710.575,00 ","185.203,00 ","148.273,00 ","0,00 ","200.513,00 ","1.841.054,00 ","906.869,00 ","709.590,00 ","5.992,00 ","9.987,00 ","208.616,00 ","27.252.184,00 ","3.501.808,00 ","5.403.462,00 ","3.799.166,00 ","156.250,00 ","141.730,00 ","10.035.393,00 ","207.541,00 ","672.650,00 ","399.084,00 ","2.935.100,00 ","1.369.149,00 ","1.369.149,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.418.064,00 ","0,00 ","418.064,00 ","0,00 ","3.000.000,00 ","0,00 ","119.682.418,00 ","6.636.861,00 ","6.401.558,00 ","0,00 ","235.303,00 ","40.944.117,00 ","791.509,00 ","0,00 ","0,00 ","0,00 ","11.206,00 ","324.755,00 ","39.816.647,00 ","10.163.732,00 ","10.163.732,00 ","61.937.708,00 ","792.826,00 ","3.121.201,00 ","4.361.472,00 ","30.962.076,00 ","22.700.133,00 ","0,00 ","0,00 ","0,00 ","0,00 ","61.966.559,00 ","61.966.559,00 ","2.398.230,00 ","49.566,00 ","946.420,00 ","190.333,00 ","18.280.496,00 ","2.413.819,00 ","35.443.081,00 ","383.464,00 ","1.861.150,00 ","14.400.920,00 ","3.400.968,00 ","245.929,00 ","2.227.489,00 ","0,00 ","309.949,00 ","617.601,00 ","0,00 ","0,00 ","10.999.952,00 ","0,00 ","1.275.935,00 ","0,00 ","9.724.017,00 ","-23.304.654,00 ","-22.992.539,00 ","35.279.197,00 "
83.,OBČINA LJUBNO,"2.050.588,00 ","780.625,00 ","135.470,00 ","117.844,00 ","6.731,00 ","7.635,00 ","2.418,00 ","0,00 ","0,00 ","842,00 ","20.166,00 ","9.587,00 ","7.681,00 ","66,00 ","109,00 ","2.723,00 ","613.108,00 ","30.333,00 ","2.396,00 ","50.805,00 ","0,00 ","2.800,00 ","275.931,00 ","88,00 ","0,00 ","3.783,00 ","246.972,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.881,00 ","4.173,00 ","6.865,00 ","0,00 ","843,00 ","0,00 ","731.109,00 ","69.836,00 ","0,00 ","0,00 ","69.836,00 ","436.041,00 ","0,00 ","4.613,00 ","429,00 ","0,00 ","0,00 ","0,00 ","430.999,00 ","103.448,00 ","103.448,00 ","121.784,00 ","0,00 ","20.459,00 ","399,00 ","100.926,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","488.779,00 ","488.779,00 ","7.699,00 ","0,00 ","12.804,00 ","0,00 ","416.353,00 ","0,00 ","24.136,00 ","0,00 ","27.787,00 ","50.075,00 ","50.075,00 ","50.075,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","131.003,00 ","121.349,00 ","320.561,00 "
84.,OBČINA LJUTOMER,"9.887.274,00 ","1.981.041,00 ","674.999,00 ","566.089,00 ","28.639,00 ","51.427,00 ","13.213,00 ","2.092,00 ","0,00 ","13.539,00 ","104.342,00 ","51.789,00 ","41.338,00 ","349,00 ","585,00 ","10.281,00 ","1.112.850,00 ","123.661,00 ","20.006,00 ","154.165,00 ","10.985,00 ","5.926,00 ","558.742,00 ","11.381,00 ","0,00 ","17.966,00 ","210.018,00 ","39.471,00 ","39.471,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","49.379,00 ","0,00 ","49.379,00 ","0,00 ","0,00 ","0,00 ","3.223.483,00 ","32.528,00 ","0,00 ","0,00 ","32.528,00 ","1.788.493,00 ","0,00 ","0,00 ","12.660,00 ","0,00 ","0,00 ","8.016,00 ","1.767.817,00 ","288.597,00 ","288.597,00 ","1.113.865,00 ","0,00 ","141.421,00 ","67.465,00 ","899.172,00 ","0,00 ","5.807,00 ","0,00 ","0,00 ","0,00 ","3.781.025,00 ","3.781.025,00 ","0,00 ","16.582,00 ","33.851,00 ","0,00 ","1.470.852,00 ","1.720.021,00 ","181.397,00 ","0,00 ","358.322,00 ","901.725,00 ","119.903,00 ","55.307,00 ","64.596,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","781.822,00 ","516.360,00 ","166.917,00 ","0,00 ","98.545,00 ","-830.573,00 ","-808.786,00 ","2.258.851,00 "
85.,OBČINA LOGATEC,"10.986.814,46 ","1.440.447,61 ","463.634,57 ","398.742,56 ","15.711,26 ","29.592,65 ","15.564,98 ","0,00 ","0,00 ","4.023,12 ","74.808,21 ","36.670,65 ","29.376,99 ","248,91 ","414,39 ","8.097,27 ","885.998,57 ","211.890,93 ","0,00 ","158.119,54 ","27.697,31 ","2.588,42 ","49.702,68 ","3.785,04 ","0,00 ","16.720,55 ","415.494,10 ","2.307,26 ","2.307,26 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.699,00 ","0,00 ","13.699,00 ","0,00 ","0,00 ","0,00 ","3.589.654,19 ","41.488,52 ","0,00 ","0,00 ","41.488,52 ","2.003.596,77 ","0,00 ","13.500,00 ","0,00 ","0,00 ","0,00 ","5.079,69 ","1.985.017,08 ","432.810,79 ","432.810,79 ","1.111.758,11 ","12.173,00 ","64.784,29 ","60.329,28 ","563.856,50 ","410.615,04 ","0,00 ","0,00 ","0,00 ","0,00 ","5.381.295,44 ","5.381.295,44 ","0,00 ","47.155,00 ","36.169,59 ","1.342,00 ","3.810.177,13 ","447.835,60 ","871.903,45 ","0,00 ","166.712,67 ","575.417,22 ","413.707,53 ","118.955,19 ","277.175,74 ","0,00 ","0,00 ","17.576,60 ","0,00 ","0,00 ","161.709,69 ","0,00 ","0,00 ","0,00 ","161.709,69 ","303.927,82 ","285.345,27 ","4.384.831,52 "
86.,OBČINA LOG-DRAGOMER,"1.265.980,00 ","357.090,00 ","34.729,00 ","29.879,00 ","0,00 ","2.047,00 ","121,00 ","2.682,00 ","0,00 ","0,00 ","5.690,00 ","2.892,00 ","2.317,00 ","20,00 ","33,00 ","428,00 ","269.651,00 ","43.376,00 ","978,00 ","23.776,00 ","0,00 ","930,00 ","103.329,00 ","3.468,00 ","0,00 ","1.803,00 ","91.991,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","47.020,00 ","19.006,00 ","28.014,00 ","0,00 ","0,00 ","0,00 ","536.088,00 ","18.812,00 ","18.812,00 ","0,00 ","0,00 ","174.291,00 ","0,00 ","4.400,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","168.891,00 ","61.532,00 ","61.532,00 ","281.453,00 ","0,00 ","20.440,00 ","1.000,00 ","260.013,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","343.897,00 ","343.897,00 ","123.530,00 ","62.500,00 ","48.192,00 ","0,00 ","84.461,00 ","15.977,00 ","0,00 ","0,00 ","9.237,00 ","28.905,00 ","20.865,00 ","20.865,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.040,00 ","0,00 ","0,00 ","0,00 ","8.040,00 ","822.719,00 ","811.781,00 ","959.734,00 "
87.,OBČINA LOŠKA DOLINA,"3.392.841,00 ","1.276.168,57 ","193.584,76 ","172.897,83 ","5.168,00 ","13.763,45 ","1.344,86 ","0,00 ","0,00 ","410,62 ","30.965,84 ","15.420,44 ","12.353,75 ","104,46 ","174,19 ","2.913,00 ","1.049.290,48 ","51.957,66 ","284.227,87 ","77.132,20 ","1.204,03 ","5.917,58 ","402.016,44 ","831,60 ","0,00 ","7.433,35 ","218.569,75 ","2.327,49 ","0,00 ","0,00 ","2.327,49 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","828.638,16 ","346,63 ","0,00 ","0,00 ","346,63 ","477.699,89 ","0,00 ","7.928,70 ","0,00 ","0,00 ","0,00 ","3.443,77 ","466.327,42 ","104.697,49 ","104.697,49 ","245.894,15 ","3.784,00 ","15.544,86 ","814,32 ","225.750,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.232.207,61 ","1.232.207,61 ","0,00 ","0,00 ","6.247,19 ","0,00 ","819.617,07 ","170.349,71 ","206.190,54 ","0,00 ","29.803,10 ","55.826,66 ","42.147,00 ","18.778,00 ","23.369,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.679,66 ","0,00 ","0,00 ","0,00 ","13.679,66 ","-315.341,94 ","-323.657,95 ","352.538,64 "
88.,OBČINA LOŠKI POTOK,"2.049.459,24 ","301.657,00 ","96.981,74 ","90.158,92 ","3.230,00 ","3.592,82 ","0,00 ","0,00 ","0,00 ","0,00 ","16.204,19 ","7.784,24 ","6.236,16 ","52,80 ","87,99 ","2.043,00 ","175.791,81 ","48.944,42 ","0,00 ","49.999,05 ","4.805,38 ","1.046,16 ","6.592,92 ","0,00 ","0,00 ","2.805,84 ","61.598,04 ","8.593,26 ","4.757,66 ","0,00 ","3.835,60 ","0,00 ","0,00 ","0,00 ","4.086,00 ","2.000,00 ","2.086,00 ","0,00 ","0,00 ","0,00 ","541.269,24 ","0,00 ","0,00 ","0,00 ","0,00 ","305.958,90 ","0,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","301.958,90 ","23.377,23 ","23.377,23 ","211.933,11 ","0,00 ","8.846,15 ","3.973,84 ","71.376,52 ","127.736,60 ","0,00 ","0,00 ","0,00 ","0,00 ","1.093.018,53 ","1.093.018,53 ","98.022,03 ","0,00 ","5.974,09 ","0,00 ","353.161,30 ","247.874,98 ","0,00 ","0,00 ","387.986,13 ","113.514,47 ","93.246,40 ","43.174,42 ","50.071,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.268,07 ","0,00 ","0,00 ","0,00 ","20.268,07 ","290.039,07 ","295.899,36 ","581.756,05 "
89.,OBČINA LOVRENC NA POHORJU,"3.024.795,12 ","913.223,73 ","270.194,64 ","232.761,84 ","11.957,06 ","19.081,15 ","2.616,09 ","2.696,00 ","0,00 ","1.082,50 ","42.490,26 ","21.125,31 ","16.879,46 ","142,85 ","238,30 ","4.104,34 ","560.884,20 ","126.270,36 ","0,00 ","49.779,62 ","3.170,06 ","10.486,21 ","317.164,27 ","1.633,03 ","0,00 ","6.622,92 ","45.757,73 ","30.891,63 ","11.896,07 ","0,00 ","18.995,56 ","0,00 ","0,00 ","0,00 ","8.763,00 ","0,00 ","8.763,00 ","0,00 ","0,00 ","0,00 ","859.370,27 ","930,55 ","0,00 ","0,00 ","930,55 ","545.737,50 ","0,00 ","2.160,00 ","600,00 ","0,00 ","0,00 ","0,00 ","542.977,50 ","79.745,79 ","79.745,79 ","232.956,43 ","0,00 ","31.479,30 ","311,72 ","192.383,42 ","8.781,99 ","0,00 ","0,00 ","0,00 ","0,00 ","1.186.467,34 ","1.186.467,34 ","0,00 ","0,00 ","20.046,67 ","0,00 ","1.046.456,76 ","109.588,83 ","0,00 ","0,00 ","10.375,08 ","65.733,78 ","45.745,27 ","22.285,20 ","23.460,07 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.988,51 ","0,00 ","0,00 ","0,00 ","19.988,51 ","-344.459,92 ","-321.558,97 ","568.919,85 "
90.,OBČINA LUČE,"1.149.472,00 ","386.362,00 ","92.090,00 ","85.190,00 ","2.584,00 ","3.764,00 ","552,00 ","0,00 ","0,00 ","0,00 ","15.210,00 ","7.588,00 ","6.080,00 ","51,00 ","86,00 ","1.405,00 ","268.676,00 ","40.592,00 ","1.374,00 ","48.683,00 ","7.629,00 ","193,00 ","134.955,00 ","10.798,00 ","0,00 ","3.354,00 ","21.098,00 ","197,00 ","0,00 ","0,00 ","197,00 ","0,00 ","0,00 ","0,00 ","10.189,00 ","3.529,00 ","4.779,00 ","0,00 ","1.881,00 ","0,00 ","425.492,00 ","68.739,00 ","4.675,00 ","0,00 ","64.064,00 ","185.764,00 ","0,00 ","1.977,00 ","0,00 ","0,00 ","0,00 ","0,00 ","183.787,00 ","63.728,00 ","63.728,00 ","107.261,00 ","6.879,00 ","13.011,00 ","406,00 ","86.214,00 ","0,00 ","751,00 ","0,00 ","0,00 ","0,00 ","301.389,00 ","301.389,00 ","0,00 ","0,00 ","29.464,00 ","0,00 ","249.938,00 ","7.000,00 ","0,00 ","1.895,00 ","13.092,00 ","36.229,00 ","8.583,00 ","3.849,00 ","0,00 ","0,00 ","0,00 ","2.400,00 ","2.334,00 ","0,00 ","27.646,00 ","0,00 ","0,00 ","0,00 ","27.646,00 ","645.355,00 ","634.246,00 ","550.872,00 "
